kind,index,evidence_class,tau,k,theta,radius,observed_q_ratio,exact_q_ratio,relative_error,trace_multiplier_over_k2,small_theta_reference,large_theta_limit,envelope,normalized_bottom,normalized_bulk,critical_ratio,subcritical_ratio,source,normalization,claim_boundary
profile_exact,0,exact_formula,0,,,,,1,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,127,exact_formula,1.5874999999999999,,,,,0.041794104084919917,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,128,exact_formula,1.6000000000000001,,,,,0.040762203978366211,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,129,exact_formula,1.6125,,,,,0.039755781576221304,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,130,exact_formula,1.625,,,,,0.038774207831722009,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,131,exact_formula,1.6375,,,,,0.037816869229325083,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,132,exact_formula,1.6499999999999999,,,,,0.036883167401240015,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,133,exact_formula,1.6625000000000001,,,,,0.035972518753429654,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,134,exact_formula,1.675,,,,,0.035084354100845025,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,135,exact_formula,1.6875,,,,,0.034218118311666032,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,136,exact_formula,1.7,,,,,0.03337326996032608,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,137,exact_formula,1.7124999999999999,,,,,0.032549280989103431,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,138,exact_formula,1.7250000000000001,,,,,0.031745636378067939,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,139,exact_formula,1.7375,,,,,0.030961833823176882,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,140,exact_formula,1.75,,,,,0.030197383422318501,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,141,exact_formula,1.7625,,,,,0.02945180736910729,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,142,exact_formula,1.7749999999999999,,,,,0.028724639654239433,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,143,exact_formula,1.7875000000000001,,,,,0.028015425774221808,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,144,exact_formula,1.8,,,,,0.027323722447292559,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,145,exact_formula,1.8125,,,,,0.026649097336355485,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,146,exact_formula,1.825,,,,,0.025991128778755347,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,147,exact_formula,1.8374999999999999,,,,,0.025349405522724945,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,148,exact_formula,1.8500000000000001,,,,,0.024723526470339388,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,149,exact_formula,1.8625,,,,,0.024113100426816865,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,150,exact_formula,1.875,,,,,0.023517745856009107,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,151,exact_formula,1.8875,,,,,0.02293709064192893,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,152,exact_formula,1.8999999999999999,,,,,0.022370771856165601,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,153,exact_formula,1.9125000000000001,,,,,0.021818435531042762,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,154,exact_formula,1.925,,,,,0.021279736438377168,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,155,exact_formula,1.9375,,,,,0.020754337873699742,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,156,exact_formula,1.95,,,,,0.020241911445804391,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,157,exact_formula,1.9624999999999999,,,,,0.019742136871492781,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,158,exact_formula,1.9750000000000001,,,,,0.01925470177538692,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,159,exact_formula,1.9875,,,,,0.018779301494684399,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,160,exact_formula,2,,,,,0.018315638888734179,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,161,exact_formula,2.0125000000000002,,,,,0.017863424153314034,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,162,exact_formula,2.0249999999999999,,,,,0.017422374639493515,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,163,exact_formula,2.0375000000000001,,,,,0.016992214676969066,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,164,exact_formula,2.0499999999999998,,,,,0.016572675401761255,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,165,exact_formula,2.0625,,,,,0.016163494588165874,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,166,exact_formula,2.0750000000000002,,,,,0.015764416484854486,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,167,exact_formula,2.0874999999999999,,,,,0.015375191655021433,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,168,exact_formula,2.1000000000000001,,,,,0.014995576820477703,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,169,exact_formula,2.1124999999999998,,,,,0.014625334709594222,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,170,exact_formula,2.125,,,,,0.014264233908999256,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,171,exact_formula,2.1375000000000002,,,,,0.013912048718937619,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,172,exact_formula,2.1499999999999999,,,,,0.013568559012200934,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,173,exact_formula,2.1625000000000001,,,,,0.013233550096540928,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,174,exact_formula,2.1749999999999998,,,,,0.012906812580479873,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,175,exact_formula,2.1875,,,,,0.012588142242433998,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,176,exact_formula,2.2000000000000002,,,,,0.012277339903068436,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,177,exact_formula,2.2124999999999999,,,,,0.011974211300803622,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,178,exact_formula,2.2250000000000001,,,,,0.011678566970395442,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,179,exact_formula,2.2374999999999998,,,,,0.011390222124513377,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,180,exact_formula,2.25,,,,,0.011108996538242306,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,181,exact_formula,2.2625000000000002,,,,,0.010834714436436152,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,182,exact_formula,2.2749999999999999,,,,,0.010567204383852655,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,183,exact_formula,2.2875000000000001,,,,,0.010306299178000741,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,184,exact_formula,2.2999999999999998,,,,,0.010051835744633586,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,185,exact_formula,2.3125,,,,,0.0098036550358218278,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,186,exact_formula,2.3250000000000002,,,,,0.0095616019305435045,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,187,exact_formula,2.3374999999999999,,,,,0.0093255251377283264,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,188,exact_formula,2.3500000000000001,,,,,0.0090952771016958155,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,189,exact_formula,2.3624999999999998,,,,,0.0088707139099282583,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,190,exact_formula,2.375,,,,,0.0086516952031206341,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,191,exact_formula,2.3875000000000002,,,,,0.0084380840874515306,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,192,exact_formula,2.3999999999999999,,,,,0.0082297470490200302,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,193,exact_formula,2.4125000000000001,,,,,0.008026553870395154,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,194,exact_formula,2.4249999999999998,,,,,0.0078283775492257734,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,195,exact_formula,2.4375,,,,,0.0076350942188599617,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,196,exact_formula,2.4500000000000002,,,,,0.0074465830709243381,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,197,exact_formula,2.4624999999999999,,,,,0.0072627262798148915,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,198,exact_formula,2.4750000000000001,,,,,0.0070834089290521185,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,199,exact_formula,2.4874999999999998,,,,,0.0069085189394545322,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,200,exact_formula,2.5,,,,,0.006737946999085467,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,201,exact_formula,2.5125000000000002,,,,,0.0065715864949296128,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,202,exact_formula,2.5249999999999999,,,,,0.0064093334462563831,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,203,exact_formula,2.5375000000000001,,,,,0.0062510864396285613,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,204,exact_formula,2.5499999999999998,,,,,0.0060967465655156379,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,205,exact_formula,2.5625,,,,,0.0059462173564720942,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,206,exact_formula,2.5750000000000002,,,,,0.0057994047268421414,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,207,exact_formula,2.5874999999999999,,,,,0.005656216913953108,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,208,exact_formula,2.6000000000000001,,,,,0.0055165644207607716,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,209,exact_formula,2.6124999999999998,,,,,0.0053803599599108205,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,210,exact_formula,2.625,,,,,0.0052475183991813846,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,211,exact_formula,2.6375000000000002,,,,,0.0051179567082726514,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,212,exact_formula,2.6499999999999999,,,,,0.004991593906910217,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,213,exact_formula,2.6625000000000001,,,,,0.0048683510142297631,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,214,exact_formula,2.6749999999999998,,,,,0.0047481509994114776,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,215,exact_formula,2.6875,,,,,0.0046309187335332458,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,216,exact_formula,2.7000000000000002,,,,,0.0045165809426126659,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,217,exact_formula,2.7124999999999999,,,,,0.0044050661618084061,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,218,exact_formula,2.7250000000000001,,,,,0.0042963046907523398,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,219,exact_formula,2.7374999999999998,,,,,0.0041902285499845794,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,220,exact_formula,2.75,,,,,0.0040867714384640666,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,221,exact_formula,2.7625000000000002,,,,,0.0039858686921282905,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,222,exact_formula,2.7749999999999999,,,,,0.0038874572434761303,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,223,exact_formula,2.7875000000000001,,,,,0.0037914755821486078,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,224,exact_formula,2.7999999999999998,,,,,0.003697863716482932,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,225,exact_formula,2.8125,,,,,0.0036065631360157305,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,226,exact_formula,2.8250000000000002,,,,,0.0035175167749121284,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,227,exact_formula,2.8374999999999999,,,,,0.0034306689762977345,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,228,exact_formula,2.8500000000000001,,,,,0.003345965457471272,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,229,exact_formula,2.8624999999999998,,,,,0.0032633532759761483,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,230,exact_formula,2.875,,,,,0.0031827807965096669,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,231,exact_formula,2.8875000000000002,,,,,0.0031041976586493087,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,232,exact_formula,2.8999999999999999,,,,,0.0030275547453758153,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,233,exact_formula,2.9125000000000001,,,,,0.0029528041523734466,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,234,exact_formula,2.9249999999999998,,,,,0.002879899158088243,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,235,exact_formula,2.9375,,,,,0.0028087941945255128,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,236,exact_formula,2.9500000000000002,,,,,0.0027394448187683684,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,237,exact_formula,2.9624999999999999,,,,,0.0026718076851994506,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,238,exact_formula,2.9750000000000001,,,,,0.0026058405184084983,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,239,exact_formula,2.9874999999999998,,,,,0.0025415020867688583,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_exact,240,exact_formula,3,,,,,0.0024787521766663585,,,,,,,,,,q_phi(s)/q_phi(0)=exp(-2*K^2*s),tau=K^2*s; q divided by q(0),analytic heat-height profile; not physical-time evolution
profile_fft,0,independent_fft_check,0,1,,,1,1,0,,,,,,,,,research/r071f_independent_audit.py; 48^3 FFT grid,observed q divided by independently reconstructed q(0),finite spectral verification; not DNS or PDE time stepping
profile_fft,1,independent_fft_check,0.125,1,,,0.77880078307140432,0.77880078307140488,7.1277729090532065e-16,,,,,,,,,research/r071f_independent_audit.py; 48^3 FFT grid,observed q divided by independently reconstructed q(0),finite spectral verification; not DNS or PDE time stepping
profile_fft,2,independent_fft_check,0.5,1,,,0.36787944117144228,0.36787944117144233,1.508949536687701e-16,,,,,,,,,research/r071f_independent_audit.py; 48^3 FFT grid,observed q divided by independently reconstructed q(0),finite spectral verification; not DNS or PDE time stepping
profile_fft,3,independent_fft_check,1,1,,,0.13533528323661267,0.1353352832366127,2.0508750528199364e-16,,,,,,,,,research/r071f_independent_audit.py; 48^3 FFT grid,observed q divided by independently reconstructed q(0),finite spectral verification; not DNS or PDE time stepping
profile_fft,4,independent_fft_check,2,1,,,0.018315638888734179,0.018315638888734179,0,,,,,,,,,research/r071f_independent_audit.py; 48^3 FFT grid,observed q divided by independently reconstructed q(0),finite spectral verification; not DNS or PDE time stepping
profile_fft,0,independent_fft_check,0,2,,,1,1,0,,,,,,,,,research/r071f_independent_audit.py; 48^3 FFT grid,observed q divided by independently reconstructed q(0),finite spectral verification; not DNS or PDE time stepping
profile_fft,1,independent_fft_check,0.125,2,,,0.77880078307140477,0.77880078307140488,1.4255545818106412e-16,,,,,,,,,research/r071f_independent_audit.py; 48^3 FFT grid,observed q divided by independently reconstructed q(0),finite spectral verification; not DNS or PDE time stepping
profile_fft,2,independent_fft_check,0.5,2,,,0.36787944117144222,0.36787944117144233,3.017899073375402e-16,,,,,,,,,research/r071f_independent_audit.py; 48^3 FFT grid,observed q divided by independently reconstructed q(0),finite spectral verification; not DNS or PDE time stepping
profile_fft,3,independent_fft_check,1,2,,,0.1353352832366127,0.1353352832366127,0,,,,,,,,,research/r071f_independent_audit.py; 48^3 FFT grid,observed q divided by independently reconstructed q(0),finite spectral verification; not DNS or PDE time stepping
profile_fft,4,independent_fft_check,2,2,,,0.018315638888734175,0.018315638888734179,1.8942538521479841e-16,,,,,,,,,research/r071f_independent_audit.py; 48^3 FFT grid,observed q divided by independently reconstructed q(0),finite spectral verification; not DNS or PDE time stepping
profile_fft,0,independent_fft_check,0,4,,,1,1,0,,,,,,,,,research/r071f_independent_audit.py; 48^3 FFT grid,observed q divided by independently reconstructed q(0),finite spectral verification; not DNS or PDE time stepping
profile_fft,1,independent_fft_check,0.125,4,,,0.77880078307140466,0.77880078307140488,2.8511091636212824e-16,,,,,,,,,research/r071f_independent_audit.py; 48^3 FFT grid,observed q divided by independently reconstructed q(0),finite spectral verification; not DNS or PDE time stepping
