panel,series,x,value,parameter,evidenceClass
A,identitySum,1.25,1.4983416640892291,nu=1;lambda1=1;lambda2=4;c1=c2=1,closed-form pure-heat Hilbert model
A,rayleighPayment,1.2749999999999999,1.4985725471434852,nu=1;lambda1=1;lambda2=4;c1=c2=1,closed-form pure-heat Hilbert model
A,angularIntegral,1.2749999999999999,0.7492862735717426,nu=1;lambda1=1;lambda2=4;c1=c2=1,closed-form pure-heat Hilbert model
A,curvatureIntegral,1.2749999999999999,0.7492862735717426,nu=1;lambda1=1;lambda2=4;c1=c2=1,closed-form pure-heat Hilbert model
A,identitySum,1.2749999999999999,1.4985725471434852,nu=1;lambda1=1;lambda2=4;c1=c2=1,closed-form pure-heat Hilbert model
A,rayleighPayment,1.3,1.4987712985050419,nu=1;lambda1=1;lambda2=4;c1=c2=1,closed-form pure-heat Hilbert model
A,angularIntegral,1.3,0.74938564925252094,nu=1;lambda1=1;lambda2=4;c1=c2=1,closed-form pure-heat Hilbert model
A,curvatureIntegral,1.3,0.74938564925252094,nu=1;lambda1=1;lambda2=4;c1=c2=1,closed-form pure-heat Hilbert model
A,identitySum,1.3,1.4987712985050419,nu=1;lambda1=1;lambda2=4;c1=c2=1,closed-form pure-heat Hilbert model
A,rayleighPayment,1.325,1.4989423864863862,nu=1;lambda1=1;lambda2=4;c1=c2=1,closed-form pure-heat Hilbert model
A,angularIntegral,1.325,0.74947119324319311,nu=1;lambda1=1;lambda2=4;c1=c2=1,closed-form pure-heat Hilbert model
A,curvatureIntegral,1.325,0.74947119324319311,nu=1;lambda1=1;lambda2=4;c1=c2=1,closed-form pure-heat Hilbert model
A,identitySum,1.325,1.4989423864863862,nu=1;lambda1=1;lambda2=4;c1=c2=1,closed-form pure-heat Hilbert model
A,rayleighPayment,1.3500000000000001,1.4990896589099132,nu=1;lambda1=1;lambda2=4;c1=c2=1,closed-form pure-heat Hilbert model
A,angularIntegral,1.3500000000000001,0.7495448294549566,nu=1;lambda1=1;lambda2=4;c1=c2=1,closed-form pure-heat Hilbert model
A,curvatureIntegral,1.3500000000000001,0.7495448294549566,nu=1;lambda1=1;lambda2=4;c1=c2=1,closed-form pure-heat Hilbert model
A,identitySum,1.3500000000000001,1.4990896589099132,nu=1;lambda1=1;lambda2=4;c1=c2=1,closed-form pure-heat Hilbert model
A,rayleighPayment,1.375,1.4992164290427128,nu=1;lambda1=1;lambda2=4;c1=c2=1,closed-form pure-heat Hilbert model
A,angularIntegral,1.375,0.7496082145213564,nu=1;lambda1=1;lambda2=4;c1=c2=1,closed-form pure-heat Hilbert model
A,curvatureIntegral,1.375,0.7496082145213564,nu=1;lambda1=1;lambda2=4;c1=c2=1,closed-form pure-heat Hilbert model
A,identitySum,1.375,1.4992164290427128,nu=1;lambda1=1;lambda2=4;c1=c2=1,closed-form pure-heat Hilbert model
A,rayleighPayment,1.3999999999999999,1.4993255496893001,nu=1;lambda1=1;lambda2=4;c1=c2=1,closed-form pure-heat Hilbert model
A,angularIntegral,1.3999999999999999,0.74966277484465005,nu=1;lambda1=1;lambda2=4;c1=c2=1,closed-form pure-heat Hilbert model
A,curvatureIntegral,1.3999999999999999,0.74966277484465005,nu=1;lambda1=1;lambda2=4;c1=c2=1,closed-form pure-heat Hilbert model
A,identitySum,1.3999999999999999,1.4993255496893001,nu=1;lambda1=1;lambda2=4;c1=c2=1,closed-form pure-heat Hilbert model
A,rayleighPayment,1.425,1.4994194770586962,nu=1;lambda1=1;lambda2=4;c1=c2=1,closed-form pure-heat Hilbert model
A,angularIntegral,1.425,0.74970973852934808,nu=1;lambda1=1;lambda2=4;c1=c2=1,closed-form pure-heat Hilbert model
A,curvatureIntegral,1.425,0.74970973852934808,nu=1;lambda1=1;lambda2=4;c1=c2=1,closed-form pure-heat Hilbert model
A,identitySum,1.425,1.4994194770586962,nu=1;lambda1=1;lambda2=4;c1=c2=1,closed-form pure-heat Hilbert model
A,rayleighPayment,1.45,1.4995003258056681,nu=1;lambda1=1;lambda2=4;c1=c2=1,closed-form pure-heat Hilbert model
A,angularIntegral,1.45,0.74975016290283403,nu=1;lambda1=1;lambda2=4;c1=c2=1,closed-form pure-heat Hilbert model
A,curvatureIntegral,1.45,0.74975016290283403,nu=1;lambda1=1;lambda2=4;c1=c2=1,closed-form pure-heat Hilbert model
A,identitySum,1.45,1.4995003258056681,nu=1;lambda1=1;lambda2=4;c1=c2=1,closed-form pure-heat Hilbert model
A,rayleighPayment,1.4750000000000001,1.4995699164572962,nu=1;lambda1=1;lambda2=4;c1=c2=1,closed-form pure-heat Hilbert model
A,angularIntegral,1.4750000000000001,0.7497849582286481,nu=1;lambda1=1;lambda2=4;c1=c2=1,closed-form pure-heat Hilbert model
A,curvatureIntegral,1.4750000000000001,0.7497849582286481,nu=1;lambda1=1;lambda2=4;c1=c2=1,closed-form pure-heat Hilbert model
A,identitySum,1.4750000000000001,1.4995699164572962,nu=1;lambda1=1;lambda2=4;c1=c2=1,closed-form pure-heat Hilbert model
A,rayleighPayment,1.5,1.4996298162720414,nu=1;lambda1=1;lambda2=4;c1=c2=1,closed-form pure-heat Hilbert model
A,angularIntegral,1.5,0.7498149081360207,nu=1;lambda1=1;lambda2=4;c1=c2=1,closed-form pure-heat Hilbert model
A,curvatureIntegral,1.5,0.7498149081360207,nu=1;lambda1=1;lambda2=4;c1=c2=1,closed-form pure-heat Hilbert model
A,identitySum,1.5,1.4996298162720414,nu=1;lambda1=1;lambda2=4;c1=c2=1,closed-form pure-heat Hilbert model
B,angularSpeed,1,0.5,nu=1;kineticEnergy=6;aK=1/K;t=0,exact initial-time Fourier algebra for global-smooth 2D3C NSE
B,sourceDensity,1,6.25,nu=1;kineticEnergy=6;aK=1/K;t=0,exact initial-time Fourier algebra for global-smooth 2D3C NSE
B,angularSpeed,2,1,nu=1;kineticEnergy=6;aK=1/K;t=0,exact initial-time Fourier algebra for global-smooth 2D3C NSE
B,sourceDensity,2,4,nu=1;kineticEnergy=6;aK=1/K;t=0,exact initial-time Fourier algebra for global-smooth 2D3C NSE
B,angularSpeed,4,2,nu=1;kineticEnergy=6;aK=1/K;t=0,exact initial-time Fourier algebra for global-smooth 2D3C NSE
B,sourceDensity,4,3.0625,nu=1;kineticEnergy=6;aK=1/K;t=0,exact initial-time Fourier algebra for global-smooth 2D3C NSE
B,angularSpeed,8,4,nu=1;kineticEnergy=6;aK=1/K;t=0,exact initial-time Fourier algebra for global-smooth 2D3C NSE
B,sourceDensity,8,2.640625,nu=1;kineticEnergy=6;aK=1/K;t=0,exact initial-time Fourier algebra for global-smooth 2D3C NSE
B,angularSpeed,16,8,nu=1;kineticEnergy=6;aK=1/K;t=0,exact initial-time Fourier algebra for global-smooth 2D3C NSE
B,sourceDensity,16,2.44140625,nu=1;kineticEnergy=6;aK=1/K;t=0,exact initial-time Fourier algebra for global-smooth 2D3C NSE
B,angularSpeed,32,16,nu=1;kineticEnergy=6;aK=1/K;t=0,exact initial-time Fourier algebra for global-smooth 2D3C NSE
B,sourceDensity,32,2.3447265625,nu=1;kineticEnergy=6;aK=1/K;t=0,exact initial-time Fourier algebra for global-smooth 2D3C NSE
B,angularSpeed,64,32,nu=1;kineticEnergy=6;aK=1/K;t=0,exact initial-time Fourier algebra for global-smooth 2D3C NSE
B,sourceDensity,64,2.297119140625,nu=1;kineticEnergy=6;aK=1/K;t=0,exact initial-time Fourier algebra for global-smooth 2D3C NSE
B,angularSpeed,128,64,nu=1;kineticEnergy=6;aK=1/K;t=0,exact initial-time Fourier algebra for global-smooth 2D3C NSE
B,sourceDensity,128,2.27349853515625,nu=1;kineticEnergy=6;aK=1/K;t=0,exact initial-time Fourier algebra for global-smooth 2D3C NSE
B,angularSpeed,256,128,nu=1;kineticEnergy=6;aK=1/K;t=0,exact initial-time Fourier algebra for global-smooth 2D3C NSE
B,sourceDensity,256,2.2617340087890625,nu=1;kineticEnergy=6;aK=1/K;t=0,exact initial-time Fourier algebra for global-smooth 2D3C NSE
C,rayleighQuotient,0,1,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0,0,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.02,1.0002999100269918,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.02,0.00029982008096761224,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.040000000000000001,1.0011985617259287,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.040000000000000001,0.0011971251757180237,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.059999999999999998,1.0026927296299992,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.059999999999999998,0.0026854788371387284,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.080000000000000002,1.0047770700636944,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.080000000000000002,0.0047542496653008243,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.10000000000000001,1.0074441687344911,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.10000000000000001,0.0073887530863437374,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.12,1.0106846062524735,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.12,0.010570445441702901,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.14000000000000001,1.0144870405045827,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.14000000000000001,0.014277166162001222,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.16,1.0188383045525902,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.16,0.018483422834174121,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.17999999999999999,1.0237235185004394,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.17999999999999999,0.023160713170398636,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.20000000000000001,1.029126213592233,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.20000000000000001,0.028277877274012639,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.22,1.0350284666602336,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.22,0.033801473183666428,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.23999999999999999,1.0414110429447854,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.23999999999999999,0.039696168467010434,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.26000000000000001,1.0482535452555439,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.26000000000000001,0.045925140625815104,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.28000000000000003,1.0555345674348318,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.28000000000000003,0.052450479254658004,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.29999999999999999,1.0632318501170961,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.29999999999999999,0.059233583247865138,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.32000000000000001,1.0713224368499257,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.32000000000000001,0.066235546851714067,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.34000000000000002,1.0797828287475844,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.34000000000000002,0.073417528984618063,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.35999999999999999,1.0885891359825008,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.35999999999999999,0.080741100968374876,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.38,1.0977172245781828,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.38,0.088168568598919778,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.40000000000000002,1.107142857142857,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.40000000000000002,0.095663265306122458,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.41999999999999998,1.1168418263711031,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.41999999999999998,0.10318981398136806,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.44,1.1267900803353126,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.44,0.11071435586387758,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.46000000000000002,1.1369638387848451,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.46000000000000002,0.11820474565016405,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.47999999999999998,1.1473396998635743,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.47999999999999998,0.12563071270768617,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.5,1.1578947368421053,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.5,0.1329639889196676,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.52000000000000002,1.1686065846358498,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.52000000000000002,0.14017840425328373,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.54000000000000004,1.1794535160416837,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.54000000000000004,0.14724995162196089,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.56000000000000005,1.1904145077720207,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.56000000000000005,0.15415682300195976,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.57999999999999996,1.2014692964944502,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.57999999999999996,0.1608794190644815,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.59999999999999998,1.2125984251968505,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.59999999999999998,0.16740033480066963,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.62,1.2237832802918576,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.62,0.17370432375367342,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.64000000000000001,1.2350061199510405,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.64000000000000001,0.17977824353659763,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.66000000000000003,1.2462500942187382,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.66000000000000003,0.18561098531600081,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.68000000000000005,1.2574992574992574,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.68000000000000005,0.1911933898865886,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.69999999999999996,1.2687385740402193,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.69999999999999996,0.19651815286304891,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.71999999999999997,1.2799539170506913,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.71999999999999997,0.20157972137866592,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.73999999999999999,1.2911320620968314,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.73999999999999999,0.20637418451607811,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.76000000000000001,1.3022606754116661,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.76000000000000001,0.21089915951134958,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.78000000000000003,1.31332829774085,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.78000000000000003,0.21515367557567125,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.80000000000000004,1.3243243243243246,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.80000000000000004,0.21913805697589486,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.81999999999999995,1.3352389815861199,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.81999999999999995,0.22285380681122099,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.83999999999999997,1.3460633010724561,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.83999999999999997,0.2263034927232907,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.85999999999999999,1.3567890911429858,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.85999999999999999,0.22949063558434799,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.88,1.367408906882591,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.88,0.23241960202593059,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.90000000000000002,1.3779160186625194,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.90000000000000002,0.23509550150078973,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.92000000000000004,1.3883043797406411,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.92000000000000004,0.23752408841487707,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.93999999999999995,1.3985685932519396,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.93999999999999995,0.23971166972510952,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.95999999999999996,1.4087038789025543,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.95999999999999996,0.24166501827256057,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,0.97999999999999998,1.4187060396442481,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,0.97999999999999998,0.24339129200967743,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,rayleighQuotient,1,1.4285714285714286,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
C,projectiveSource,1,0.24489795918367346,chi_delta=(1+delta*cos(Z))/2;0<=delta<=1,closed-form finite-Fourier orthogonality
D,knownHeatWeight,1,1,outerBVWeight=K^-2;dimensionlessCurvatureRate=1,exact scaling bookkeeping; no fitted exponent
D,directRequiredWeight,1,1,outerBVWeight=K^-2;dimensionlessCurvatureRate=1,exact scaling bookkeeping; no fitted exponent
D,gapRatio,1,1,outerBVWeight=K^-2;dimensionlessCurvatureRate=1,exact scaling bookkeeping; no fitted exponent
D,knownHeatWeight,2,0.25,outerBVWeight=K^-2;dimensionlessCurvatureRate=1,exact scaling bookkeeping; no fitted exponent
D,directRequiredWeight,2,1,outerBVWeight=K^-2;dimensionlessCurvatureRate=1,exact scaling bookkeeping; no fitted exponent
D,gapRatio,2,4,outerBVWeight=K^-2;dimensionlessCurvatureRate=1,exact scaling bookkeeping; no fitted exponent
D,knownHeatWeight,4,0.0625,outerBVWeight=K^-2;dimensionlessCurvatureRate=1,exact scaling bookkeeping; no fitted exponent
D,directRequiredWeight,4,1,outerBVWeight=K^-2;dimensionlessCurvatureRate=1,exact scaling bookkeeping; no fitted exponent
D,gapRatio,4,16,outerBVWeight=K^-2;dimensionlessCurvatureRate=1,exact scaling bookkeeping; no fitted exponent
D,knownHeatWeight,8,0.015625,outerBVWeight=K^-2;dimensionlessCurvatureRate=1,exact scaling bookkeeping; no fitted exponent
D,directRequiredWeight,8,1,outerBVWeight=K^-2;dimensionlessCurvatureRate=1,exact scaling bookkeeping; no fitted exponent
D,gapRatio,8,64,outerBVWeight=K^-2;dimensionlessCurvatureRate=1,exact scaling bookkeeping; no fitted exponent
D,knownHeatWeight,16,0.00390625,outerBVWeight=K^-2;dimensionlessCurvatureRate=1,exact scaling bookkeeping; no fitted exponent
D,directRequiredWeight,16,1,outerBVWeight=K^-2;dimensionlessCurvatureRate=1,exact scaling bookkeeping; no fitted exponent
D,gapRatio,16,256,outerBVWeight=K^-2;dimensionlessCurvatureRate=1,exact scaling bookkeeping; no fitted exponent
D,knownHeatWeight,32,0.0009765625,outerBVWeight=K^-2;dimensionlessCurvatureRate=1,exact scaling bookkeeping; no fitted exponent
D,directRequiredWeight,32,1,outerBVWeight=K^-2;dimensionlessCurvatureRate=1,exact scaling bookkeeping; no fitted exponent
D,gapRatio,32,1024,outerBVWeight=K^-2;dimensionlessCurvatureRate=1,exact scaling bookkeeping; no fitted exponent
D,knownHeatWeight,64,0.000244140625,outerBVWeight=K^-2;dimensionlessCurvatureRate=1,exact scaling bookkeeping; no fitted exponent
D,directRequiredWeight,64,1,outerBVWeight=K^-2;dimensionlessCurvatureRate=1,exact scaling bookkeeping; no fitted exponent
D,gapRatio,64,4096,outerBVWeight=K^-2;dimensionlessCurvatureRate=1,exact scaling bookkeeping; no fitted exponent
D,knownHeatWeight,128,6.103515625e-05,outerBVWeight=K^-2;dimensionlessCurvatureRate=1,exact scaling bookkeeping; no fitted exponent
D,directRequiredWeight,128,1,outerBVWeight=K^-2;dimensionlessCurvatureRate=1,exact scaling bookkeeping; no fitted exponent
D,gapRatio,128,16384,outerBVWeight=K^-2;dimensionlessCurvatureRate=1,exact scaling bookkeeping; no fitted exponent
D,knownHeatWeight,256,1.52587890625e-05,outerBVWeight=K^-2;dimensionlessCurvatureRate=1,exact scaling bookkeeping; no fitted exponent
D,directRequiredWeight,256,1,outerBVWeight=K^-2;dimensionlessCurvatureRate=1,exact scaling bookkeeping; no fitted exponent
D,gapRatio,256,65536,outerBVWeight=K^-2;dimensionlessCurvatureRate=1,exact scaling bookkeeping; no fitted exponent
