panel,series,x,y,source,status
A,X-rho,0.18999999999999995,0.2018143811473179,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.19500000000000006,1.0537212322713665,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.19500000000000006,0.20547564029291654,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.19999999999999996,1.0450943999999998,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.19999999999999996,0.20901887999999991,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.20500000000000007,1.0363042774378979,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.20500000000000007,0.21244237687476913,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.20999999999999996,1.027354753935976,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.20999999999999996,0.21574449832655493,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.21500000000000008,1.018249785323208,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.21500000000000008,0.21892370384448981,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.21999999999999997,1.0089933918397516,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.21999999999999997,0.22197854620474533,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.22500000000000009,0.99958965603179617,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.22500000000000009,0.22490767260715422,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.22999999999999998,0.99004272060897025,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.22999999999999998,0.22770982574006313,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.2350000000000001,0.98035678626513156,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.2350000000000001,0.230383844772306,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.23999999999999999,0.97053610946342406,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.23999999999999999,0.23292866627122177,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.24500000000000011,0.96058500018646087,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.24500000000000011,0.23534332504568301,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.25,0.95050781965255737,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.25,0.23762695491313934,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.25499999999999989,0.940308977998916,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.25499999999999989,0.23977878938972347,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.26000000000000001,0.92999293193271149,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.26000000000000001,0.241798162302505,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.2649999999999999,0.91956418235104065,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.2649999999999999,0.24368450832302568,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.27000000000000002,0.90902727193069988,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.27000000000000002,0.245437363421289,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.27499999999999991,0.89838678268880567,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.27499999999999991,0.24705636523942148,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.28000000000000003,0.88764733351526381,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.28000000000000003,0.24854125338427388,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.28499999999999992,0.87681357767813217,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.28499999999999992,0.24989186963826759,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.29000000000000004,0.86589020030292263,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.29000000000000004,0.25110815808784759,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.29499999999999993,0.85488191582693351,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.29499999999999993,0.25219016516894532,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.30000000000000004,0.84379346542968725,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.30000000000000004,0.25313803962890619,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.30499999999999994,0.83262961444061279,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.30499999999999994,0.25395203240438685,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.31000000000000005,0.82139514972507544,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.31000000000000005,0.25463249641477342,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.31499999999999995,0.8100948770499431,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.31499999999999995,0.25517988627073201,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.32000000000000006,0.79873361842982382,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.32000000000000006,0.25559475789754366,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.32499999999999996,0.78731620945520109,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.32499999999999996,0.25587776807294033,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.33000000000000007,0.77584749660365071,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.33000000000000007,0.25602967387920478,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.33499999999999996,0.76433233453538929,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.33499999999999996,0.25605133206935538,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.34000000000000008,0.75277558337439143,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.34000000000000008,0.25594369834729314,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.34499999999999997,0.74118210597635314,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.34499999999999997,0.25570782656184182,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.35000000000000009,0.72955676518478374,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.35000000000000009,0.25534486781467436,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.35499999999999998,0.71790442107654406,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.35499999999999998,0.25485606948217315,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.3600000000000001,0.70622992819814379,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.3600000000000001,0.25424277415133184,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.36499999999999999,0.69453813279416066,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.36499999999999999,0.25350641846986866,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.37000000000000011,0.68283387002913476,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.37000000000000011,0.25264853191077996,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.375,0.67112196120433509,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.375,0.25167073545162566,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.37999999999999989,0.65940721097079202,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.37999999999999989,0.25057474016890091,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.38500000000000001,0.64769440454002658,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.38500000000000001,0.24936234574791025,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.3899999999999999,0.63598830489392666,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.3899999999999999,0.24803543890863133,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.39500000000000002,0.62429364999521175,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.39500000000000002,0.24659599174810864,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.39999999999999991,0.61261515000000022,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.39999999999999991,0.24504606000000004,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.40500000000000003,0.60095748447394681,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.40500000000000003,0.24338778121194848,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.40999999999999992,0.58932529961350533,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.40999999999999992,0.24162337284153715,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.41500000000000004,0.57772320547382516,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.41500000000000004,0.23975513027163747,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.41999999999999993,0.56615577320487176,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.41999999999999993,0.23778542474604611,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.42500000000000004,0.55462753229732209,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.42500000000000004,0.2357167012263619,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.42999999999999994,0.54314296783986116,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.42999999999999994,0.23355147617114028,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.43500000000000005,0.53170651778947287,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.43500000000000005,0.23129233523842072,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.43999999999999995,0.52032257025638406,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.43999999999999995,0.22894193091280896,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.44500000000000006,0.50899546080530023,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.44500000000000006,0.22650298005835864,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.44999999999999996,0.49772946977462795,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.44999999999999996,0.22397826139858257,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.45500000000000007,0.48652881961535843,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.45500000000000007,0.22137061292498811,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.45999999999999996,0.47539767225135149,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.45999999999999996,0.21868292923562166,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.46500000000000008,0.46434012646273054,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.46500000000000008,0.21591815880516974,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.46999999999999997,0.45336021529416204,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.46999999999999997,0.21307930118825616,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.47500000000000009,0.44246190348977732,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.47500000000000009,0.21016940415764426,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.47999999999999998,0.43164908495654414,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.47999999999999998,0.20719156077914117,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.4850000000000001,0.42092558025788412,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.4850000000000001,0.20414890642507383,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.48999999999999999,0.41029513413938451,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.48999999999999999,0.2010446157282984,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.49500000000000011,0.3997614130884361,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.49500000000000011,0.19788189947877591,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.5,0.3893280029296875,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.5,0.19466400146484375,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.50499999999999989,0.37899840645818828,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.50499999999999989,0.19139419526138504,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.51000000000000001,0.36877604111213913,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.51000000000000001,0.18807578096719096,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.5149999999999999,0.35866423668717895,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.5149999999999999,0.18471208189389712,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.52000000000000002,0.34866623309414407,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.52000000000000002,0.18130644120895492,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.52499999999999991,0.33878517816228587,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.52499999999999991,0.17786221853520004,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.53000000000000003,0.3290241254899135,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.53000000000000003,0.17438278650965416,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.53499999999999992,0.31938603234448398,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.53499999999999992,0.17087152730429891,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.54000000000000004,0.30987375761415137,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.54000000000000004,0.16733182911164174,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.54499999999999993,0.30049005981283239,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.54499999999999993,0.16376708259799364,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.55000000000000004,0.29123759514083863,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.55000000000000004,0.16018067732746127,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.55499999999999994,0.28211891560317376,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.55499999999999994,0.15657599815976142,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.56000000000000005,0.27313646718758383,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.56000000000000005,0.15295642162504697,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.56499999999999995,0.26429258810449491,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.56499999999999995,0.14932531227903961,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.57000000000000006,0.25558950709096878,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.57000000000000006,0.14568601904185222,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.57499999999999996,0.24702934178085037,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.57499999999999996,0.14204187152398895,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.58000000000000007,0.23861409714327148,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.58000000000000007,0.13839617634309748,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.58499999999999996,0.23034566399172576,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.58499999999999996,0.13475221343515956,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.59000000000000008,0.22222581756592222,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.59000000000000008,0.13111323236389413,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.59499999999999997,0.21425621618866328,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.59499999999999997,0.12748244863225464,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.60000000000000009,0.20643839999999986,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.60000000000000009,0.12386303999999994,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.60499999999999998,0.19877378977094542,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.60499999999999998,0.12025814281142198,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.6100000000000001,0.19126368579904032,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.6100000000000001,0.11667084833741462,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.61499999999999999,0.18390926688808776,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.61499999999999999,0.11310419913617396,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.62000000000000011,0.17671158941439141,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.62000000000000011,0.1095611854369227,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.625,0.16967158648185432,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.625,0.10604474155115895,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.62999999999999989,0.16279006716830846,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.62999999999999989,0.10255774231603432,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.63500000000000001,0.1560677158654715,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.63500000000000001,0.099102999574574399,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.6399999999999999,0.14950509171494414,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.6399999999999999,0.095683258697564236,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.64500000000000002,0.14310262814267533,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.64500000000000002,0.092301195152025589,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.64999999999999991,0.13686063249435437,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.64999999999999991,0.088959411121330337,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.65500000000000003,0.13077928577419218,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.65500000000000003,0.085660432182095875,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.65999999999999992,0.12485864248959161,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.65999999999999992,0.082406704043130455,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.66500000000000004,0.119098630604207,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.66500000000000004,0.079200589351797662,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.66999999999999993,0.11349905160193055,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.66999999999999993,0.076044364573293458,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.67500000000000004,0.10805958066434557,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.67500000000000004,0.072940216948433265,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.67999999999999994,0.10277976696422407,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.67999999999999994,0.069890241535672359,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.68500000000000005,0.097659034077645424,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.68500000000000005,0.06689643834318712,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.68999999999999995,0.092696680517352331,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.68999999999999995,0.063960709556973097,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.69500000000000006,0.087891880389962679,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.69500000000000006,0.061084856871024065,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.69999999999999996,0.083243684179687499,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.69999999999999996,0.058270578925781247,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.70500000000000007,0.078751019661216684,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.70500000000000007,0.055519468861157766,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.70999999999999996,0.074412692944458875,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.70999999999999996,0.052833011990565795,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.71500000000000008,0.070227389653836902,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.71500000000000008,0.050212583602493394,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.71999999999999997,0.066193676244864011,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.71999999999999997,0.047659446896302089,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.72500000000000009,0.062310001460739908,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.72500000000000009,0.045174751059036442,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.72999999999999998,0.058574697931732658,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.72999999999999998,0.042759529490164837,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.7350000000000001,0.054985983920122182,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.7350000000000001,0.040414698181289808,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.73999999999999999,0.051541965213511509,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.73999999999999999,0.038141054257998519,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.74500000000000011,0.048240637169319325,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.74500000000000011,0.0359392746911429,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.75,0.045079886913299561,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.75,0.03380991518497467,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.75499999999999989,0.04205749569494012,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.75499999999999989,0.031753409249679787,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.76000000000000001,0.039171141402623996,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.76000000000000001,0.029770067465994237,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.7649999999999999,0.036418401241447032,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.7649999999999999,0.027860076949706977,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.77000000000000002,0.033796754576609189,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,X-rho,0.77000000000000002,0.026023501023989076,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
A,rho,0.77499999999999991,0.031303585945317194,"rho=(315/256)(1-X^2)^4 on [-1,1]",analytic presentation sample
