panel,route,series,x,y,rawValue,auxiliary,source,pointer
C,finite fit,tail fit R^1.950,12.560253272613858,2.880349899208245,1.9501881021393963,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[26]
D,guide,R^-2/3 guide,12.560253272613858,3.075488543022065e-06,0.1850693084298595,not an independent theorem constant,research/certificates/r072j/result.json,R^-2/3 shape anchored at largest R[26]
D,finite fit,tail fit R^-0.737,12.560253272613858,3.4302611444798523e-06,-0.7370277418337389,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[26]
D,analytic theorem reference,R^-4/9 (1+log R)^-2/3,12.560253272613858,0.14006481860558528,0.14006481860558528,not plotted on measured-value scale and not fitted,research/r072j_report-source.md,universal-envelope-reference[26]
C,guide,R^2 guide,13.125365696122202,2.91120897167604,172.27522465694145,not an independent theorem constant,research/certificates/r072j/result.json,R^2 shape anchored at largest R[27]
C,finite fit,tail fit R^1.950,13.125365696122202,3.1384789764526313,1.9501881021393963,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[27]
D,guide,R^-2/3 guide,13.125365696122202,2.986565906899008e-06,0.17971833718062727,not an independent theorem constant,research/certificates/r072j/result.json,R^-2/3 shape anchored at largest R[27]
D,finite fit,tail fit R^-0.737,13.125365696122202,3.320781961211735e-06,-0.7370277418337389,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[27]
D,analytic theorem reference,R^-4/9 (1+log R)^-2/3,13.125365696122202,0.1362221132389704,0.1362221132389704,not plotted on measured-value scale and not fitted,research/r072j_report-source.md,universal-envelope-reference[27]
C,guide,R^2 guide,13.715903725649166,3.1790650326946053,188.12601501127668,not an independent theorem constant,research/certificates/r072j/result.json,R^2 shape anchored at largest R[28]
C,finite fit,tail fit R^1.950,13.715903725649166,3.4197408753508602,1.9501881021393963,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[28]
D,guide,R^-2/3 guide,13.715903725649166,2.9002143209048845e-06,0.17452208036542532,not an independent theorem constant,research/certificates/r072j/result.json,R^-2/3 shape anchored at largest R[28]
D,finite fit,tail fit R^-0.737,13.715903725649166,3.21479688263834e-06,-0.7370277418337389,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[28]
D,analytic theorem reference,R^-4/9 (1+log R)^-2/3,13.715903725649166,0.13249822314584825,0.13249822314584825,not plotted on measured-value scale and not fitted,research/r072j_report-source.md,universal-envelope-reference[28]
C,guide,R^2 guide,14.33301131311389,3.471566136416187,205.43521330185075,not an independent theorem constant,research/certificates/r072j/result.json,R^2 shape anchored at largest R[29]
C,finite fit,tail fit R^1.950,14.33301131311389,3.7262086960874528,1.9501881021393963,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[29]
D,guide,R^-2/3 guide,14.33301131311389,2.816359447401345e-06,0.16947606467371215,not an independent theorem constant,research/certificates/r072j/result.json,R^-2/3 shape anchored at largest R[29]
D,finite fit,tail fit R^-0.737,14.33301131311389,3.11219439196485e-06,-0.7370277418337389,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[29]
D,analytic theorem reference,R^-4/9 (1+log R)^-2/3,14.33301131311389,0.12888884290516944,0.12888884290516944,not plotted on measured-value scale and not fitted,research/r072j_report-source.md,universal-envelope-reference[29]
C,guide,R^2 guide,14.977883879257677,3.7909798370171877,224.337005500527,not an independent theorem constant,research/certificates/r072j/result.json,R^2 shape anchored at largest R[30]
C,finite fit,tail fit R^1.950,14.977883879257677,4.060141324413429,1.9501881021393963,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[30]
D,guide,R^-2/3 guide,14.977883879257677,2.7349290980992085e-06,0.16457594613328025,not an independent theorem constant,research/certificates/r072j/result.json,R^-2/3 shape anchored at largest R[30]
D,finite fit,tail fit R^-0.737,14.977883879257677,3.012866531532931e-06,-0.7370277418337389,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[30]
D,analytic theorem reference,R^-4/9 (1+log R)^-2/3,14.977883879257677,0.12538985550212214,0.12538985550212214,not plotted on measured-value scale and not fitted,research/r072j_report-source.md,universal-envelope-reference[30]
C,guide,R^2 guide,15.651770629335322,4.139782323002798,244.97792383332384,not an independent theorem constant,research/certificates/r072j/result.json,R^2 shape anchored at largest R[31]
C,finite fit,tail fit R^1.950,15.651770629335322,4.424000081240412,1.9501881021393963,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[31]
D,guide,R^-2/3 guide,15.651770629335322,2.65585317191362e-06,0.15981750637065406,not an independent theorem constant,research/certificates/r072j/result.json,R^-2/3 shape anchored at largest R[31]
D,finite fit,tail fit R^-0.737,15.651770629335322,2.9167087892284206e-06,-0.7370277418337389,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[31]
D,analytic theorem reference,R^-4/9 (1+log R)^-2/3,15.651770629335322,0.1219973222920473,0.1219973222920473,not plotted on measured-value scale and not fitted,research/r072j_report-source.md,universal-envelope-reference[31]
C,guide,R^2 guide,16.355976972994483,4.520677613345148,267.51798274112576,not an independent theorem constant,research/certificates/r072j/result.json,R^2 shape anchored at largest R[32]
C,finite fit,tail fit R^1.950,16.355976972994483,4.820466864325891,1.9501881021393963,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[32]
D,guide,R^-2/3 guide,16.355976972994483,2.5790635946159987e-06,0.1551966489796109,not an independent theorem constant,research/certificates/r072j/result.json,R^-2/3 shape anchored at largest R[32]
D,finite fit,tail fit R^-0.737,16.355976972994483,2.8236199885143612e-06,-0.7370277418337389,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[32]
D,analytic theorem reference,R^-4/9 (1+log R)^-2/3,16.355976972994483,0.11870747360608037,0.11870747360608037,not plotted on measured-value scale and not fitted,research/r072j_report-source.md,universal-envelope-reference[32]
C,guide,R^2 guide,17.09186705303043,4.936618519829883,292.13191935846714,not an independent theorem constant,research/certificates/r072j/result.json,R^2 shape anchored at largest R[33]
C,finite fit,tail fit R^1.950,17.09186705303043,5.2524639157666275,1.9501881021393963,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[33]
D,guide,R^-2/3 guide,17.09186705303043,2.5044942602308646e-06,0.1507093959947011,not an independent theorem constant,research/certificates/r072j/result.json,R^-2/3 shape anchored at largest R[33]
D,finite fit,tail fit R^-0.737,17.09186705303043,2.733502181973729e-06,-0.7370277418337389,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[33]
D,analytic theorem reference,R^-4/9 (1+log R)^-2/3,17.09186705303043,0.11551669995044088,0.11551669995044088,not plotted on measured-value scale and not fitted,research/r072j_report-source.md,universal-envelope-reference[33]
C,guide,R^2 guide,17.860866387914893,5.3908295381174645,319.010548126948,not an independent theorem constant,research/certificates/r072j/result.json,R^2 shape anchored at largest R[34]
C,finite fit,tail fit R^1.950,17.860866387914893,5.72317536100075,1.9501881021393963,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[34]
D,guide,R^-2/3 guide,17.860866387914893,2.4320809741270717e-06,0.14635188446672973,not an independent theorem constant,research/certificates/r072j/result.json,R^-2/3 shape anchored at largest R[34]
D,finite fit,tail fit R^-0.737,17.860866387914893,2.646260548249811e-06,-0.7370277418337389,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[34]
D,analytic theorem reference,R^-4/9 (1+log R)^-2/3,17.860866387914893,0.11242154375541052,0.11242154375541052,not plotted on measured-value scale and not fitted,research/r072j_report-source.md,universal-envelope-reference[34]
C,guide,R^2 guide,18.664464633217865,5.886831844977405,348.3622400446405,not an independent theorem constant,research/certificates/r072j/result.json,R^2 shape anchored at largest R[35]
C,finite fit,tail fit R^1.950,18.664464633217865,6.236070678076301,1.9501881021393963,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[35]
D,guide,R^-2/3 guide,18.664464633217865,2.361761397754466e-06,0.14212036313725313,not an independent theorem constant,research/certificates/r072j/result.json,R^-2/3 shape anchored at largest R[35]
D,finite fit,tail fit R^-0.737,18.664464633217865,2.5618032922758022e-06,-0.7370277418337389,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[35]
D,analytic theorem reference,R^-4/9 (1+log R)^-2/3,18.664464633217865,0.10941869163376712,0.10941869163376712,not plotted on measured-value scale and not fitted,research/r072j_report-source.md,universal-envelope-reference[35]
C,guide,R^2 guide,19.504218467271595,6.428470595481274,380.41453801905834,not an independent theorem constant,research/certificates/r072j/result.json,R^2 shape anchored at largest R[36]
C,finite fit,tail fit R^1.950,19.504218467271595,6.794930270171369,1.9501881021393963,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[36]
D,guide,R^-2/3 guide,19.504218467271595,2.293474994978394e-06,0.13801118920922661,not an independent theorem constant,research/certificates/r072j/result.json,R^-2/3 shape anchored at largest R[36]
D,finite fit,tail fit R^-0.737,19.504218467271595,2.4800415486886525e-06,-0.7370277418337389,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[36]
D,analytic theorem reference,R^-4/9 (1+log R)^-2/3,19.504218467271595,0.10650496711181338,0.10650496711181338,not plotted on measured-value scale and not fitted,research/r072j_report-source.md,universal-envelope-reference[36]
C,guide,R^2 guide,20.38175460666685,7.019944731770414,415.41592084638535,not an independent theorem constant,research/certificates/r072j/result.json,R^2 shape anchored at largest R[37]
C,finite fit,tail fit R^1.950,20.38175460666685,7.403873329853608,1.9501881021393963,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[37]
D,guide,R^-2/3 guide,20.38175460666685,2.2271629799658468e-06,0.13402082521102313,not an independent theorem constant,research/certificates/r072j/result.json,R^-2/3 shape anchored at largest R[37]
D,finite fit,tail fit R^-0.737,20.38175460666685,2.4008892883255125e-06,-0.7370277418337389,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[37]
D,analytic theorem reference,R^-4/9 (1+log R)^-2/3,20.38175460666685,0.10367732379919174,0.10367732379919174,not plotted on measured-value scale and not fitted,research/r072j_report-source.md,universal-envelope-reference[37]
C,guide,R^2 guide,21.29877295742252,7.665839534484451,453.6377294918329,not an independent theorem constant,research/certificates/r072j/result.json,R^2 shape anchored at largest R[38]
C,finite fit,tail fit R^1.950,21.29877295742252,8.067388200458314,1.9501881021393963,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[38]
D,guide,R^-2/3 guide,21.29877295742252,2.162768266578412e-06,0.13014583595112456,not an independent theorem constant,research/certificates/r072j/result.json,R^-2/3 shape anchored at largest R[38]
D,finite fit,tail fit R^-0.737,21.29877295742252,2.3242632277044325e-06,-0.7370277418337389,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[38]
D,analytic theorem reference,R^-4/9 (1+log R)^-2/3,21.29877295742252,0.1009328389664485,0.1009328389664485,not plotted on measured-value scale and not fitted,research/r072j_report-source.md,universal-envelope-reference[38]
C,guide,R^2 guide,22.257049907933265,8.371162169199065,495.37627060423216,not an independent theorem constant,research/certificates/r072j/result.json,R^2 shape anchored at largest R[39]
C,finite fit,tail fit R^1.950,22.257049907933265,8.790365458370268,1.9501881021393963,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[39]
D,guide,R^-2/3 guide,22.257049907933265,2.1002354192284203e-06,0.126382885560862,not an independent theorem constant,research/certificates/r072j/result.json,R^-2/3 shape anchored at largest R[39]
D,finite fit,tail fit R^-0.737,22.257049907933265,2.2500827413940285e-06,-0.7370277418337389,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[39]
D,analytic theorem reference,R^-4/9 (1+log R)^-2/3,22.257049907933265,0.09826870750182286,0.09826870750182286,not plotted on measured-value scale and not fitted,research/r072j_report-source.md,universal-envelope-reference[39]
C,guide,R^2 guide,23.258441770073706,9.141380503439203,540.9551135719092,not an independent theorem constant,research/certificates/r072j/result.json,R^2 shape anchored at largest R[40]
C,finite fit,tail fit R^1.950,23.258441770073706,9.578133960049096,1.9501881021393963,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[40]
D,guide,R^-2/3 guide,23.258441770073706,2.0395106051560226e-06,0.122728734622661,not an independent theorem constant,research/certificates/r072j/result.json,R^-2/3 shape anchored at largest R[40]
D,finite fit,tail fit R^-0.737,23.258441770073706,2.178269777179942e-06,-0.7370277418337389,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[40]
D,analytic theorem reference,R^-4/9 (1+log R)^-2/3,23.258441770073706,0.0956822362210236,0.0956822362210236,not plotted on measured-value scale and not fitted,research/r072j_report-source.md,universal-envelope-reference[40]
C,guide,R^2 guide,24.304888375125227,9.982465495188666,590.7275989272974,not an independent theorem constant,research/certificates/r072j/result.json,R^2 shape anchored at largest R[41]
C,finite fit,tail fit R^1.950,24.304888375125227,10.43650011949042,1.9501881021393963,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[41]
D,guide,R^-2/3 guide,24.304888375125227,1.980541548086086e-06,0.11918023738131857,not an independent theorem constant,research/certificates/r072j/result.json,R^-2/3 shape anchored at largest R[41]
D,finite fit,tail fit R^-0.737,24.304888375125227,2.1087487739388183e-06,-0.7370277418337389,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[41]
D,analytic theorem reference,R^-4/9 (1+log R)^-2/3,24.304888375125227,0.09317083850583671,0.09317083850583671,not plotted on measured-value scale and not fitted,research/r072j_report-source.md,universal-envelope-reference[41]
C,guide,R^2 guide,25.39841683149119,10.900937481504227,645.079577546175,not an independent theorem constant,research/certificates/r072j/result.json,R^2 shape anchored at largest R[42]
C,finite fit,tail fit R^1.950,25.39841683149119,11.371790705625648,1.9501881021393963,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[42]
D,guide,R^-2/3 guide,25.39841683149119,1.923277483225028e-06,0.11573433903591132,not an independent theorem constant,research/certificates/r072j/result.json,R^-2/3 shape anchored at largest R[42]
D,finite fit,tail fit R^-0.737,25.39841683149119,2.041446582133397e-06,-0.7370277418337389,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[42]
D,analytic theorem reference,R^-4/9 (1+log R)^-2/3,25.39841683149119,0.09073202924929939,0.09073202924929939,not plotted on measured-value scale and not fitted,research/r072j_report-source.md,universal-envelope-reference[42]
C,guide,R^2 guide,26.5411454514796,11.90391672607706,704.4324018765963,not an independent theorem constant,research/certificates/r072j/result.json,R^2 shape anchored at largest R[43]
C,finite fit,tail fit R^1.950,26.5411454514796,12.390899475107537,1.9501881021393963,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[43]
D,guide,R^-2/3 guide,26.5411454514796,1.8676691135588431e-06,0.11238807311000412,not an independent theorem constant,research/certificates/r072j/result.json,R^-2/3 shape anchored at largest R[43]
D,finite fit,tail fit R^-0.737,26.5411454514796,1.9762923868450553e-06,-0.7370277418337389,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[43]
D,analytic theorem reference,R^-4/9 (1+log R)^-2/3,26.5411454514796,0.08836342008690669,0.08836342008690669,not plotted on measured-value scale and not fitted,research/r072j_report-source.md,universal-envelope-reference[43]
C,guide,R^2 guide,27.73528785476029,12.999178617601224,769.2461923864137,not an independent theorem constant,research/certificates/r072j/result.json,R^2 shape anchored at largest R[44]
C,finite fit,tail fit R^1.950,27.73528785476029,13.501337984198631,1.9501881021393963,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[44]
D,guide,R^-2/3 guide,27.73528785476029,1.8136685674146935e-06,0.10913855889789384,not an independent theorem constant,research/certificates/r072j/result.json,R^-2/3 shape anchored at largest R[44]
D,finite fit,tail fit R^-0.737,27.73528785476029,1.913217633262816e-06,-0.7370277418337389,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[44]
D,analytic theorem reference,R^-4/9 (1+log R)^-2/3,27.73528785476029,0.08606271489489027,0.08606271489489027,not plotted on measured-value scale and not fitted,research/r072j_report-source.md,universal-envelope-reference[44]
C,guide,R^2 guide,28.983157256445004,14.195213946862653,840.0234045518207,not an independent theorem constant,research/certificates/r072j/result.json,R^2 shape anchored at largest R[45]
C,finite fit,tail fit R^1.950,28.983157256445004,14.711290954281798,1.9501881021393963,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[45]
D,guide,R^-2/3 guide,28.983157256445004,1.7612293572495444e-06,0.10598299898469192,not an independent theorem constant,research/certificates/r072j/result.json,R^-2/3 shape anchored at largest R[45]
D,finite fit,tail fit R^-0.737,28.983157256445004,1.8521559545504409e-06,-0.7370277418337389,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[45]
D,analytic theorem reference,R^-4/9 (1+log R)^-2/3,28.983157256445004,0.08382770553805323,0.08382770553805323,not plotted on measured-value scale and not fitted,research/r072j_report-source.md,universal-envelope-reference[45]
C,guide,R^2 guide,30.287170948097625,15.501294729834871,917.3127240392888,not an independent theorem constant,research/certificates/r072j/result.json,R^2 shape anchored at largest R[46]
C,finite fit,tail fit R^1.950,30.287170948097625,16.02967659907665,1.9501881021393963,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[46]
D,guide,R^-2/3 guide,30.287170948097625,1.7103063396303488e-06,0.1029186768381085,not an independent theorem constant,research/certificates/r072j/result.json,R^-2/3 shape anchored at largest R[46]
D,finite fit,tail fit R^-0.737,30.287170948097625,1.793043102015679e-06,-0.7370277418337389,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[46]
D,analytic theorem reference,R^-4/9 (1+log R)^-2/3,30.287170948097625,0.08165626785095831,0.08165626785095831,not plotted on measured-value scale and not fitted,research/r072j_report-source.md,universal-envelope-reference[46]
C,guide,R^2 guide,31.64985498035433,16.927546087060836,1001.7133202774598,not an independent theorem constant,research/certificates/r072j/result.json,R^2 shape anchored at largest R[47]
C,finite fit,tail fit R^1.950,31.64985498035433,17.46621235821583,1.9501881021393963,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[47]
D,guide,R^-2/3 guide,31.64985498035433,1.6608556763713456e-06,0.09994295446986688,not an independent theorem constant,research/certificates/r072j/result.json,R^-2/3 shape anchored at largest R[47]
D,finite fit,tail fit R^-0.737,31.64985498035433,1.7358168775082228e-06,-0.7370277418337389,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[47]
D,analytic theorem reference,R^-4/9 (1+log R)^-2/3,31.64985498035433,0.0795463578374766,0.0795463578374766,not plotted on measured-value scale and not fitted,research/r072j_report-source.md,universal-envelope-reference[47]
C,guide,R^2 guide,33.07384905622487,18.48502473655122,1093.8794913939469,not an independent theorem constant,research/certificates/r072j/result.json,R^2 shape anchored at largest R[48]
C,finite fit,tail fit R^1.950,33.07384905622487,19.031486521684677,1.9501881021393963,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[48]
D,guide,R^-2/3 guide,33.07384905622487,1.6128347967950032e-06,0.09705327016473388,not an independent theorem constant,research/certificates/r072j/result.json,R^-2/3 shape anchored at largest R[48]
D,finite fit,tail fit R^-0.737,33.07384905622487,1.6804170679752289e-06,-0.7370277418337389,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[48]
D,analytic theorem reference,R^-4/9 (1+log R)^-2/3,33.07384905622487,0.07749600807480589,0.07749600807480589,not plotted on measured-value scale and not fitted,research/r072j_report-source.md,universal-envelope-reference[48]
C,guide,R^2 guide,34.561911644553795,20.185804708698935,1194.5257365259433,not an independent theorem constant,research/certificates/r072j/result.json,R^2 shape anchored at largest R[49]
C,finite fit,tail fit R^1.950,34.561911644553795,20.737036273047128,1.9501881021393963,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[49]
D,guide,R^-2/3 guide,34.561911644553795,1.5662023610841285e-06,0.09424713627521168,not an independent theorem constant,research/certificates/r072j/result.json,R^-2/3 shape anchored at largest R[49]
D,finite fit,tail fit R^-0.737,34.561911644553795,1.6267853821055426e-06,-0.7370277418337389,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[49]
D,analytic theorem reference,R^-4/9 (1+log R)^-2/3,34.561911644553795,0.07550332430908285,0.07550332430908285,not plotted on measured-value scale and not fitted,research/r072j_report-source.md,universal-envelope-reference[49]
C,guide,R^2 guide,36.116925323547086,22.043070947696922,1304.4322948266768,not an independent theorem constant,research/certificates/r072j/result.json,R^2 shape anchored at largest R[50]
C,finite fit,tail fit R^1.950,36.116925323547086,22.595432726691993,1.9501881021393963,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[50]
D,guide,R^-2/3 guide,36.116925323547086,1.5209182246935884e-06,0.09152213707999259,not an independent theorem constant,research/certificates/r072j/result.json,R^-2/3 shape anchored at largest R[50]
D,finite fit,tail fit R^-0.737,36.116925323547086,1.5748653889959714e-06,-0.7370277418337389,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[50]
D,analytic theorem reference,R^-4/9 (1+log R)^-2/3,36.116925323547086,0.07356648223064288,0.07356648223064288,not plotted on measured-value scale and not fitted,research/r072j_report-source.md,universal-envelope-reference[50]
C,guide,R^2 guide,37.74190236471565,24.07122152508526,1424.4511941077287,not an independent theorem constant,research/certificates/r072j/result.json,R^2 shape anchored at largest R[51]
C,finite fit,tail fit R^1.950,37.74190236471565,24.620373585884803,1.9501881021393963,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[51]
D,guide,R^-2/3 guide,37.74190236471565,1.4769434037910009e-06,0.08887592670433246,not an independent theorem constant,research/certificates/r072j/result.json,R^-2/3 shape anchored at largest R[51]
D,finite fit,tail fit R^-0.737,37.74190236471565,1.5246024587750565e-06,-0.7370277418337389,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[51]
D,analytic theorem reference,R^-4/9 (1+log R)^-2/3,37.74190236471565,0.0716837244178353,0.0716837244178353,not plotted on measured-value scale and not fitted,research/r072j_report-source.md,universal-envelope-reference[51]
C,guide,R^2 guide,39.43999056805179,26.28597925781598,1555.5128560080143,not an independent theorem constant,research/certificates/r072j/result.json,R^2 shape anchored at largest R[52]
C,finite fit,tail fit R^1.950,39.43999056805179,26.826784104580266,1.9501881021393963,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[52]
D,guide,R^-2/3 guide,39.43999056805179,1.434240041696664e-06,0.08630622710055406,not an independent theorem constant,research/certificates/r072j/result.json,R^-2/3 shape anchored at largest R[52]
D,finite fit,tail fit R^-0.737,39.43999056805179,1.4759437051218952e-06,-0.7370277418337389,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[52]
D,analytic theorem reference,R^-4/9 (1+log R)^-2/3,39.43999056805179,0.06985335743908869,0.06985335743908869,not plotted on measured-value scale and not fitted,research/r072j_report-source.md,universal-envelope-reference[52]
C,guide,R^2 guide,41.21447935974315,28.704513596132703,1698.6333088946942,not an independent theorem constant,research/certificates/r072j/result.json,R^2 shape anchored at largest R[53]
C,finite fit,tail fit R^1.950,41.21447935974315,29.230927097156684,1.9501881021393963,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[53]
D,guide,R^-2/3 guide,41.21447935974315,1.3927713762938041e-06,0.08381082608693974,not an independent theorem constant,research/certificates/r072j/result.json,R^-2/3 shape anchored at largest R[53]
D,finite fit,tail fit R^-0.737,41.21447935974315,1.4288379296194981e-06,-0.7370277418337389,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[53]
D,analytic theorem reference,R^-4/9 (1+log R)^-2/3,41.21447935974315,0.06807374910364201,0.06807374910364201,not plotted on measured-value scale and not fitted,research/r072j_report-source.md,universal-envelope-reference[53]
C,guide,R^2 guide,43.0688061642354,31.34557372617463,1854.922064412481,not an independent theorem constant,research/certificates/r072j/result.json,R^2 shape anchored at largest R[54]
C,finite fit,tail fit R^1.950,43.0688061642354,31.850522806921365,1.9501881021393963,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[54]
D,guide,R^-2/3 guide,43.0688061642354,1.3525017083811132e-06,0.081387575443327,not an independent theorem constant,research/certificates/r072j/result.json,R^-2/3 shape anchored at largest R[54]
D,finite fit,tail fit R^-0.737,43.0688061642354,1.383235567884158e-06,-0.7370277418337389,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[54]
D,analytic theorem reference,R^-4/9 (1+log R)^-2/3,43.0688061642354,0.06634332585202535,0.06634332585202535,not plotted on measured-value scale and not fitted,research/r072j_report-source.md,universal-envelope-reference[54]
C,guide,R^2 guide,45.00656306298755,34.2296339191556,2025.5907187426756,not an independent theorem constant,research/certificates/r072j/result.json,R^2 shape anchored at largest R[55]
C,finite fit,tail fit R^1.950,45.00656306298755,34.70487951690362,1.9501881021393963,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[55]
D,guide,R^-2/3 guide,45.00656306298755,1.3133963709403158e-06,0.07903438906176655,not an independent theorem constant,research/certificates/r072j/result.json,R^-2/3 shape anchored at largest R[55]
D,finite fit,tail fit R^-0.737,45.00656306298755,1.3390886374141377e-06,-0.7370277418337389,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[55]
D,analytic theorem reference,R^-4/9 (1+log R)^-2/3,45.00656306298755,0.064660570277986,0.064660570277986,not plotted on measured-value scale and not fitted,research/r072j_report-source.md,universal-envelope-reference[55]
C,guide,R^2 guide,47.031503752819155,37.37905225390811,2211.9623452514425,not an independent theorem constant,research/certificates/r072j/result.json,R^2 shape anchored at largest R[56]
C,finite fit,tail fit R^1.950,47.031503752819155,37.815035865630044,1.9501881021393963,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[56]
D,guide,R^-2/3 guide,47.031503752819155,1.2754216992923085e-06,0.07674924115065068,not an independent theorem constant,research/certificates/r072j/result.json,R^-2/3 shape anchored at largest R[56]
D,finite fit,tail fit R^-0.737,47.031503752819155,1.2963506871027927e-06,-0.7370277418337389,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[56]
D,analytic theorem reference,R^-4/9 (1+log R)^-2/3,47.031503752819155,0.06302401877412253,0.06302401877412253,not plotted on measured-value scale and not fitted,research/r072j_report-source.md,universal-envelope-reference[56]
C,guide,R^2 guide,49.1475508173276,40.81824394325444,2415.481751341799,not an independent theorem constant,research/certificates/r072j/result.json,R^2 shape anchored at largest R[57]
C,finite fit,tail fit R^1.950,49.1475508173276,41.20391591684934,1.9501881021393963,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[57]
D,guide,R^-2/3 guide,49.1475508173276,1.2385450021161988e-06,0.07453016449076699,not an independent theorem constant,research/certificates/r072j/result.json,R^-2/3 shape anchored at largest R[57]
D,finite fit,tail fit R^-0.737,49.1475508173276,1.2549767483630366e-06,-0.7370277418337389,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[57]
D,analytic theorem reference,R^-4/9 (1+log R)^-2/3,49.1475508173276,0.061432259294012644,0.061432259294012644,not plotted on measured-value scale and not fitted,research/r072j_report-source.md,universal-envelope-reference[57]
C,guide,R^2 guide,51.35880332546272,44.57387060788389,2637.726679023561,not an independent theorem constant,research/certificates/r072j/result.json,R^2 shape anchored at largest R[58]
C,finite fit,tail fit R^1.950,51.35880332546272,44.89649812618277,1.9501881021393963,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[58]
D,guide,R^-2/3 guide,51.35880332546272,1.2027345333062617e-06,0.07237524874177453,not an independent theorem constant,research/certificates/r072j/result.json,R^-2/3 shape anchored at largest R[58]
D,finite fit,tail fit R^-0.737,51.35880332546272,1.2149232878116834e-06,-0.7370277418337389,not an independent theorem constant,research/certificates/r072j/result.json,last-three-point producer log fit[58]
