record_type,record_id,order_index,N,dimension,small_N,large_N,d_index,d_label,d,epsilon,regime,lambda_real,lambda_imag,decay_rate,first_order_decay_rate,rate_error_abs,projector_difference,projector_norm,left_right_overlap,right_embedded_residual,left_embedded_residual,right_algebraic_residual,left_algebraic_residual,fixed_contour_count,selected_inside_fixed_contour,cross_projector_difference,cross_lambda_difference,upstream_path,upstream_sha256
display_core_row,N160-e9.9999999999999995e-08-d05,57,160,321,,,5,1/1440,0.00069444444444444447,9.9999999999999995e-08,core,0.17017577451010896,-4.163336342344337e-16,1.4690540606210334,1.4690546638127373,6.0319170391842647e-07,3.0953504935832987e-05,1.6829706019641144,0.5941874438168725,2.0033560649791672e-15,1.2709924844127458e-15,2.0028194556227455e-15,1.2705410707055913e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e9.9999999999999995e-08-d06,58,160,321,,,6,1/1200,0.00083333333333333339,9.9999999999999995e-08,core,0.17012942596583952,-5.5511151231257827e-17,1.4687997140772069,1.4688003239164724,6.0983926553070944e-07,3.0957252108053118e-05,1.6828656515763738,0.59422449977707958,1.99655048117186e-15,1.1290994228195698e-15,1.9954903771912934e-15,1.1288254910049012e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e9.9999999999999995e-08-d07,59,160,321,,,7,7/7200,0.00097222222222222219,9.9999999999999995e-08,core,0.17008309823727646,-6.106226635438361e-16,1.4685453708640495,1.4685459817744195,6.1091037006910653e-07,3.0960997041982072e-05,1.6827607367563489,0.59426154779887319,2.064491039331974e-15,1.3363707333741633e-15,2.0644338968312053e-15,1.3354292258701383e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e9.9999999999999995e-08-d08,60,160,321,,,8,1/900,0.0011111111111111111,9.9999999999999995e-08,core,0.17003679131241414,-1.1102230246251565e-16,1.4682910440266816,1.4682916374177604,5.9339107871814178e-07,3.0964739746604024e-05,1.6826558575127837,0.59429858787533008,2.1507241737120209e-15,1.2516471711773901e-15,2.1502862986521013e-15,1.2511642955338547e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e9.9999999999999995e-08-d09,61,160,321,,,9,1/800,0.00125,9.9999999999999995e-08,core,0.16999050517925221,-1.1102230246251565e-16,1.4680367055319721,1.4680372908774086,5.8534543656563187e-07,3.0968480226163379e-05,1.6825510138544117,0.59433561999953022,2.6135633052127037e-15,1.9156542065325405e-15,2.6119949615445967e-15,1.9143042546684615e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e9.9999999999999995e-08-d10,62,160,321,,,10,1/720,0.0013888888888888889,9.9999999999999995e-08,core,0.16994423982580792,0,1.4677823337305718,1.4677829421843995,6.0845382776619772e-07,3.0972218499488767e-05,1.6824462057899094,0.59437264416457214,1.9698018894374099e-15,1.382637695050477e-15,1.9673466593061488e-15,1.3817437761370534e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e9.9999999999999995e-08-d11,63,160,321,,,11,11/7200,0.0015277777777777779,9.9999999999999995e-08,core,0.16989799524009672,-3.8857805861880479e-16,1.4675280027298676,1.4675285913697034,5.8863983576351586e-07,3.0975954518464114e-05,1.6823414333279596,0.59440966036354981,2.008429323812597e-15,1.4026239725260541e-15,2.0077857781628351e-15,1.4008001454615503e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e9.9999999999999995e-08-d12,64,160,321,,,12,1/600,0.0016666666666666668,9.9999999999999995e-08,core,0.16985177141015098,5.5511151231257827e-17,1.4672736023402244,1.4672742384643418,6.3612411738134256e-07,3.0979688355336994e-05,1.6822366964771687,0.59444666858958395,2.5457188835727626e-15,1.7721419187726205e-15,2.5445178253205968e-15,1.7706423822047352e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e9.9999999999999995e-08-d13,65,160,321,,,13,13/7200,0.0018055555555555555,9.9999999999999995e-08,core,0.16980556832400032,-3.3306690738754696e-16,1.4670192791110814,1.4670198834993076,6.0438822613306797e-07,3.0983419915350008e-05,1.6821319952461762,0.59448366883578141,1.9053366464967051e-15,1.0850416099840329e-15,1.9026668426710298e-15,1.0836023819112116e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e9.9999999999999995e-08-d14,66,160,321,,,14,7/3600,0.0019444444444444444,9.9999999999999995e-08,core,0.16975938596969778,6.3837823915946501e-16,1.4667649139710193,1.4667655265055997,6.1253458039089992e-07,3.09871492796004e-05,1.68202732964352,0.59452066109528356,1.9088085318640482e-15,1.233919041575863e-15,1.9081464652972005e-15,1.233392930244809e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e9.9999999999999995e-08-d15,67,160,321,,,15,1/480,0.0020833333333333333,9.9999999999999995e-08,core,0.16971322433529457,4.163336342344337e-16,1.4665105477207341,1.4665111675141809,6.1979344678775306e-07,3.0990876417772658e-05,1.6819226996777641,0.59455764536122124,1.8021278129854468e-15,1.2126794781206143e-15,1.8011452104292943e-15,1.2107922862346731e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e9.9999999999999995e-08-d16,68,160,321,,,16,1/450,0.0022222222222222222,9.9999999999999995e-08,core,0.16966708340885203,3.0531133177191805e-16,1.4662562106138033,1.4662568065560886,5.9594228529746829e-07,3.0994601312815142e-05,1.6818181053574295,0.59459462162673904,2.0967004793663154e-15,1.2427196965539036e-15,2.0948417458232568e-15,1.2384460205305983e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e2.9999999999999999e-07-d00,69,160,321,,,0,0,0,2.9999999999999999e-07,core,0.17040753582308388,3.3306690738754696e-16,1.4703244999303422,1.4703263285226171,1.8285922749328165e-06,9.2784358091480376e-05,1.6834792548454554,0.59400791374278072,1.724114895587148e-15,1.2256688949630376e-15,1.7238529297112626e-15,1.2242156491257766e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e2.9999999999999999e-07-d01,70,160,321,,,1,1/7200,0.00013888888888888889,2.9999999999999999e-07,core,0.17036108307076003,-3.0531133177191805e-16,1.4700701635635602,1.4700720003203325,1.8367567722332723e-06,9.2795628170216264e-05,1.683374123791143,0.59404501106853791,2.4522110069028093e-15,1.7997469290715828e-15,2.4519092443666928e-15,1.798843363037169e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e2.9999999999999999e-07-d02,71,160,321,,,2,1/3600,0.00027777777777777778,2.9999999999999999e-07,core,0.17031465119429892,-4.9960036108132044e-16,1.4698158410745659,1.4698176697170884,1.828642522516688e-06,9.2806891529109847e-05,1.6832690282619931,0.59408210049021015,2.0469672113288791e-15,1.2837675785892301e-15,2.0454653908554819e-15,1.2832438595529677e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e2.9999999999999999e-07-d03,72,160,321,,,3,1/2400,0.00041666666666666669,2.9999999999999999e-07,core,0.17026824018165609,4.9960036108132044e-16,1.4695614996192616,1.4695633367440657,1.8371248040605082e-06,9.2818148228272394e-05,1.6831639682668875,0.59411918200083347,2.0953668576111751e-15,1.4343615021851274e-15,2.0948731053123959e-15,1.434257787924556e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e2.9999999999999999e-07-d04,73,160,321,,,4,1/1800,0.00055555555555555556,2.9999999999999999e-07,core,0.17022185002078744,1.3877787807814457e-16,1.4693071753724141,1.4693090014322587,1.8260598446673271e-06,9.2829398201618247e-05,1.683058943814709,0.59415625559344143,1.6181093767874234e-15,1.1726461914866574e-15,1.6175803892537455e-15,1.1719524984838868e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e2.9999999999999999e-07-d05,74,160,321,,,5,1/1440,0.00069444444444444447,2.9999999999999999e-07,core,0.17017548069966718,-2.7755575615628914e-16,1.4690528261455487,1.4690546638127373,1.8376671886422002e-06,9.2840641533436047e-05,1.6829539549142742,0.59419332126109037,2.2748568139270283e-15,2.1195455353093943e-15,2.274555615230009e-15,2.118707283428269e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e2.9999999999999999e-07-d06,75,160,321,,,6,1/1200,0.00083333333333333339,2.9999999999999999e-07,core,0.17012913220626205,-1.6653345369377348e-16,1.4687984962550675,1.4688003239164724,1.8276614048851059e-06,9.285187814185411e-05,1.6828490015744415,0.59423037899681974,2.3134646837889493e-15,1.7411978290945833e-15,2.3117137435196721e-15,1.7407022593537194e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e2.9999999999999999e-07-d07,76,160,321,,,7,7/7200,0.00097222222222222219,2.9999999999999999e-07,core,0.1700828045285685,4.7184478546569153e-16,1.4685441501738339,1.4685459817744195,1.8316005856444662e-06,9.2863108088857548e-05,1.682744083803938,0.59426742879371397,1.6898752384836181e-15,1.1489983317796476e-15,1.6876781817820902e-15,1.148038935690912e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e2.9999999999999999e-07-d08,77,160,321,,,8,1/900,0.0011111111111111111,2.9999999999999999e-07,core,0.17003649765457463,1.3877787807814457e-16,1.4682898130669031,1.4682916374177604,1.8243508572712841e-06,9.2874331343383509e-05,1.6826392016115432,0.59430447064483749,2.0076416965401717e-15,1.0631534700188531e-15,2.007066962828493e-15,1.0615751233359804e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e2.9999999999999999e-07-d09,78,160,321,,,9,1/800,0.00125,2.9999999999999999e-07,core,0.16999021157228383,-4.7184478546569153e-16,1.4680354630998891,1.4680372908774086,1.8277775195585377e-06,9.2885547933432963e-05,1.6825343550059748,0.59434150454327517,1.9028331204897639e-15,1.1675840950206242e-15,1.8998933409985295e-15,1.1671132879325231e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e2.9999999999999999e-07-d10,79,160,321,,,10,1/720,0.0013888888888888889,2.9999999999999999e-07,core,0.16994394626970899,-1.9428902930940239e-16,1.4677811076742784,1.4677829421843995,1.8345101211458825e-06,9.289675785435944e-05,1.6824295439959163,0.59437853048212241,1.7723385555312223e-15,1.114888674950082e-15,1.7718987876670055e-15,1.1140990840566563e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e2.9999999999999999e-07-d11,80,160,321,,,11,11/7200,0.0015277777777777779,2.9999999999999999e-07,core,0.1698977017348674,-2.7755575615628914e-16,1.4675267652937882,1.4675285913697034,1.8260759151456085e-06,9.2907961071649601e-05,1.6823247685900498,0.59441554845447397,1.8926467281593894e-15,1.2347526451081484e-15,1.891030643072288e-15,1.2340647009166222e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e2.9999999999999999e-07-d12,81,160,321,,,12,1/600,0.0016666666666666668,2.9999999999999999e-07,core,0.16985147795578986,-3.8857805861880479e-16,1.4672724045020995,1.4672742384643418,1.8339622422924862e-06,9.2919157646990374e-05,1.6822200287969862,0.59445255845344713,2.1371551348127969e-15,1.2917631844606129e-15,2.1361848108625218e-15,1.2895832035857067e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e2.9999999999999999e-07-d13,82,160,321,,,13,13/7200,0.0018055555555555555,2.9999999999999999e-07,core,0.16980527492051301,4.4408920985006262e-16,1.4670180507418233,1.4670198834993076,1.8327574842214034e-06,9.2930347520071876e-05,1.6821153246253495,0.59448956047215484,2.0351728785685979e-15,1.244806790163946e-15,2.0328430665984771e-15,1.2417307126298576e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e2.9999999999999999e-07-d14,83,160,321,,,14,7/3600,0.0019444444444444444,2.9999999999999999e-07,core,0.16975909261708186,1.1102230246251565e-16,1.4667636910603576,1.4667655265055997,1.8354452420155098e-06,9.294153074263306e-05,1.6820106560836954,0.59452655450373126,1.9631328538178362e-15,1.1532060708655766e-15,1.962083856280777e-15,1.1526623267064701e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e2.9999999999999999e-07-d15,84,160,321,,,15,1/480,0.0020833333333333333,2.9999999999999999e-07,core,0.16971293103354895,-3.0531133177191805e-16,1.4665093346170426,1.4665111675141809,1.8328971382874926e-06,9.2952707285839502e-05,1.6819060231805825,0.59456354054130889,1.9925106630688933e-15,1.1956918426669196e-15,1.9902966345081218e-15,1.1949462568220359e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e2.9999999999999999e-07-d16,85,160,321,,,16,1/450,0.0022222222222222222,2.9999999999999999e-07,core,0.16966679015798125,3.0531133177191805e-16,1.4662549728076495,1.4662568065560886,1.8337484390951175e-06,9.2963877159323973e-05,1.6818014259245211,0.59460051857803553,1.9249768211093476e-15,1.3821947501745676e-15,1.9232209843923865e-15,1.3819976315295433e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e9.9999999999999995e-07-d00,86,160,321,,,0,0,0,9.9999999999999995e-07,core,0.17040650660020049,5.5511151231257827e-16,1.4703202333710141,1.4703263285226171,6.0951516029916775e-06,0.00030905009275040301,1.6834210770438751,0.59402844222196771,1.7575354618982101e-15,1.198822794024178e-15,1.7562190760070345e-15,1.196323280905344e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e9.9999999999999995e-07-d01,87,160,321,,,1,1/7200,0.00013888888888888889,9.9999999999999995e-07,core,0.17036005402590559,-4.163336342344337e-16,1.4700659035082886,1.4700720003203325,6.0968120438875673e-06,0.00030908760285712516,1.6833159356391125,0.59406554576477943,2.2025146298932138e-15,1.3157413962257186e-15,2.2019698945500761e-15,1.3144697250797468e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e9.9999999999999995e-07-d02,88,160,321,,,2,1/3600,0.00027777777777777778,9.9999999999999995e-07,core,0.1703136223274796,-4.163336342344337e-16,1.4698115716471616,1.4698176697170884,6.0980699267965122e-06,0.00030912509068004333,1.6832108297652224,0.5941026414020173,2.0261201299173477e-15,1.7391250978998977e-15,2.0228886886466092e-15,1.7383045722793714e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e9.9999999999999995e-07-d03,89,160,321,,,3,1/2400,0.00041666666666666669,9.9999999999999995e-07,core,0.17026721149286855,2.7755575615628914e-17,1.4695572374268107,1.4695633367440657,6.0993172550372066e-06,0.00030916255623088587,1.6831057594311212,0.59413972912670288,1.793697275399618e-15,1.1368348431254849e-15,1.793296648429964e-15,1.13653488791676e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e9.9999999999999995e-07-d04,90,160,321,,,4,1/1800,0.00055555555555555556,9.9999999999999995e-07,core,0.17022082151003848,-3.8857805861880479e-16,1.4693029015688808,1.4693090014322587,6.0998633779618672e-06,0.0003091999995036905,1.6830007246456617,0.5941768089318793,2.3734555514796784e-15,1.4589631801628593e-15,2.3732302287383697e-15,1.4577854173450308e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e9.9999999999999995e-07-d05,91,160,321,,,5,1/1440,0.00069444444444444447,9.9999999999999995e-07,core,0.17017445236695183,-6.9388939039072284e-16,1.4690485631851935,1.4690546638127373,6.1006275438035829e-06,0.00030923742052058008,1.6828957254176968,0.59421388081058835,2.0376194244665402e-15,1.5004359817861835e-15,2.036910789337379e-15,1.4995178118058059e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e9.9999999999999995e-07-d06,92,160,321,,,6,1/1200,0.00083333333333333339,9.9999999999999995e-07,core,0.17012810405158815,-2.7755575615628914e-16,1.4687942227753492,1.4688003239164724,6.1011411232048118e-06,0.00030927481926980039,1.6827907617560351,0.59425094475588536,2.5733044250522098e-15,2.0461919774268003e-15,2.5731045006714424e-15,2.046072617128447e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e9.9999999999999995e-07-d07,93,160,321,,,7,7/7200,0.00097222222222222219,9.9999999999999995e-07,core,0.17008177655193482,2.222527136147578e-16,1.4685398787295245,1.4685459817744195,6.1030448950116778e-06,0.00030931219577490238,1.6826858336694501,0.59428800076083699,1.9427484529604744e-15,1.4326332816111719e-15,1.9425403065691715e-15,1.4311045015221311e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e9.9999999999999995e-07-d08,94,160,321,,,8,1/900,0.0011111111111111111,9.9999999999999995e-07,core,0.17003546985598456,-4.4408920985006262e-16,1.4682855339898104,1.4682916374177604,6.1034279499327937e-06,0.00030934955002604098,1.6825809411666994,0.59432504881851411,2.0138449772846775e-15,1.275037907388733e-15,2.0128093110493678e-15,1.2735049423756668e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e9.9999999999999995e-07-d09,95,160,321,,,9,1/800,0.00125,9.9999999999999995e-07,core,0.16998918395173823,-5.2735593669694936e-16,1.4680311845316485,1.4680372908774086,6.1063457601484572e-06,0.00030938688204503161,1.6824760842565059,0.59436208892199782,1.9675083327283376e-15,1.3564495818792119e-15,1.9658082205114661e-15,1.3537972242943824e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e9.9999999999999995e-07-d10,96,160,321,,,10,1/720,0.0013888888888888889,9.9999999999999995e-07,core,0.16994291882720772,4.6076594586104447e-16,1.4677768335746855,1.4677829421843995,6.1086097140616857e-06,0.0003094241918233726,1.68237126294757,0.59439912106437598,1.9203981582057518e-15,1.2112314443831304e-15,1.9194717718170899e-15,1.2104996595909909e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e9.9999999999999995e-07-d11,97,160,321,,,11,11/7200,0.0015277777777777779,9.9999999999999995e-07,core,0.16989667447041193,-3.6082248300317588e-16,1.4675224850602131,1.4675285913697034,6.1063094902724657e-06,0.00030946147934288052,1.6822664772485514,0.59443614523874988,1.7842295040196552e-15,1.3548507515357408e-15,1.7827175244764326e-15,1.3538317381237691e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e9.9999999999999995e-07-d12,98,160,321,,,12,1/600,0.0016666666666666668,9.9999999999999995e-07,core,0.16985045086938277,1.2860762895041368e-16,1.4672681284411127,1.4672742384643418,6.1100232291444456e-06,0.00030949874466903473,1.682161727168074,0.59447316143823115,2.0307237732379045e-15,1.2262745747538185e-15,2.0302124232785484e-15,1.2244111404888016e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e9.9999999999999995e-07-d13,99,160,321,,,13,13/7200,0.0018055555555555555,9.9999999999999995e-07,core,0.16980424801215444,0,1.4670137737926581,1.4670198834993076,6.109706649493063e-06,0.00030953598774245689,1.6820570127147572,0.59451016965593184,2.1326773530374145e-15,1.422958853948854e-15,2.1322976973347009e-15,1.4223210901445047e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e9.9999999999999995e-07-d14,100,160,321,,,14,7/3600,0.0019444444444444444,9.9999999999999995e-07,core,0.16975806588677439,-7.2547657627308822e-16,1.4667594147865781,1.4667655265055997,6.1117190215398409e-06,0.00030957320862141018,1.6819523338971578,0.59454716988498468,1.7990915995388267e-15,1.2131192611194278e-15,1.798737179341043e-15,1.2116278120821709e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e9.9999999999999995e-07-d15,101,160,321,,,15,1/480,0.0020833333333333333,9.9999999999999995e-07,core,0.16971190448129631,-1.9876424501770054e-17,1.4665050530326962,1.4665111675141809,6.1144814846869622e-06,0.00030961040728936677,1.6818476907238289,0.59458416211852261,1.8756794700647843e-15,1.4089544176619381e-15,1.8742795296082042e-15,1.4060149880551074e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e9.9999999999999995e-07-d16,102,160,321,,,16,1/450,0.0022222222222222222,9.9999999999999995e-07,core,0.1696657637837802,-3.583254895319828e-16,1.4662506928886376,1.4662568065560886,6.1136674509576494e-06,0.0003096475837277381,1.681743083203298,0.59462114634968577,1.8035556098048051e-15,1.109138085118332e-15,1.8012109882700223e-15,1.1084529174541951e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e3.0000000000000001e-06-d00,103,160,321,,,0,0,0,3.0000000000000001e-06,core,0.17040356599630821,3.7770329440199137e-16,1.4703080418824546,1.4703263285226171,1.8286640162568091e-05,0.00092518136631355335,1.6832551545931114,0.59408699701366885,2.1987740347412088e-15,1.7080011331896198e-15,2.1980869531433144e-15,1.7078197914396718e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e3.0000000000000001e-06-d01,104,160,321,,,1,1/7200,0.00013888888888888889,3.0000000000000001e-06,core,0.17035711393068004,2.0171501461405292e-16,1.4700537096882607,1.4700720003203325,1.8290632071815693e-05,0.00092529341443979346,1.6831499837058685,0.59412411827866607,2.4842242384608838e-15,1.5863350213698936e-15,2.4835512931089561e-15,1.5854786237670652e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e3.0000000000000001e-06-d02,105,160,321,,,2,1/3600,0.00027777777777777778,3.0000000000000001e-06,core,0.17031068274092184,-7.0731668605629829e-16,1.4697993764671105,1.4698176697170884,1.8293249977929804e-05,0.00092540539587211842,1.6830448483658507,0.59416123163381407,2.0859822471828274e-15,1.3014252179614142e-15,2.0830610731449551e-15,1.3000348979074929e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e3.0000000000000001e-06-d03,106,160,321,,,3,1/2400,0.00041666666666666669,3.0000000000000001e-06,core,0.17026427241498757,3.4261221586534793e-16,1.469545039471202,1.4695633367440657,1.8297272863732061e-05,0.00092551731067842498,1.6829397485819371,0.59419833707214442,2.0686631019123911e-15,1.4841612489924686e-15,2.0667878706256955e-15,1.4825424711871749e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e3.0000000000000001e-06-d04,107,160,321,,,4,1/1800,0.00055555555555555556,3.0000000000000001e-06,core,0.17021788294083764,-5.0963146814859482e-16,1.4692907008007072,1.4693090014322587,1.8300631551504409e-05,0.00092562915883304152,1.6828346843630124,0.59423543458668404,2.1870588314725752e-15,1.5253993701004896e-15,2.1869320932134906e-15,1.5252556293422277e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
display_core_row,N160-e3.0000000000000001e-06-d05,108,160,321,,,5,1/1440,0.00069444444444444447,3.0000000000000001e-06,core,0.1701715143064354,3.1670006675887281e-16,1.4690363598727587,1.4690546638127373,1.8303939978592254e-05,0.00092574094036757546,1.6827296557179285,0.59427252417047027,1.9859959671056787e-15,1.3625800352645598e-15,1.9849156282488384e-15,1.3613613525308169e-15,1,true,,,experiments/r073k/viscous_branch_diagnostic.json,2842cbc7c7785ec4151efb172edce27e68f53d4ba077e0cca91e348627bf73c1
