panel,kind,series,x,y,z,alpha,resolution,timeSteps,powerIterations,normEstimate,powerResidual,adjointDefect,relativeToFine,formula,status
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",-0.045457485428732514,-2.8634002360492934,-2.1031217486531668,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",-1.2212453270876722e-15,-2.9999999999999964,-2.0943951023931957,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",0.045229029613174765,-3.135457479073501,-2.0856684561332237,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",0.090219287973736018,-3.2697348733729661,-2.0769418098732522,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",0.13496054951083702,-3.4027947596009991,-2.0682151636132806,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",0.17944268136971342,-3.5346001021941968,-2.0594885173533086,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",0.22365564623202283,-3.6651142643382966,-2.0507618710933375,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",0.267589505105853,-3.7943010188606925,-2.0420352248333655,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",0.31123442008448099,-3.9221245589967744,-2.0333085785733935,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",0.35458065707316111,-4.0485495090271097,-2.0245819323134224,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",0.39761858848308584,-4.1735409347821131,-2.0158552860534504,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",0.44033869589168029,-4.2970643540109172,-2.0071286397934789,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",0.48273157266853761,-4.4190857466115832,-1.9984019935335071,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",0.52478792656611684,-4.5395715647192674,-1.9896753472735356,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",0.56649858227450489,-4.6584887426494967,-1.980948701013564,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",0.60785448393944697,-4.7758047066934308,-1.9722220547535925,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",0.64884669764291591,-4.8914873847622022,-1.9634954084936207,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",0.68946641384547913,-5.0055052158773874,-1.9547687622336489,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",0.72970494978974676,-5.1178271595047704,-1.9460421159736774,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",0.76955375186418795,-5.228422704728553,-1.9373154697137058,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",0.80900439792660961,-5.3372618792632425,-1.9285888234537341,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",0.8480485995866186,-5.4443152583004863,-1.9198621771937625,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",0.88667820444639955,-5.5495539731882246,-1.911135530933791,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",0.92488519829913074,-5.6529497199394632,-1.9024088846738192,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",0.96266170728440215,-5.7544747675681602,-1.8936822384138474,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",1.0000000000000002,-5.8541019662496847,-1.8849555921538759,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",1.0368924895694374,-5.9518047553033879,-1.8762289458939043,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",1.0733317356646104,-6.0475571709948612,-1.8675022996339325,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",1.1093104464830037,-6.1413338541555493,-1.8587756533739608,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",1.1448214806788539,-6.2331100576174103,-1.8500490071139892,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",1.179857849247711,-6.322861653460385,-1.8413223608540177,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",1.2144127173638364,-6.4105651400704691,-1.8325957145940459,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",1.2484794061699089,-6.4961976490062838,-1.8238690683340744,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",1.2820513945185181,-6.5797369516720794,-1.8151424220741028,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",1.3151223206649252,-6.6611614657951321,-1.806415775814131,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",1.3476859839106048,-6.7404502617056075,-1.7976891295541593,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",1.3797363461970944,-6.8175830684169947,-1.7889624832941877,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",1.4112675336496832,-6.8925402795052886,-1.7802358370342162,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",1.442273838070486,-6.9653029587851272,-1.7715091907742446,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",1.4727497183804852,-7.0358528457812097,-1.7627825445142729,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",1.5026898020101092,-7.1041723609933198,-1.7540558982543011,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",1.5320888862379562,-7.1702446109534073,-1.7453292519943295,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",1.5609419394772781,-7.2340533930731787,-1.736602605734358,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",1.5892441025098456,-7.2955832002807677,-1.7278759594743862,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",1.6169906896668496,-7.3548192254450626,-1.7191493132144147,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",1.6441771899565065,-7.411747365586419,-1.7104226669544431,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",1.6707992681380335,-7.4663542258724434,-1.7016960206944713,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",1.6968527657416983,-7.5186271233976774,-1.6929693744344996,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",1.7223337020346579,-7.56855409074607,-1.6842427281745278,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",1.7472382749323048,-7.6161238793351389,-1.6755160819145563,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",1.77156286185488,-7.6613259625408636,-1.6667894356545847,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",1.7953040205291002,-7.7041505386023488,-1.6580627893946129,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",1.8184584897345859,-7.7445885333054125,-1.6493361431346414,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",1.8410231899948899,-7.7826316024443116,-1.6406094968746698,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",1.8629952242129306,-7.8182721340608632,-1.6318828506146981,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",1.8843718782506589,-7.8515032504602988,-1.6231562043547265,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",1.9051506214528189,-7.8823188100032917,-1.614429558094755,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",1.9253291071146466,-7.9107134086735913,-1.6057029118347832,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",1.9449051728934017,-7.9366823814208445,-1.5969762655748114,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",1.9638768411636249,-7.9602218032781993,-1.5882496193148397,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",1.982242319316035,-7.9813284902543824,-1.5795229730548681,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2,-8,-1.5707963267948966,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.0171484613095303,-8.0162346322478779,-1.562069680534925,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.0336864669127586,-8.0300314290273338,-1.5533430342749532,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.0496129661248941,-8.0413901746523369,-1.5446163880149817,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.0649270939246502,-8.0503113954835968,-1.5358897417550101,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.0796281709141633,-8.0567963594646361,-1.5271630954950384,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.0937157032224345,-8.0608470754320756,-1.5184364492350668,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.1071893823523582,-8.0624662922002894,-1.5097098029750948,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.1200490849713916,-8.0616574974208124,-1.5009831567151233,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.1322948726459652,-8.0584249162167918,-1.4922565104551517,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.1439269915197325,-8.0527735095929813,-1.48352986419518,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.1549458719357757,-8.0447089726217591,-1.4748032179352084,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.1653521280029184,-8.034237732405753,-1.4660765716752369,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.175146557106284,-8.0213669458176948,-1.4573499254152651,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.184330139362288,-8.0061044970182671,-1.4486232791552935,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.1929040370182395,-7.9884589947526496,-1.439896632895322,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.2008695937967686,-7.9684397694266824,-1.4311699866353502,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.208228334185292,-7.9460568699635052,-1.4224433403753787,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.2149819626707692,-7.9213210604416897,-1.4137166941154067,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.2211323629199891,-7.8942438165158899,-1.4049900478554351,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.2266815969056775,-7.8648373216211276,-1.3962634015954636,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.2316319039786987,-7.8331144629619081,-1.3875367553354918,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.2359856998866645,-7.7990888272873882,-1.3788101090755203,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.239745575739275,-7.762774696453917,-1.3700834628155487,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.2429142969207203,-7.7241870427763262,-1.3613568165555772,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.2454948019495058,-7.6833415241694052,-1.3526301702956054,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.2474902012860638,-7.640254479081066,-1.3439035240356338,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.2489037760885466,-7.5949429212187543,-1.3351768777756623,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.2497389769171892,-7.5474245340707498,-1.3264502315156903,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.2499994223876745,-7.4977176652240489,-1.3177235852557188,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.2496888977739191,-7.4458413204805503,-1.308996938995747,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.2488113535607384,-7.3918151577734115,-1.3002702927357754,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.2473709039468504,-7.3356594808854059,-1.2915436464758039,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.2453718252986934,-7.2773952329712372,-1.2828170002158321,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.2428185545555568,-7.2170439898858065,-1.2740903539558606,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.2397156875865298,-7.1546279533204817,-1.265363707695889,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.2360679774997898,-7.0901699437494736,-1.2566370614359172,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.2318803329047698,-7.0236933931885277,-1.2479104151759457,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.2271578161277574,-6.95522233776809,-1.2391837689159741,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.2219056413814835,-6.884781410123308,-1.2304571226560022,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.2161291728892936,-6.812395831603161,-1.2217304763960306,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.2098339229644788,-6.7380914043011089,-1.2130038301360588,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.203025550045389,-6.6618945029097532,-1.2042771838760873,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.1957098566869355,-6.5838320664019587,-1.1955505376161157,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.1878927875091261,-6.5039315895410326,-1.186823891356144,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.1795804271032746,-6.4222211142225589,-1.1780972450961724,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.1707789978965422,-6.3387292206505261,-1.1693705988362009,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.1614948579754896,-6.2534850183504815,-1.1606439525762293,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.1517344988693168,-6.1665181370224662,-1.1519173063162575,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.1415045432934927,-6.0778587172365377,-1.143190660056286,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.1308117428544775,-5.9875374009737135,-1.1344640137963142,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.1196629757162651,-5.8955853220152861,-1.1257373675363422,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.1080652442294712,-5.8020340961834194,-1.1170107212763707,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.0960256725237141,-5.7069158114360024,-1.1082840750163991,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.0835515040640398,-5.6102630178188777,-1.0995574287564276,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.0706500991721599,-5.5121087172784371,-1.090830782496456,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.0573289325132755,-5.4124863533377585,-1.0821041362364845,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.0435955905492706,-5.3114298006394307,-1.0733774899765125,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
A,exact-coefficient-geometry,"(alpha^2 V_X, V_SX) at S=0",2.0294577689590838,-5.2089733543583128,-1.064650843716541,,,,,,,,,"(2(cos(z)-cos(2z)),2(-cos(z)+4cos(2z)))",exact analytic identity
