panel,row_role,sample_index,time_t,axisymmetric_axial_weight_p,axisymmetric_source_correlation_q,anisotropy_norm_square,correlation_grid_q,frozen_source_production,periodic_shear_probability_p,diffusion_anisotropy_production_over_nu,exact_summary
C,periodic-shear-diffusion-production,29,,,,,,,0.14499999999999999,-1.0562669999999998,
C,periodic-shear-diffusion-production,30,,,,,,,0.14999999999999999,-1.0709999999999997,
C,periodic-shear-diffusion-production,31,,,,,,,0.155,-1.0844729999999998,
C,periodic-shear-diffusion-production,32,,,,,,,0.16,-1.0967039999999997,
C,periodic-shear-diffusion-production,33,,,,,,,0.16500000000000001,-1.1077109999999999,
C,periodic-shear-diffusion-production,34,,,,,,,0.17000000000000001,-1.1175119999999998,
C,periodic-shear-diffusion-production,35,,,,,,,0.17500000000000002,-1.1261249999999998,
C,periodic-shear-diffusion-production,36,,,,,,,0.17999999999999999,-1.1335680000000001,
C,periodic-shear-diffusion-production,37,,,,,,,0.185,-1.1398589999999997,
C,periodic-shear-diffusion-production,38,,,,,,,0.19,-1.145016,
C,periodic-shear-diffusion-production,39,,,,,,,0.19500000000000001,-1.1490569999999998,
C,periodic-shear-diffusion-production,40,,,,,,,0.20000000000000001,-1.1520000000000001,
C,periodic-shear-diffusion-production,41,,,,,,,0.20500000000000002,-1.1538629999999999,
C,periodic-shear-diffusion-production,42,,,,,,,0.20999999999999999,-1.1546640000000001,
C,periodic-shear-diffusion-production,43,,,,,,,0.215,-1.1544210000000001,
C,periodic-shear-diffusion-production,44,,,,,,,0.22,-1.1531520000000002,
C,periodic-shear-diffusion-production,45,,,,,,,0.22500000000000001,-1.1508750000000003,
C,periodic-shear-diffusion-production,46,,,,,,,0.23000000000000001,-1.1476080000000004,
C,periodic-shear-diffusion-production,47,,,,,,,0.23500000000000001,-1.1433690000000001,
C,periodic-shear-diffusion-production,48,,,,,,,0.23999999999999999,-1.1381760000000001,
C,periodic-shear-diffusion-production,49,,,,,,,0.245,-1.132047,
C,periodic-shear-diffusion-production,50,,,,,,,0.25,-1.125,
C,periodic-shear-diffusion-production,51,,,,,,,0.255,-1.1170530000000001,
C,periodic-shear-diffusion-production,52,,,,,,,0.26000000000000001,-1.1082240000000001,
C,periodic-shear-diffusion-production,53,,,,,,,0.26500000000000001,-1.0985309999999999,
C,periodic-shear-diffusion-production,54,,,,,,,0.27000000000000002,-1.0879920000000001,
C,periodic-shear-diffusion-production,55,,,,,,,0.27500000000000002,-1.0766249999999999,
C,periodic-shear-diffusion-production,56,,,,,,,0.28000000000000003,-1.0644479999999998,
C,periodic-shear-diffusion-production,57,,,,,,,0.28500000000000003,-1.0514789999999998,
C,periodic-shear-diffusion-production,58,,,,,,,0.28999999999999998,-1.037736,
C,periodic-shear-diffusion-production,59,,,,,,,0.29499999999999998,-1.0232370000000002,
C,periodic-shear-diffusion-production,60,,,,,,,0.29999999999999999,-1.0079999999999998,
C,periodic-shear-diffusion-production,61,,,,,,,0.30499999999999999,-0.99204300000000012,
C,periodic-shear-diffusion-production,62,,,,,,,0.31,-0.97538399999999992,
C,periodic-shear-diffusion-production,63,,,,,,,0.315,-0.95804100000000003,
C,periodic-shear-diffusion-production,64,,,,,,,0.32000000000000001,-0.94003199999999987,
C,periodic-shear-diffusion-production,65,,,,,,,0.32500000000000001,-0.92137500000000006,
C,periodic-shear-diffusion-production,66,,,,,,,0.33000000000000002,-0.90208799999999978,
C,periodic-shear-diffusion-production,67,,,,,,,0.33500000000000002,-0.882189,
C,periodic-shear-diffusion-production,68,,,,,,,0.34000000000000002,-0.8616959999999998,
C,periodic-shear-diffusion-production,69,,,,,,,0.34500000000000003,-0.84062700000000001,
C,periodic-shear-diffusion-production,70,,,,,,,0.35000000000000003,-0.81899999999999973,
C,periodic-shear-diffusion-production,71,,,,,,,0.35499999999999998,-0.79683300000000012,
C,periodic-shear-diffusion-production,72,,,,,,,0.35999999999999999,-0.77414400000000017,
C,periodic-shear-diffusion-production,73,,,,,,,0.36499999999999999,-0.75095100000000004,
C,periodic-shear-diffusion-production,74,,,,,,,0.37,-0.72727199999999992,
C,periodic-shear-diffusion-production,75,,,,,,,0.375,-0.703125,
C,periodic-shear-diffusion-production,76,,,,,,,0.38,-0.67852800000000002,
C,periodic-shear-diffusion-production,77,,,,,,,0.38500000000000001,-0.65349899999999994,
C,periodic-shear-diffusion-production,78,,,,,,,0.39000000000000001,-0.62805599999999984,
C,periodic-shear-diffusion-production,79,,,,,,,0.39500000000000002,-0.60221699999999989,
C,periodic-shear-diffusion-production,80,,,,,,,0.40000000000000002,-0.57599999999999996,
C,periodic-shear-diffusion-production,81,,,,,,,0.40500000000000003,-0.54942299999999988,
C,periodic-shear-diffusion-production,82,,,,,,,0.41000000000000003,-0.52250399999999975,
C,periodic-shear-diffusion-production,83,,,,,,,0.41500000000000004,-0.49526099999999978,
C,periodic-shear-diffusion-production,84,,,,,,,0.41999999999999998,-0.46771200000000018,
C,periodic-shear-diffusion-production,85,,,,,,,0.42499999999999999,-0.43987500000000002,
C,periodic-shear-diffusion-production,86,,,,,,,0.42999999999999999,-0.41176800000000008,
C,periodic-shear-diffusion-production,87,,,,,,,0.435,-0.38340899999999994,
C,periodic-shear-diffusion-production,88,,,,,,,0.44,-0.35481600000000002,
C,periodic-shear-diffusion-production,89,,,,,,,0.44500000000000001,-0.32600699999999994,
C,periodic-shear-diffusion-production,90,,,,,,,0.45000000000000001,-0.29699999999999999,
C,periodic-shear-diffusion-production,91,,,,,,,0.45500000000000002,-0.26781299999999991,
C,periodic-shear-diffusion-production,92,,,,,,,0.46000000000000002,-0.2384639999999999,
C,periodic-shear-diffusion-production,93,,,,,,,0.46500000000000002,-0.20897099999999982,
C,periodic-shear-diffusion-production,94,,,,,,,0.47000000000000003,-0.17935199999999984,
C,periodic-shear-diffusion-production,95,,,,,,,0.47500000000000003,-0.14962499999999979,
C,periodic-shear-diffusion-production,96,,,,,,,0.47999999999999998,-0.11980800000000011,
C,periodic-shear-diffusion-production,97,,,,,,,0.48499999999999999,-0.089919000000000082,
C,periodic-shear-diffusion-production,98,,,,,,,0.48999999999999999,-0.059976000000000057,
C,periodic-shear-diffusion-production,99,,,,,,,0.495,-0.029997000000000024,
C,periodic-shear-diffusion-production,100,,,,,,,0.5,0,
C,periodic-shear-diffusion-production,101,,,,,,,0.505,0.029997000000000031,
C,periodic-shear-diffusion-production,102,,,,,,,0.51000000000000001,0.059976000000000057,
C,periodic-shear-diffusion-production,103,,,,,,,0.51500000000000001,0.089919000000000068,
C,periodic-shear-diffusion-production,104,,,,,,,0.52000000000000002,0.11980800000000011,
C,periodic-shear-diffusion-production,105,,,,,,,0.52500000000000002,0.14962500000000015,
C,periodic-shear-diffusion-production,106,,,,,,,0.53000000000000003,0.17935200000000015,
C,periodic-shear-diffusion-production,107,,,,,,,0.53500000000000003,0.20897100000000016,
C,periodic-shear-diffusion-production,108,,,,,,,0.54000000000000004,0.2384640000000002,
C,periodic-shear-diffusion-production,109,,,,,,,0.54500000000000004,0.26781300000000025,
C,periodic-shear-diffusion-production,110,,,,,,,0.55000000000000004,0.29700000000000026,
C,periodic-shear-diffusion-production,111,,,,,,,0.55500000000000005,0.32600700000000027,
C,periodic-shear-diffusion-production,112,,,,,,,0.56000000000000005,0.3548160000000003,
C,periodic-shear-diffusion-production,113,,,,,,,0.56500000000000006,0.38340900000000033,
C,periodic-shear-diffusion-production,114,,,,,,,0.57000000000000006,0.41176800000000036,
C,periodic-shear-diffusion-production,115,,,,,,,0.57500000000000007,0.43987500000000035,
C,periodic-shear-diffusion-production,116,,,,,,,0.57999999999999996,0.46771199999999979,
C,periodic-shear-diffusion-production,117,,,,,,,0.58499999999999996,0.49526099999999978,
C,periodic-shear-diffusion-production,118,,,,,,,0.58999999999999997,0.52250399999999986,
C,periodic-shear-diffusion-production,119,,,,,,,0.59499999999999997,0.54942299999999988,
C,periodic-shear-diffusion-production,120,,,,,,,0.59999999999999998,0.57599999999999985,
C,periodic-shear-diffusion-production,121,,,,,,,0.60499999999999998,0.60221699999999989,
C,periodic-shear-diffusion-production,122,,,,,,,0.60999999999999999,0.62805599999999995,
C,periodic-shear-diffusion-production,123,,,,,,,0.61499999999999999,0.65349899999999994,
C,periodic-shear-diffusion-production,124,,,,,,,0.62,0.67852799999999991,
C,periodic-shear-diffusion-production,125,,,,,,,0.625,0.703125,
C,periodic-shear-diffusion-production,126,,,,,,,0.63,0.72727200000000003,
C,periodic-shear-diffusion-production,127,,,,,,,0.63500000000000001,0.75095100000000004,
C,periodic-shear-diffusion-production,128,,,,,,,0.64000000000000001,0.77414399999999994,
C,periodic-shear-diffusion-production,129,,,,,,,0.64500000000000002,0.79683300000000012,
C,periodic-shear-diffusion-production,130,,,,,,,0.65000000000000002,0.81900000000000006,
C,periodic-shear-diffusion-production,131,,,,,,,0.65500000000000003,0.84062700000000012,
C,periodic-shear-diffusion-production,132,,,,,,,0.66000000000000003,0.86169600000000002,
C,periodic-shear-diffusion-production,133,,,,,,,0.66500000000000004,0.88218900000000011,
C,periodic-shear-diffusion-production,134,,,,,,,0.67000000000000004,0.90208800000000022,
C,periodic-shear-diffusion-production,135,,,,,,,0.67500000000000004,0.92137500000000039,
C,periodic-shear-diffusion-production,136,,,,,,,0.68000000000000005,0.9400320000000002,
C,periodic-shear-diffusion-production,137,,,,,,,0.68500000000000005,0.95804100000000014,
C,periodic-shear-diffusion-production,138,,,,,,,0.69000000000000006,0.97538400000000025,
C,periodic-shear-diffusion-production,139,,,,,,,0.69500000000000006,0.99204300000000012,
C,periodic-shear-diffusion-production,140,,,,,,,0.70000000000000007,1.0080000000000002,
C,periodic-shear-diffusion-production,141,,,,,,,0.70499999999999996,1.023237,
C,periodic-shear-diffusion-production,142,,,,,,,0.70999999999999996,1.0377359999999998,
C,periodic-shear-diffusion-production,143,,,,,,,0.71499999999999997,1.0514790000000001,
C,periodic-shear-diffusion-production,144,,,,,,,0.71999999999999997,1.0644480000000001,
C,periodic-shear-diffusion-production,145,,,,,,,0.72499999999999998,1.0766249999999999,
C,periodic-shear-diffusion-production,146,,,,,,,0.72999999999999998,1.0879920000000001,
C,periodic-shear-diffusion-production,147,,,,,,,0.73499999999999999,1.0985310000000001,
C,periodic-shear-diffusion-production,148,,,,,,,0.73999999999999999,1.1082239999999999,
C,periodic-shear-diffusion-production,149,,,,,,,0.745,1.1170530000000001,
C,periodic-shear-diffusion-production,150,,,,,,,0.75,1.125,
C,periodic-shear-diffusion-production,151,,,,,,,0.755,1.132047,
C,periodic-shear-diffusion-production,152,,,,,,,0.76000000000000001,1.1381760000000001,
C,periodic-shear-diffusion-production,153,,,,,,,0.76500000000000001,1.1433689999999999,
C,periodic-shear-diffusion-production,154,,,,,,,0.77000000000000002,1.147608,
C,periodic-shear-diffusion-production,155,,,,,,,0.77500000000000002,1.1508750000000001,
C,periodic-shear-diffusion-production,156,,,,,,,0.78000000000000003,1.153152,
C,periodic-shear-diffusion-production,157,,,,,,,0.78500000000000003,1.1544209999999999,
C,periodic-shear-diffusion-production,158,,,,,,,0.79000000000000004,1.1546639999999999,
C,periodic-shear-diffusion-production,159,,,,,,,0.79500000000000004,1.1538630000000001,
C,periodic-shear-diffusion-production,160,,,,,,,0.80000000000000004,1.1520000000000001,
C,periodic-shear-diffusion-production,161,,,,,,,0.80500000000000005,1.1490569999999998,
C,periodic-shear-diffusion-production,162,,,,,,,0.81000000000000005,1.1450159999999998,
C,periodic-shear-diffusion-production,163,,,,,,,0.81500000000000006,1.139859,
C,periodic-shear-diffusion-production,164,,,,,,,0.82000000000000006,1.1335679999999999,
C,periodic-shear-diffusion-production,165,,,,,,,0.82500000000000007,1.1261249999999998,
C,periodic-shear-diffusion-production,166,,,,,,,0.83000000000000007,1.1175119999999998,
C,periodic-shear-diffusion-production,167,,,,,,,0.83499999999999996,1.1077110000000001,
C,periodic-shear-diffusion-production,168,,,,,,,0.83999999999999997,1.0967040000000001,
C,periodic-shear-diffusion-production,169,,,,,,,0.84499999999999997,1.0844730000000002,
C,periodic-shear-diffusion-production,170,,,,,,,0.84999999999999998,1.071,
C,periodic-shear-diffusion-production,171,,,,,,,0.85499999999999998,1.0562670000000001,
C,periodic-shear-diffusion-production,172,,,,,,,0.85999999999999999,1.0402560000000001,
C,periodic-shear-diffusion-production,173,,,,,,,0.86499999999999999,1.0229489999999999,
C,periodic-shear-diffusion-production,174,,,,,,,0.87,1.0043279999999999,
C,periodic-shear-diffusion-production,175,,,,,,,0.875,0.984375,
C,periodic-shear-diffusion-production,176,,,,,,,0.88,0.96307200000000004,
C,periodic-shear-diffusion-production,177,,,,,,,0.88500000000000001,0.94040100000000004,
C,periodic-shear-diffusion-production,178,,,,,,,0.89000000000000001,0.91634399999999994,
C,periodic-shear-diffusion-production,179,,,,,,,0.89500000000000002,0.89088299999999998,
C,periodic-shear-diffusion-production,180,,,,,,,0.90000000000000002,0.86399999999999988,
C,periodic-shear-diffusion-production,181,,,,,,,0.90500000000000003,0.83567699999999978,
C,periodic-shear-diffusion-production,182,,,,,,,0.91000000000000003,0.80589599999999983,
C,periodic-shear-diffusion-production,183,,,,,,,0.91500000000000004,0.77463899999999986,
C,periodic-shear-diffusion-production,184,,,,,,,0.92000000000000004,0.74188799999999977,
C,periodic-shear-diffusion-production,185,,,,,,,0.92500000000000004,0.70762499999999973,
C,periodic-shear-diffusion-production,186,,,,,,,0.93000000000000005,0.67183199999999965,
C,periodic-shear-diffusion-production,187,,,,,,,0.93500000000000005,0.63449099999999958,
C,periodic-shear-diffusion-production,188,,,,,,,0.94000000000000006,0.59558399999999956,
C,periodic-shear-diffusion-production,189,,,,,,,0.94500000000000006,0.55509299999999939,
C,periodic-shear-diffusion-production,190,,,,,,,0.95000000000000007,0.51299999999999946,
C,periodic-shear-diffusion-production,191,,,,,,,0.95500000000000007,0.4692869999999994,
C,periodic-shear-diffusion-production,192,,,,,,,0.95999999999999996,0.42393600000000031,
C,periodic-shear-diffusion-production,193,,,,,,,0.96499999999999997,0.37692900000000035,
C,periodic-shear-diffusion-production,194,,,,,,,0.96999999999999997,0.32824800000000032,
C,periodic-shear-diffusion-production,195,,,,,,,0.97499999999999998,0.27787500000000026,
C,periodic-shear-diffusion-production,196,,,,,,,0.97999999999999998,0.22579200000000019,
C,periodic-shear-diffusion-production,197,,,,,,,0.98499999999999999,0.17198100000000013,
C,periodic-shear-diffusion-production,198,,,,,,,0.98999999999999999,0.1164240000000001,
C,periodic-shear-diffusion-production,199,,,,,,,0.995,0.059103000000000051,
C,periodic-shear-diffusion-production,200,,,,,,,1,0,
summary,exact-summary,0,,,,,,,,,initial_axial_weight=0.33333333333333331
summary,exact-summary,1,,,,,,,,,initial_source_correlation=0
summary,exact-summary,2,,,,,,,,,initial_anisotropy_norm_square=0
summary,exact-summary,3,,,,,,,,,sharp_rank_one_anisotropy_norm_square=0.66666666666666663
summary,exact-summary,4,,,,,,,,,source_production_left_endpoint=0
summary,exact-summary,5,,,,,,,,,source_production_right_endpoint=0
summary,exact-summary,6,,,,,,,,,source_production_maximum=1.125
summary,exact-summary,7,,,,,,,,,diffusion_zero_probability=0.5
summary,exact-summary,8,,,,,,,,,diffusion_negative_witness=-1.1519999999999999
summary,exact-summary,9,,,,,,,,,diffusion_positive_witness=1.1519999999999999
