lambda,H_over_A1,tangent_at_lambda_1
1.0615000000000001,-0.032679893062500062,-0.030750000000000055
1.0630000000000002,-0.033526174500000096,-0.031500000000000083
1.0645,-0.034374847687499994,-0.032250000000000001
1.0660000000000001,-0.035225916000000024,-0.033000000000000029
1.0674999999999999,-0.036079382812499942,-0.033749999999999947
1.069,-0.036935251499999974,-0.034499999999999975
1.0705,-0.037793525437500003,-0.035250000000000004
1.0720000000000001,-0.038654208000000037,-0.036000000000000032
1.0735000000000001,-0.039517302562500072,-0.03675000000000006
1.0750000000000002,-0.040382812500000108,-0.037500000000000089
1.0765,-0.041250741187500016,-0.038250000000000006
1.0780000000000001,-0.042121092000000054,-0.039000000000000035
1.0794999999999999,-0.04299386831249994,-0.039749999999999952
1.081,-0.043869073499999973,-0.04049999999999998
1.0825,-0.044746710937500017,-0.041250000000000009
1.0840000000000001,-0.045626784000000045,-0.042000000000000037
1.0855000000000001,-0.046509296062500073,-0.042750000000000066
1.087,-0.047394250499999971,-0.043499999999999983
1.0885,-0.048281650687500004,-0.044250000000000012
1.0899999999999999,-0.04917149999999991,-0.044999999999999929
1.0914999999999999,-0.050063801812499947,-0.045749999999999957
1.093,-0.050958559499999986,-0.046499999999999986
1.0945,-0.051855776437500015,-0.047250000000000014
1.0960000000000001,-0.052755456000000055,-0.048000000000000043
1.0975000000000001,-0.053657601562500087,-0.048750000000000071
1.099,-0.054562216500000003,-0.049499999999999988
1.1005,-0.055469304187500033,-0.050250000000000017
1.1019999999999999,-0.056378867999999922,-0.050999999999999934
1.1034999999999999,-0.057290911312499956,-0.051749999999999963
1.105,-0.058205437499999985,-0.052499999999999991
1.1065,-0.059122449937500023,-0.05325000000000002
1.1080000000000001,-0.060041952000000058,-0.054000000000000048
1.1095000000000002,-0.0609639470625001,-0.054750000000000076
1.111,-0.061888438499999983,-0.055499999999999994
1.1125,-0.062815429687500007,-0.056250000000000022
1.1139999999999999,-0.063744923999999925,-0.05699999999999994
1.1154999999999999,-0.064676924812499953,-0.057749999999999968
1.117,-0.065611435499999995,-0.058499999999999996
1.1185,-0.066548459437500027,-0.059250000000000025
1.1200000000000001,-0.067488000000000076,-0.060000000000000053
1.1215000000000002,-0.068430060562500103,-0.060750000000000082
1.123,-0.069374644500000013,-0.061499999999999999
1.1245000000000001,-0.070321755187500043,-0.062250000000000028
1.1259999999999999,-0.071271395999999917,-0.062999999999999945
1.1274999999999999,-0.072223570312499971,-0.063749999999999973
1.129,-0.073178281499999998,-0.064500000000000002
1.1305000000000001,-0.07413553293750004,-0.06525000000000003
1.1320000000000001,-0.075095328000000086,-0.066000000000000059
1.1335000000000002,-0.07605767006250011,-0.066750000000000087
1.135,-0.077022562499999989,-0.067500000000000004
1.1365000000000001,-0.077990008687500029,-0.068250000000000033
1.1379999999999999,-0.078960011999999941,-0.06899999999999995
1.1395,-0.079932575812499976,-0.069749999999999979
1.141,-0.080907703500000011,-0.070500000000000007
1.1425000000000001,-0.081885398437500048,-0.071250000000000036
1.1440000000000001,-0.082865664000000089,-0.072000000000000064
1.1455000000000002,-0.083848503562500121,-0.072750000000000092
1.147,-0.084833920500000021,-0.07350000000000001
1.1484999999999999,-0.085821918187499902,-0.074249999999999927
1.1499999999999999,-0.086812499999999945,-0.074999999999999956
1.1515,-0.087805669312499987,-0.075749999999999984
1.153,-0.088801429500000015,-0.076500000000000012
1.1545000000000001,-0.089799783937500058,-0.077250000000000041
1.1560000000000001,-0.09080073600000009,-0.078000000000000069
1.1575,-0.091804289062499961,-0.078749999999999987
1.159,-0.092810446500000005,-0.079500000000000015
1.1604999999999999,-0.093819211687499918,-0.080249999999999932
1.1619999999999999,-0.094830587999999952,-0.080999999999999961
1.1635,-0.095844578812499984,-0.081749999999999989
1.165,-0.096861187500000015,-0.082500000000000018
1.1665000000000001,-0.097880417437500061,-0.083250000000000046
1.1680000000000001,-0.098902272000000097,-0.084000000000000075
1.1695,-0.099926754562500011,-0.084749999999999992
1.171,-0.10095386850000004,-0.08550000000000002
1.1724999999999999,-0.10198361718749992,-0.086249999999999938
1.1739999999999999,-0.10301600399999994,-0.086999999999999966
1.1755,-0.1040510323125,-0.087749999999999995
1.177,-0.10508870550000005,-0.088500000000000023
1.1785000000000001,-0.10612902693750006,-0.089250000000000052
1.1800000000000002,-0.10717200000000011,-0.09000000000000008
1.1815,-0.10821762806249996,-0.090749999999999997
1.1830000000000001,-0.10926591450000002,-0.091500000000000026
1.1844999999999999,-0.11031686268749993,-0.092249999999999943
1.1859999999999999,-0.11137047599999995,-0.092999999999999972
1.1875,-0.1124267578125,-0.09375
1.1890000000000001,-0.11348571150000003,-0.094500000000000028
1.1905000000000001,-0.11454734043750009,-0.095250000000000057
1.1920000000000002,-0.11561164800000012,-0.096000000000000085
1.1935,-0.11667863756250002,-0.096750000000000003
1.1950000000000001,-0.11774831250000006,-0.097500000000000031
1.1964999999999999,-0.11882067618749993,-0.098249999999999948
1.198,-0.11989573199999996,-0.098999999999999977
1.1995,-0.1209734833125,-0.099750000000000005
1.2010000000000001,-0.12205393350000004,-0.10050000000000003
1.2025000000000001,-0.12313708593750007,-0.10125000000000006
1.2040000000000002,-0.12422294400000014,-0.10200000000000009
1.2055,-0.12531151106249999,-0.10275000000000001
1.2070000000000001,-0.12640279050000006,-0.10350000000000004
1.2084999999999999,-0.12749678568749992,-0.10424999999999995
1.21,-0.1285935,-0.10499999999999998
1.2115,-0.12969293681250002,-0.10575000000000001
1.2130000000000001,-0.13079509950000004,-0.10650000000000004
1.2145000000000001,-0.13189999143750009,-0.10725000000000007
1.216,-0.13300761600000002,-0.10799999999999998
1.2175,-0.13411797656250005,-0.10875000000000001
1.2189999999999999,-0.13523107649999991,-0.10949999999999993
1.2204999999999999,-0.13634691918749994,-0.11024999999999996
1.222,-0.13746550799999999,-0.11099999999999999
1.2235,-0.13858684631250001,-0.11175000000000002
1.2250000000000001,-0.13971093750000005,-0.11250000000000004
1.2265000000000001,-0.14083778493750013,-0.11325000000000007
1.228,-0.14196739199999994,-0.11399999999999999
1.2295,-0.14309976206250002,-0.11475000000000002
1.2309999999999999,-0.1442348984999999,-0.11549999999999994
1.2324999999999999,-0.14537280468749997,-0.11624999999999996
1.234,-0.146513484,-0.11699999999999999
1.2355,-0.14765693981250003,-0.11775000000000002
1.2370000000000001,-0.14880317550000005,-0.11850000000000005
1.2385000000000002,-0.14995219443750013,-0.11925000000000008
1.24,-0.15110400000000002,-0.12
1.2415,-0.15225859556250004,-0.12075000000000002
1.2429999999999999,-0.15341598449999991,-0.12149999999999994
1.2444999999999999,-0.15457617018749994,-0.12224999999999997
1.246,-0.15573915599999999,-0.123
1.2475000000000001,-0.15690494531250004,-0.12375000000000003
1.2490000000000001,-0.15807354150000011,-0.12450000000000006
1.2504999999999999,-0.15924494793749991,-0.12524999999999997
1.252,-0.16041916799999997,-0.126
1.2535000000000001,-0.1615962050625,-0.12675000000000003
1.2550000000000001,-0.16277606250000007,-0.12750000000000006
1.2565,-0.16395874368749999,-0.12824999999999998
1.258,-0.16514425199999999,-0.129
1.2595000000000001,-0.16633259081250007,-0.12975000000000003
1.2610000000000001,-0.16752376350000009,-0.13050000000000006
1.2625,-0.1687177734375,-0.13124999999999998
1.264,-0.16991462400000007,-0.13200000000000001
1.2655000000000001,-0.17111431856250009,-0.13275000000000003
1.2670000000000001,-0.17231686050000014,-0.13350000000000006
1.2685,-0.17352225318749998,-0.13424999999999998
1.27,-0.17473050000000001,-0.13500000000000001
1.2715000000000001,-0.17594160431250006,-0.13575000000000004
1.2730000000000001,-0.17715556950000011,-0.13650000000000007
1.2745,-0.17837239893749993,-0.13724999999999998
1.276,-0.17959209600000001,-0.13800000000000001
1.2775000000000001,-0.18081466406250005,-0.13875000000000004
1.2789999999999999,-0.18204010649999997,-0.13949999999999996
1.2805,-0.18326842668749999,-0.14024999999999999
1.282,-0.18449962800000003,-0.14100000000000001
1.2835000000000001,-0.18573371381250006,-0.14175000000000004
1.2849999999999999,-0.18697068749999995,-0.14249999999999996
1.2865,-0.18821055243750001,-0.14324999999999999
1.288,-0.18945331200000007,-0.14400000000000002
1.2895000000000001,-0.1906989695625001,-0.14475000000000005
1.2909999999999999,-0.19194752849999994,-0.14549999999999996
1.2925,-0.19319899218749997,-0.14624999999999999
1.294,-0.19445336400000005,-0.14700000000000002
1.2955000000000001,-0.1957106473125001,-0.14775000000000005
1.2969999999999999,-0.19697084549999991,-0.14849999999999997
1.2985,-0.19823396193749995,-0.14924999999999999
1.3,-0.19949999999999998,-0.15000000000000002
1.3015000000000001,-0.20076896306250006,-0.15075000000000005
1.3029999999999999,-0.20204085449999992,-0.15149999999999997
1.3045,-0.20331567768749997,-0.15225
1.306,-0.20459343600000005,-0.15300000000000002
1.3075000000000001,-0.20587413281250008,-0.15375000000000005
1.3089999999999999,-0.2071577715,-0.15449999999999997
1.3105,-0.20844435543750003,-0.15525
1.3120000000000001,-0.20973388800000009,-0.15600000000000003
1.3135000000000001,-0.21102637256250015,-0.15675000000000006
1.3149999999999999,-0.21232181249999996,-0.15749999999999997
1.3165,-0.21362021118749999,-0.15825
1.3180000000000001,-0.21492157200000009,-0.15900000000000003
1.3195000000000001,-0.21622589831250011,-0.15975000000000006
1.321,-0.21753319349999992,-0.16049999999999998
1.3225,-0.21884346093749998,-0.16125
1.3240000000000001,-0.22015670400000001,-0.16200000000000003
1.3255000000000001,-0.2214729260625001,-0.16275000000000006
1.327,-0.22279213049999996,-0.16349999999999998
1.3285,-0.22411432068750001,-0.16425000000000001
1.3300000000000001,-0.22543950000000007,-0.16500000000000004
1.3315000000000001,-0.2267676718125001,-0.16575000000000006
1.333,-0.22809883950000001,-0.16649999999999998
1.3345,-0.22943300643750006,-0.16725000000000001
1.3360000000000001,-0.2307701760000001,-0.16800000000000004
1.3375000000000001,-0.23211035156250018,-0.16875000000000007
1.339,-0.23345353649999998,-0.16949999999999998
1.3405,-0.23479973418750003,-0.17025000000000001
1.3420000000000001,-0.23614894800000008,-0.17100000000000004
1.3434999999999999,-0.23750118131249986,-0.17174999999999996
1.345,-0.23885643749999994,-0.17249999999999999
1.3465,-0.24021471993749999,-0.17325000000000002
1.3480000000000001,-0.24157603200000002,-0.17400000000000004
1.3494999999999999,-0.24294037706249991,-0.17474999999999996
1.351,-0.2443077585,-0.17549999999999999
1.3525,-0.24567817968750005,-0.17625000000000002
1.3540000000000001,-0.24705164400000007,-0.17700000000000005
1.3554999999999999,-0.2484281548125,-0.17774999999999996
1.357,-0.24980771550000003,-0.17849999999999999
1.3585,-0.25119032943750008,-0.17925000000000002
1.3600000000000001,-0.25257600000000013,-0.18000000000000005
1.3614999999999999,-0.25396473056249991,-0.18074999999999997
1.363,-0.25535652449999996,-0.18149999999999999
1.3645,-0.25675138518750001,-0.18225000000000002
1.3660000000000001,-0.25814931600000013,-0.18300000000000005
1.3674999999999999,-0.25955032031249992,-0.18374999999999997
1.369,-0.26095440149999993,-0.1845
1.3705000000000001,-0.26236156293750001,-0.18525000000000003
1.3720000000000001,-0.26377180800000005,-0.18600000000000005
1.3734999999999999,-0.26518514006249994,-0.18674999999999997
1.375,-0.2666015625,-0.1875
1.3765000000000001,-0.26802107868750003,-0.18825000000000003
1.3780000000000001,-0.26944369200000012,-0.18900000000000006
1.3794999999999999,-0.27086940581250002,-0.18974999999999997
1.381,-0.27229822350000005,-0.1905
1.3825000000000001,-0.2737301484375001,-0.19125000000000003
1.3840000000000001,-0.27516518400000017,-0.19200000000000006
1.3855,-0.27660333356249994,-0.19274999999999998
1.387,-0.27804460050000002,-0.19350000000000001
1.3885000000000001,-0.27948898818750006,-0.19425000000000003
1.3900000000000001,-0.28093650000000009,-0.19500000000000006
1.3915,-0.28238713931249992,-0.19574999999999998
1.393,-0.28384090949999996,-0.19650000000000001
1.3945000000000001,-0.28529781393749998,-0.19725000000000004
1.3960000000000001,-0.28675785600000009,-0.19800000000000006
1.3975,-0.28822103906249991,-0.19874999999999998
1.399,-0.28968736650000004,-0.19950000000000001
1.4005000000000001,-0.29115684168750011,-0.20025000000000004
1.4020000000000001,-0.29262946800000017,-0.20100000000000007
1.4035,-0.2941052488125,-0.20174999999999998
1.405,-0.2955841875000001,-0.20250000000000001
1.4065000000000001,-0.29706628743750013,-0.20325000000000004
1.4079999999999999,-0.29855155199999989,-0.20399999999999996
1.4095,-0.30003998456249997,-0.20474999999999999
1.411,-0.30153158850000006,-0.20550000000000002
1.4125000000000001,-0.30302636718750009,-0.20625000000000004
1.4139999999999999,-0.3045243239999999,-0.20699999999999996
1.4155,-0.30602546231249994,-0.20774999999999999
1.417,-0.30752978549999999,-0.20850000000000002
1.4185000000000001,-0.30903729693750004,-0.20925000000000005
1.4199999999999999,-0.31054799999999994,-0.20999999999999996
1.4215,-0.31206189806250001,-0.21074999999999999
1.423,-0.31357899450000004,-0.21150000000000002
1.4245000000000001,-0.31509929268750014,-0.21225000000000005
1.4259999999999999,-0.31662279599999998,-0.21299999999999997
1.4275,-0.31814950781250012,-0.21375
1.429,-0.31967943150000011,-0.21450000000000002
1.4305000000000001,-0.32121257043750023,-0.21525000000000005
1.4319999999999999,-0.32274892799999993,-0.21599999999999997
1.4335,-0.32428850756249999,-0.21675
1.4350000000000001,-0.32583131250000008,-0.21750000000000003
1.4365000000000001,-0.32737734618750014,-0.21825000000000006
1.4379999999999999,-0.32892661199999984,-0.21899999999999997
1.4395,-0.33047911331249991,-0.21975
1.4410000000000001,-0.3320348535,-0.22050000000000003
1.4425000000000001,-0.33359383593750003,-0.22125000000000006
1.444,-0.33515606399999992,-0.22199999999999998
1.4455,-0.33672154106250002,-0.22275
1.4470000000000001,-0.3382902705000001,-0.22350000000000003
1.4485000000000001,-0.33986225568750011,-0.22425000000000006
1.45,-0.3414375,-0.22499999999999998
1.4515,-0.34301600681250005,-0.22575000000000001
1.4530000000000001,-0.34459777950000015,-0.22650000000000003
1.4545000000000001,-0.34618282143750023,-0.22725000000000006
1.456,-0.34777113599999998,-0.22799999999999998
1.4575,-0.34936272656250006,-0.22875000000000001
1.4590000000000001,-0.35095759650000008,-0.22950000000000004
1.4605000000000001,-0.35255574918750016,-0.23025000000000007
1.462,-0.3541571879999999,-0.23099999999999998
1.4635,-0.35576191631249998,-0.23175000000000001
1.4650000000000001,-0.35736993750000001,-0.23250000000000004
1.4664999999999999,-0.35898125493749988,-0.23324999999999996
1.468,-0.36059587199999998,-0.23399999999999999
1.4695,-0.36221379206250004,-0.23475000000000001
1.4710000000000001,-0.36383501850000011,-0.23550000000000004
1.4724999999999999,-0.36545955468750002,-0.23624999999999996
1.474,-0.36708740400000006,-0.23699999999999999
1.4755,-0.36871856981250012,-0.23775000000000002
1.4770000000000001,-0.37035305550000019,-0.23850000000000005
1.4784999999999999,-0.3719908644374999,-0.23924999999999996
1.48,-0.37363200000000002,-0.23999999999999999
1.4815,-0.37527646556249999,-0.24075000000000002
1.4830000000000001,-0.37692426450000011,-0.24150000000000005
1.4844999999999999,-0.37857540018749986,-0.24224999999999997
1.486,-0.38022987599999991,-0.24299999999999999
1.4875,-0.38188769531249994,-0.24375000000000002
1.4890000000000001,-0.38354886150000006,-0.24450000000000005
1.4904999999999999,-0.38521337793749999,-0.24524999999999997
1.492,-0.38688124800000001,-0.246
1.4935,-0.38855247506250007,-0.24675000000000002
1.4950000000000001,-0.39022706250000011,-0.24750000000000005
1.4964999999999999,-0.39190501368750003,-0.24824999999999997
1.498,-0.39358633200000009,-0.249
1.4995000000000001,-0.39527102081250015,-0.24975000000000003
1.5010000000000001,-0.3969590835000002,-0.25050000000000006
1.5024999999999999,-0.3986505234374999,-0.25124999999999997
1.504,-0.40034534399999999,-0.252
1.5055000000000001,-0.40204354856250002,-0.25275000000000003
1.5070000000000001,-0.40374514050000015,-0.25350000000000006
1.5085,-0.40545012318749984,-0.25424999999999998
1.51,-0.40715849999999992,-0.255
1.5115000000000001,-0.4088702743125,-0.25575000000000003
1.5130000000000001,-0.41058544950000003,-0.25650000000000006
1.5145,-0.41230402893750001,-0.25724999999999998
1.516,-0.41402601600000005,-0.25800000000000001
1.5175000000000001,-0.4157514140625001,-0.25875000000000004
1.5190000000000001,-0.41748022650000016,-0.25950000000000006
1.5205,-0.41921245668750007,-0.26024999999999998
1.522,-0.4209481080000001,-0.26100000000000001
1.5235000000000001,-0.42268718381250014,-0.26175000000000004
1.5250000000000001,-0.42442968750000021,-0.26250000000000007
1.5265,-0.42617562243750001,-0.26324999999999998
1.528,-0.427924992,-0.26400000000000001
1.5295000000000001,-0.42967779956250007,-0.26475000000000004
1.5309999999999999,-0.43143404849999989,-0.26549999999999996
1.5325,-0.43319374218749995,-0.26624999999999999
1.534,-0.43495688399999993,-0.26700000000000002
1.5355000000000001,-0.4367234773125,-0.26775000000000004
1.5369999999999999,-0.43849352549999998,-0.26849999999999996
1.5385,-0.44026703193749994,-0.26924999999999999
1.54,-0.44204399999999999,-0.27000000000000002
1.5415000000000001,-0.44382443306250013,-0.27075000000000005
1.5429999999999999,-0.44560833449999998,-0.27149999999999996
1.5445,-0.44739570768750003,-0.27224999999999999
1.546,-0.44918655600000013,-0.27300000000000002
1.5475000000000001,-0.45098088281250021,-0.27375000000000005
1.5489999999999999,-0.45277869149999994,-0.27449999999999997
1.5505,-0.4545799854375,-0.27524999999999999
1.552,-0.45638476800000011,-0.27600000000000002
1.5535000000000001,-0.45819304256250015,-0.27675000000000005
1.5549999999999999,-0.46000481249999986,-0.27749999999999997
1.5565,-0.46182008118749984,-0.27825
1.5580000000000001,-0.46363885200000005,-0.27900000000000003
1.5595000000000001,-0.46546112831250008,-0.27975000000000005
1.5609999999999999,-0.4672869134999999,-0.28049999999999997
1.5625,-0.4691162109375,-0.28125
1.5640000000000001,-0.47094902400000005,-0.28200000000000003
1.5655000000000001,-0.47278535606250016,-0.28275000000000006
1.5669999999999999,-0.47462521050000006,-0.28349999999999997
1.5685,-0.47646859068750008,-0.28425
1.5700000000000001,-0.47831550000000017,-0.28500000000000003
1.5715000000000001,-0.48016594181250016,-0.28575000000000006
1.573,-0.4820199195,-0.28649999999999998
1.5745,-0.48387743643750003,-0.28725000000000001
1.5760000000000001,-0.48573849600000008,-0.28800000000000003
1.5775000000000001,-0.48760310156250014,-0.28875000000000006
1.579,-0.4894712564999999,-0.28949999999999998
1.5805,-0.49134296418749995,-0.29025000000000001
1.5820000000000001,-0.49321822800000004,-0.29100000000000004
1.5835000000000001,-0.49509705131250004,-0.29175000000000006
1.585,-0.49697943749999995,-0.29249999999999998
1.5865,-0.49886538993750001,-0.29325000000000001
1.5880000000000001,-0.50075491200000011,-0.29400000000000004
1.5895000000000001,-0.50264800706250012,-0.29475000000000007
1.591,-0.50454467850000007,-0.29549999999999998
1.5925,-0.5064449296875001,-0.29625000000000001
1.5940000000000001,-0.50834876400000018,-0.29700000000000004
1.5954999999999999,-0.5102561848124999,-0.29774999999999996
1.597,-0.51216719550000001,-0.29849999999999999
1.5985,-0.5140817994375001,-0.29925000000000002
1.6000000000000001,-0.51600000000000013,-0.30000000000000004
1.6014999999999999,-0.51792180056249981,-0.30074999999999996
1.603,-0.51984720449999988,-0.30149999999999999
1.6045,-0.52177621518749995,-0.30225000000000002
1.6060000000000001,-0.52370883600000007,-0.30300000000000005
1.6074999999999999,-0.52564507031249985,-0.30374999999999996
1.609,-0.52758492150000003,-0.30449999999999999
1.6105,-0.52952839293749998,-0.30525000000000002
1.6120000000000001,-0.53147548800000022,-0.30600000000000005
1.6134999999999999,-0.53342621006249991,-0.30674999999999997
1.615,-0.5353805625000001,-0.3075
1.6165,-0.53733854868750019,-0.30825000000000002
1.6180000000000001,-0.53930017200000024,-0.30900000000000005
1.6194999999999999,-0.54126543581249997,-0.30974999999999997
1.621,-0.54323434349999999,-0.3105
1.6225000000000001,-0.54520689843750003,-0.31125000000000003
1.6240000000000001,-0.54718310400000014,-0.31200000000000006
1.6254999999999999,-0.54916296356249983,-0.31274999999999997
1.627,-0.55114648049999992,-0.3135
1.6285000000000001,-0.55313365818750004,-0.31425000000000003
1.6300000000000001,-0.55512450000000002,-0.31500000000000006
1.6315,-0.55711900931249991,-0.31574999999999998
1.633,-0.5591171895,-0.3165
1.6345000000000001,-0.56111904393750001,-0.31725000000000003
1.6360000000000001,-0.5631245760000001,-0.31800000000000006
1.6375,-0.5651337890625,-0.31874999999999998
1.639,-0.56714668650000011,-0.31950000000000001
1.6405000000000001,-0.56916327168750014,-0.32025000000000003
1.6420000000000001,-0.57118354800000026,-0.32100000000000006
1.6435,-0.57320751881249998,-0.32174999999999998
1.645,-0.57523518750000013,-0.32250000000000001
1.6465000000000001,-0.57726655743750011,-0.32325000000000004
1.6480000000000001,-0.57930163200000018,-0.32400000000000007
1.6495,-0.58134041456249974,-0.32474999999999998
1.651,-0.58338290849999996,-0.32550000000000001
1.6525000000000001,-0.58542911718750013,-0.32625000000000004
1.6540000000000001,-0.58747904400000017,-0.32700000000000007
1.6555,-0.58953269231249994,-0.32774999999999999
1.657,-0.59159006550000004,-0.32850000000000001
1.6585000000000001,-0.5936511669375002,-0.32925000000000004
1.6599999999999999,-0.59571599999999991,-0.32999999999999996
1.6615,-0.59778456806250002,-0.33074999999999999
1.663,-0.59985687450000014,-0.33150000000000002
1.6645000000000001,-0.6019329226875002,-0.33225000000000005
1.6659999999999999,-0.60401271599999995,-0.33299999999999996
1.6675,-0.60609625781249998,-0.33374999999999999
1.669,-0.60818355150000003,-0.33450000000000002
1.6705000000000001,-0.61027460043750015,-0.33525000000000005
1.6719999999999999,-0.61236940799999984,-0.33599999999999997
1.6735,-0.61446797756249993,-0.33674999999999999
1.675,-0.61657031249999994,-0.33750000000000002
1.6765000000000001,-0.61867641618750002,-0.33825000000000005
1.6779999999999999,-0.62078629199999991,-0.33899999999999997
1.6795,-0.62289994331249998,-0.33975
1.681,-0.62501737350000008,-0.34050000000000002
1.6825000000000001,-0.62713858593750016,-0.34125000000000005
1.6839999999999999,-0.62926358400000004,-0.34199999999999997
1.6855,-0.63139237106250012,-0.34275
1.6870000000000001,-0.63352495050000024,-0.34350000000000003
1.6885000000000001,-0.63566132568750022,-0.34425000000000006
1.6899999999999999,-0.63780149999999991,-0.34499999999999997
1.6915,-0.63994547681250002,-0.34575
1.6930000000000001,-0.64209325950000007,-0.34650000000000003
1.6945000000000001,-0.64424485143750021,-0.34725000000000006
1.696,-0.64640025599999984,-0.34799999999999998
1.6975,-0.6485594765624999,-0.34875
1.6990000000000001,-0.65072251650000001,-0.34950000000000003
1.7005000000000001,-0.65288937918750001,-0.35025000000000006
1.702,-0.65506006799999983,-0.35099999999999998
1.7035,-0.65723458631249998,-0.35175000000000001
1.7050000000000001,-0.65941293750000007,-0.35250000000000004
1.7065000000000001,-0.66159512493750017,-0.35325000000000006
1.708,-0.66378115199999999,-0.35399999999999998
1.7095,-0.66597102206250014,-0.35475000000000001
1.7110000000000001,-0.66816473850000024,-0.35550000000000004
1.7125000000000001,-0.67036230468750035,-0.35625000000000007
1.714,-0.67256372399999997,-0.35699999999999998
1.7155,-0.67476899981250016,-0.35775000000000001
1.7170000000000001,-0.67697813550000008,-0.35850000000000004
1.7185000000000001,-0.67919113443750023,-0.35925000000000007
1.72,-0.6814079999999999,-0.35999999999999999
1.7215,-0.68362873556249992,-0.36075000000000002
1.7230000000000001,-0.68585334450000002,-0.36150000000000004
1.7244999999999999,-0.68808183018749991,-0.36224999999999996
1.726,-0.69031419599999999,-0.36299999999999999
1.7275,-0.6925504453125001,-0.36375000000000002
1.7290000000000001,-0.69479058150000006,-0.36450000000000005
1.7304999999999999,-0.69703460793749994,-0.36524999999999996
1.732,-0.69928252800000013,-0.36599999999999999
1.7335,-0.70153434506250012,-0.36675000000000002
1.7350000000000001,-0.70379006250000031,-0.36750000000000005
1.7364999999999999,-0.70604968368749987,-0.36824999999999997
1.738,-0.70831321199999997,-0.36899999999999999
1.7395,-0.71058065081249999,-0.36975000000000002
1.7410000000000001,-0.71285200350000022,-0.37050000000000005
1.7424999999999999,-0.71512727343749982,-0.37124999999999997
1.744,-0.71740646399999985,-0.372
1.7455000000000001,-0.71968957856249993,-0.37275000000000003
1.7470000000000001,-0.72197662050000011,-0.37350000000000005
1.7484999999999999,-0.72426759318749989,-0.37424999999999997
1.75,-0.7265625,-0.375
