panel,series,x,y,M,scaledTime,normalization,evidence,source,note
A,M=8,0.0,1.414213562373095,8,0.0,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=8+j
A,M=16,0.45,0.6320110819707038,16,0.45,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,0.5,0.5857620052954946,16,0.5,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,0.55,0.5438816560222741,16,0.55,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,0.6000000000000001,0.5106843198846156,16,0.6000000000000001,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,0.65,0.47927450462364063,16,0.65,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,0.7000000000000001,0.44961822489278747,16,0.7000000000000001,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,0.75,0.42166722264729484,16,0.75,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,0.8,0.3953629198888532,16,0.8,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,0.8500000000000001,0.3706395878367744,16,0.8500000000000001,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,0.9,0.34742687248313847,16,0.9,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,0.9500000000000001,0.3256517925728921,16,0.9500000000000001,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,1.0,0.30524030613794617,16,1.0,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,1.05,0.28611852514226677,16,1.05,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,1.1,0.2682136440081675,16,1.1,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,1.1500000000000001,0.2514546363296456,16,1.1500000000000001,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,1.2000000000000002,0.2357727645504762,16,1.2000000000000002,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,1.25,0.221101939470568,16,1.25,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,1.3,0.20737895987485738,16,1.3,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,1.35,0.19454365713033786,16,1.35,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,1.4000000000000001,0.18253896508142092,16,1.4000000000000001,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,1.4500000000000002,0.1713109318354541,16,1.4500000000000002,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,1.5,0.1608086869385305,16,1.5,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,1.55,0.15098437488796512,16,1.55,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,1.6,0.14179306382130888,16,1.6,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,1.6500000000000001,0.13319263648688212,16,1.6500000000000001,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,1.7000000000000002,0.12514366917450398,16,1.7000000000000002,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,1.75,0.1176093031148132,16,1.75,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,1.8,0.1105551118975471,16,1.8,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,1.85,0.1039489676769001,16,1.85,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,1.9000000000000001,0.09776090829526222,16,1.9000000000000001,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,1.9500000000000002,0.09196300693998238,16,1.9500000000000002,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,2.0,0.08652924553029398,16,2.0,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,2.0500000000000003,0.08143539269572325,16,2.0500000000000003,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,2.1,0.07665888693866366,16,2.1,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,2.15,0.07217872536030112,16,2.15,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,2.2,0.06797535816073705,16,2.2,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,2.25,0.06403058899269821,16,2.25,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,2.3000000000000003,0.060327481146807006,16,2.3000000000000003,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,2.35,0.0568502694693509,16,2.35,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,2.4000000000000004,0.053584277856165055,16,2.4000000000000004,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,2.45,0.050515842124783904,16,2.45,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,2.5,0.04763223803825176,16,2.5,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,2.5500000000000003,0.04492161423531983,16,2.5500000000000003,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,2.6,0.04237292981105851,16,2.6,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,2.6500000000000004,0.039975896287446966,16,2.6500000000000004,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,2.7,0.03772092371384672,16,2.7,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,2.75,0.035599070641269895,16,2.75,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,2.8000000000000003,0.03360199772109029,16,2.8000000000000003,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,2.85,0.031721924687561506,16,2.85,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,2.9000000000000004,0.02995159049360592,16,2.9000000000000004,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,2.95,0.028284216380341926,16,2.95,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,3.0,0.02671347167234702,16,3.0,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,3.0500000000000003,0.025233442102419363,16,3.0500000000000003,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,3.1,0.023838600481368405,16,3.1,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,3.1500000000000004,0.022523779539966322,16,3.1500000000000004,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,3.2,0.0212841467814947,16,3.2,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,3.25,0.0201151811942306,16,3.25,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,3.3000000000000003,0.019012651683669637,16,3.3000000000000003,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,3.35,0.01797259709423356,16,3.35,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,3.4000000000000004,0.01699130769963468,16,3.4000000000000004,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,3.45,0.016065308049954943,16,3.45,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,3.5,0.015191341071843526,16,3.5,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,3.5500000000000003,0.01436635332605175,16,3.5500000000000003,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,3.6,0.013587481333819661,16,3.6,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,3.6500000000000004,0.012852038890424498,16,3.6500000000000004,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,3.7,0.01215750529051765,16,3.7,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,3.75,0.011501514395736509,16,3.75,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,3.8000000000000003,0.010881844480506461,16,3.8000000000000003,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,3.85,0.010296408796969268,16,3.85,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,3.9000000000000004,0.00974324680461408,16,3.9000000000000004,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,3.95,0.009220516014469582,16,3.95,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,4.0,0.00872648440166486,16,4.0,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,4.05,0.008259523343806025,16,4.05,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,4.1000000000000005,0.00781810104596653,16,4.1000000000000005,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,4.15,0.007400776416174103,16,4.15,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,4.2,0.007006193358114757,16,4.2,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,4.25,0.006633075450384385,16,4.25,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,4.3,0.006280220984018026,16,4.3,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,4.3500000000000005,0.005946498332232524,16,4.3500000000000005,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,4.4,0.005630841628345796,16,4.4,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,4.45,0.005332246729698915,16,4.45,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,4.5,0.005049767447119562,16,4.5,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,4.55,0.004782512021038882,16,4.55,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,4.6000000000000005,0.004529639826820035,16,4.6000000000000005,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,4.65,0.004290358293186135,16,4.65,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,4.7,0.004063920018857305,16,4.7,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,4.75,0.0038496200736304175,16,4.75,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,4.800000000000001,0.0036467934711685193,16,4.800000000000001,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,4.8500000000000005,0.0034548128017177653,16,4.8500000000000005,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,4.9,0.0032730860138445155,16,4.9,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,4.95,0.003101054335090737,16,4.95,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,5.0,0.002938190322187254,16,5.0,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,5.050000000000001,0.0027839960321475537,16,5.050000000000001,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,5.1000000000000005,0.00263800130619428,16,5.1000000000000005,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,5.15,0.0024997621590507283,16,5.15,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,5.2,0.002368859266664877,16,5.2,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,5.25,0.0022448965459270463,16,5.25,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,5.300000000000001,0.0021274998203980964,16,5.300000000000001,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,5.3500000000000005,0.0020163155664857935,16,5.3500000000000005,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,5.4,0.001911009734895775,16,5.4,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,5.45,0.0018112666425429086,16,5.45,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,5.5,0.0017167879304410536,16,5.5,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,5.550000000000001,0.0016272915833967555,16,5.550000000000001,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,5.6000000000000005,0.001542511007616914,16,5.6000000000000005,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,5.65,0.0014621941626040108,16,5.65,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,5.7,0.001386102743956724,16,5.7,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,5.75,0.001314011413920024,16,5.75,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,5.800000000000001,0.0012457070767388726,16,5.800000000000001,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,5.8500000000000005,0.0011809881960644089,16,5.8500000000000005,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,5.9,0.0011196641518423766,16,5.9,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,5.95,0.001061554634281568,16,5.95,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
A,M=16,6.0,0.0010064890726561233,16,6.0,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=16+j
B,scaled mixed-exposure grid proxy,16,0.2873863811345307,16,,M^2*ell_cross (s-grid proxy),deterministic FFT grid plus declared omitted-tail bound,direct shifted Rudin--Shapiro reconstruction,s<=16; analyticTailUpper=1.629262e-14
A,M=32,0.0,1.414213562373095,32,0.0,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=32+j
A,M=32,0.05,1.289365739603665,32,0.05,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=32+j
A,M=32,0.1,1.1781624175414929,32,0.1,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=32+j
A,M=32,0.15000000000000002,1.078817844852728,32,0.15000000000000002,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=32+j
A,M=32,0.2,0.9898096738284015,32,0.2,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=32+j
A,M=32,0.25,0.9098373229246126,32,0.25,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=32+j
A,M=32,0.30000000000000004,0.8377871786615345,32,0.30000000000000004,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=32+j
A,M=32,0.35000000000000003,0.772703489113576,32,0.35000000000000003,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=32+j
A,M=32,0.4,0.7137639962041095,32,0.4,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=32+j
A,M=32,0.45,0.6602595156419488,32,0.45,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=32+j
A,M=32,0.5,0.6115768073333966,32,0.5,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=32+j
A,M=32,0.55,0.5671841902166025,32,0.55,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=32+j
A,M=32,0.6000000000000001,0.5266194476211228,32,0.6000000000000001,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=32+j
A,M=32,0.65,0.4894796457061117,32,0.65,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=32+j
A,M=32,0.7000000000000001,0.45541255096737177,32,0.7000000000000001,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=32+j
A,M=32,0.75,0.42410938545553045,32,0.75,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=32+j
A,M=32,0.8,0.39529870206071727,32,0.8,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=32+j
A,M=32,0.8500000000000001,0.3687411985219631,32,0.8500000000000001,||V_M||/(2|K_z|a*sqrt(M)),deterministic FFT phase-grid sample,direct shifted Rudin--Shapiro reconstruction,phaseGrid=32768; r_j=32+j
