centerCharge,outputCharge,centerTermCount,contributionExact,contributionDecimal,shareExact,shareDecimal,sharePercentDecimal,displayGroup,classification
75,237,14,67989092635915267642179633348678667260925220144059285868969870450403822880218987203523038171865662120444433536966138943555675604858378439385670036138004540227690469983355374272587897085503040080546704067041507118709132249437132397527779674990620899116801640296008600789315870570888704218759020065031998092176529705358500857401848730155209214881356584726612961858527459885200285943603355534393851518729811860943269889499747419919685683353828705468026138520283639887467270215135594044843296566514351221695962596992573326583343341326129077435089851929985243785318196586396133578645017/2111739824952551343195030630860429027163459180990886861526521842918830174569317580019373123223087516851922515761088795651100023699122664313814277981610314419625050409995462288800546574392827651048415592272178407598890865758875535083762058233818726425078547000090180322518305431711387043502980986886541359126567840576171875000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,3.2195771388382521862e-41,516116251422539279643127325813732864486941033509714235637212265522950960236510942109953275847790290216892029965298490470243491271624839424766755688241930580516073142210289238898702381908224920652222807366982642186167745785707601199420443567306274176119029250685207076995853664557071142974948866250246027246802053567996327071213320212731286539467919953170168962560895392410609083391610953536753554145163349613952395588970187179449832207375486215032459890697411641245487427918007415601530473211157778138799494625167428453534946315876931392357896620622012153320407693867227180990446496846297200509101555819579050505853421813078180830037885530784094968042459149256740781153654578839093705244921914629216378798611646309791673876480000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000/16030510871298431714824865030333428579531124504099334883535328455167904533514126912578885035908715302962293369418141949641517948809760729559522850527002990764610248165877862645211159333481732854292168636626166286835117238205486882895232569095987382125366678352170332234290379331539335612881653513076062853318517829817304596047425088301522893614319955251274580643623780333491364556436959895244605493773368964538385485416575046865894941344955706004780313062315896351745535243249830783243663518774125127148693752839405861491517471060615989237685824767194705719484404616224963787776411658252520882125903778746639665992974480607471316886334566164221248888043055536944238303769269180547064946346122275823863289310057930697697524910772971163752488129991633949802010942184141619528874592200950182293899010586972199090620284875431249510345788840276549980317755602882503,3.2195870460161769027e-41,3.2195870460161769027e-39,q>=+4,exact active-column contribution by center charge
76,238,14,840563907096249414386354625943581503704107698339555104149187084010356252197694327067673301826298327276405521680199021515915215789098607331332958174201748217206557104093077951760373655975513811327910404058541462394889800883068419556924835492363537406411343514511155593494253881028969673593357377043904637744495490333987011877195116367200335332123340262743153194952398798886430459841641912072707974089610609224562572492949032521490261147997067657421353484570721237544211706867031040701717267553337991340497393706269581602969397606408067768767196350075537148919956143354760395302700226087991/90209299449420960564193012310288949971616621286319444931654147894534890664279632241314057493061676299710434275610948816728850752154165260269351596814083119038870703596396641946984995770855532766421496679988220823987300069191513610581285589880026395411523802243026173455327237994070152545270852140139207746559772346794936481728655053302645683288574218750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,9.3179296616480360343e-42,18970197312152224643415029696545289610981435326570733223328985745769444540925444594353697316221446599309920650302677324601384680927718926537712950881910291083872951979801675184371792759878818314445988317042712525460979429985107597709576304505998607631437947111675849102164168265413433979185776216542174748069662711535094747864244360063305474517814110639405063065415258604742270340130719858427616920761599486784596857822502190466200140706880125029446361761739225157199757285542738053822264944202042167129374563888396184754275612851095478342002618579386035172285200894271320311218949480775609856035195985226267758428420214514000052286846484229551170254251495689293578429792142084736301132889286828206187507204508326891804425333454575900486260490240000000000000000000000000000000000000000000000000000000000000000000000000000/2035874880654900827782757858852345429600452812020615530208986713806323875756294117897518399560406843476211257916104027604472779498839612654059402016929379827105501517066488555941817235352180072495105416851523118428059889252096834127694536275190397529921568150725632193754878175105495622835969996160659982371451764386797683698022986214293407489018634316911871741740220102353403298667493906696064897709217858496374956647905030951968657550809374662607099758914118836671682975892728509471945266884313891147884106610604544409422718824698230633186099745433727626374519386260570401047604280598070152029989779900823237581107759037148857244564489902856098608781468053191918264578697185929477248185957529029630637742377357198607585663668167337796565992508937511624855389657385985680167073209520673151325174344545469284508776179179768687813915182715121847500354961566077881,9.3179583344777484641e-42,9.3179583344777484641e-40,q>=+4,exact active-column contribution by center charge
77,239,14,405705040564987706102306360470035375961032341841685802565603821355994739975918233440573120338292250530648453915639664201293892686208808523490448018571713084516549076994341661980453176259277738745396705604020897877670481792492096007376195144407157391247173332668744066421419162496432355076113827105431023032963981080125680345446581991455181866789297461398890116165268802104714542813337304637485159553242630543426519630666354446220068987749134040973486393696990840737888526432994723931626967165047984190986280804818768078873088783652476875261172783223491051975804291716312503/134134060602642214446448635636291638697527264442804207923798743412299453937060561829665887943371550558026634376881608099296298247269404529620855812137926153315224773064913771570469424549657367325537250482574807409779361462385362260990612432374021481517970479489007872949442589120480628928078203898621723055839538574218750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,3.0246235649783646528e-42,48486410140314281547091188497262169109171789442137116779874825518379368268004380797038200273411577552948467182706616921134759728418358601873278928328054475004846148545210541139133927280174854801121523939503343169188980826633753133908794964424811403699535405475517056356679079613851085179122157876774577325539545639268187218774547062235936029078068047845824419946228669515823818489286427198772474621780458647753468028943910759963921701631002353508386748707439945482837598328802348405729830119757919878968831258865298648430248304799046241536228918189767683209239645452100242192887034653779912442419268923437806556812951981908795070082374765334210046063436455219193418790741472803274437070891034136346679462330113357879033118287357542400000000000000000000000000000000000000000000000000000000000000000000000000000000000000/16030510871298431714824865030333428579531124504099334883535328455167904533514126912578885035908715302962293369418141949641517948809760729559522850527002990764610248165877862645211159333481732854292168636626166286835117238205486882895232569095987382125366678352170332234290379331539335612881653513076062853318517829817304596047425088301522893614319955251274580643623780333491364556436959895244605493773368964538385485416575046865894941344955706004780313062315896351745535243249830783243663518774125127148693752839405861491517471060615989237685824767194705719484404616224963787776411658252520882125903778746639665992974480607471316886334566164221248888043055536944238303769269180547064946346122275823863289310057930697697524910772971163752488129991633949802010942184141619528874592200950182293899010586972199090620284875431249510345788840276549980317755602882503,3.0246328722515006348e-42,3.0246328722515006348e-40,q>=+4,exact active-column contribution by center charge
78,240,13,1977857771198678991043601652303470327399365185530924558874793880847251197637888378287862392552457105948500340561786796568082141361163832007894545143272558923616328668371328273846398656000953993354168980839824963518833985042200940423676570148845408080611435210591255417647729526205900400080014176034848232332636277926987978215291529537798103191232139632050672148230682548822680363081117114940100590872304595775013993721263502157806382497038801018932922994381385278462115005793704543189203863522474193178978086370482389317935092528648487952087929952018545844394072283816911/2211786910751472569042845481623880765184704469694426454301446449226287740782956908350284703975590351702180274477028742510983308084968555311036633465316586037040820008825639280103226922974978884774682057861994304099637930607949781616557528092812540867881629331809404627025237741773773642490113302575179744682669358279980542647535912692546844482421875000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8.9423522744633918977e-43,14335091646418014042232817722436660520712807267674153240163526557308630011520369002798075624109182697879475821172558992744472710447034337029127106610461097448014563210464595711618551296949929526121319741084925195535805151324917154608130330519828691233182822592233447131371180326718301859364780775464553812582701149773109707007472421941419168274253185085212144815742363128886761221894551541521878007119562209406497036725889607618977846210410336830792308283121780648068789142985979410005862874032966060659534540223102511853181048446832290256397103627307045733266474475597321351767147553726044033569784032788736492350989709341749693090100964005711917791006983042668292188863689291011335660316872271348190603927308136385522167763383091200000000000000000000000000000000000000000000000000000000000000000000000000000000000000/16030510871298431714824865030333428579531124504099334883535328455167904533514126912578885035908715302962293369418141949641517948809760729559522850527002990764610248165877862645211159333481732854292168636626166286835117238205486882895232569095987382125366678352170332234290379331539335612881653513076062853318517829817304596047425088301522893614319955251274580643623780333491364556436959895244605493773368964538385485416575046865894941344955706004780313062315896351745535243249830783243663518774125127148693752839405861491517471060615989237685824767194705719484404616224963787776411658252520882125903778746639665992974480607471316886334566164221248888043055536944238303769269180547064946346122275823863289310057930697697524910772971163752488129991633949802010942184141619528874592200950182293899010586972199090620284875431249510345788840276549980317755602882503,8.9423797915785993223e-43,8.9423797915785993223e-41,q>=+4,exact active-column contribution by center charge
79,241,14,57321224425814157516232968377581565750233498671775788018299022518147046713382372167786814150960906661487881023531573847051320592899969963773742347964453716994752907430653824000846928522662876877471400553654459429989386970083486229445221450884631623871464447773640463460898077278352592479466715878502505564423462440543392206463684155338199703696243825612441260138669748811942999761353177270652295486849563370081947283080307780630787084367578213491352547683613417941542110171252522277055064369114471411532638934011595382989316704178885306947329596079884255234009095557246252222210123408337437827484433147/217389909645681595524026498370154094626483503457912346601443649923818648628589512724577238276563648279031295985939264882546044445374416502032977418574472994039253734234928008877485759841563259702083365701598748686429459799011569580442503360345186654583182655386161316251609105023521601157247975328809519446338072157232090830802917480468750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2.6367932402769105015e-43,536819764215254008343911069207617625762020495916039731377966169104849934819881874720049813342497304610514558629751972131925777356715804792620002251005502189851582039481732022146827510653832541682328525750452261925377485431762567899960270045775600992818437413197121705596461037030488240633152153938160063198763954839575989463500147625528047733938102526130469120394135179993289111987097131052176037690845579632714156951894244535552396154967489658044721390521758448375345370866818053275880355895704695610066828116006824910845049849471477451900924448630064726389063602644543383713820588378138452111713155501456194111311830651536481582799596599355590779023743845276784915793399920912508072270095229791486933820737183524020454778427701411390112040747008000000000000000000000000000000000000000000000000000000000000000000000000/2035874880654900827782757858852345429600452812020615530208986713806323875756294117897518399560406843476211257916104027604472779498839612654059402016929379827105501517066488555941817235352180072495105416851523118428059889252096834127694536275190397529921568150725632193754878175105495622835969996160659982371451764386797683698022986214293407489018634316911871741740220102353403298667493906696064897709217858496374956647905030951968657550809374662607099758914118836671682975892728509471945266884313891147884106610604544409422718824698230633186099745433727626374519386260570401047604280598070152029989779900823237581107759037148857244564489902856098608781468053191918264578697185929477248185957529029630637742377357198607585663668167337796565992508937511624855389657385985680167073209520673151325174344545469284508776179179768687813915182715121847500354961566077881,2.6368013541312011738e-43,2.6368013541312011738e-41,q>=+4,exact active-column contribution by center charge
80,242,13,306380478218013749967774199587622045482217656128313854894766569714579380192615400174014682222880641074569629045050609056764499109915318707534710891887388694209985582373630488046698601729519531379974264203894681790742244492683921532268528381560944072431024021581756554799897788646845687265344215211034142012290416514246714173401961874622220697770602270616444456424872235462686036391033260486442009305402587393890851011782146595317178215257577082824190339175544053622136852729978793755676225826367047141591112576150586013121088047556128915488757100694137678999537707265067/3472532312020928195078264168140107240212824287856039100472287170429416300681525668846404286515696426847121851289408530105622771624374817783333697410962375243395525181654848749008228818899770941653085171232020986043756410666093739602346428193129925716851310102070950696779846296770793565533533651339707366810455231055914521176575249228335451334714889526367187500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8.8229698297525089129e-44,1414371489974353421004768237273337005502976697433073284072008649303508299732399141708051073450755152646502254845398411435727301414709582471480473876059973497839068035241159817290948231894908979008936133079470838873477519463969819195046953714938323970317235489395984052499212385153991886406641657367027861505796761920116996605881377022239680007570426190889746573094169123422699009222718660515203755668086291366996155092463278846462334290967313142117087240538845328865194975331225667421508613504199628439731487407135696503979232669331661552803427565129242513439619278675553332027319061041437151147980918108738273909977271303096101142310782930728308550365978523077504493420908010779464014455516212639590846313200859863720986280531591168000000000000000000000000000000000000000000000000000000000000000000000000000000000000/16030510871298431714824865030333428579531124504099334883535328455167904533514126912578885035908715302962293369418141949641517948809760729559522850527002990764610248165877862645211159333481732854292168636626166286835117238205486882895232569095987382125366678352170332234290379331539335612881653513076062853318517829817304596047425088301522893614319955251274580643623780333491364556436959895244605493773368964538385485416575046865894941344955706004780313062315896351745535243249830783243663518774125127148693752839405861491517471060615989237685824767194705719484404616224963787776411658252520882125903778746639665992974480607471316886334566164221248888043055536944238303769269180547064946346122275823863289310057930697697524910772971163752488129991633949802010942184141619528874592200950182293899010586972199090620284875431249510345788840276549980317755602882503,8.8229969795079452139e-44,8.8229969795079452139e-42,q>=+4,exact active-column contribution by center charge
81,243,13,4562763675421511961999006448864861084014721955063187679104410332853764311338143614147722100119986017623488981013894499558304476129345829774941715706204993620615013593899545562520713225531690064807386486489842070242644794067882166784147866090125709204395839207771116612207498764632520528909439667045133771819280544948111145025637635105360761406060751671786084755582909161518718133123900986881720547553376254475757853745210046893204004717089824522441609514330326107037195560841374679837748481669805019172176195558457973705673880120166390445355382092533366137755265671533303083931563/183095913040673848389153694035912656599654145330539833445619697892471415156978719724374207566225709856510454232751205837085382847829253172691380119771798472216184899512841513941368708840815953700788167519388036917952213501098229643290533079877892150795902005118377362136205769192402135720572266958106055767530051525682210922241210937500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2.4920073854449807715e-44,399482744108825624435597684848529058084621546644658992281354083232002059273275033372271930856033628263665812438836751439290110691602660280333375570913693595098350811436695379387626518544907508549549051779685300488044553287687295487580917695838938349102718142865141460520999038103666429189110445203504583835324140672000729785299796461851589601986745571605475342838681267466968856568522707525067537916326266355083646500156543354065725773662198089524376010279460506422394876671029536103444313485443187596891475893889819021037153656168183115095861011933902817209840415046194685616598052017752305390370076721616365619038843979247759320848836248268537176216386115854846751973854219925379572795683205098312871059439674716392591876895539200000000000000000000000000000000000000000000000000000000000000000000000000000000000000/16030510871298431714824865030333428579531124504099334883535328455167904533514126912578885035908715302962293369418141949641517948809760729559522850527002990764610248165877862645211159333481732854292168636626166286835117238205486882895232569095987382125366678352170332234290379331539335612881653513076062853318517829817304596047425088301522893614319955251274580643623780333491364556436959895244605493773368964538385485416575046865894941344955706004780313062315896351745535243249830783243663518774125127148693752839405861491517471060615989237685824767194705719484404616224963787776411658252520882125903778746639665992974480607471316886334566164221248888043055536944238303769269180547064946346122275823863289310057930697697524910772971163752488129991633949802010942184141619528874592200950182293899010586972199090620284875431249510345788840276549980317755602882503,2.4920150537689539687e-44,2.4920150537689539687e-42,q>=+4,exact active-column contribution by center charge
82,244,13,7432363923362526232312059110223011025700310596037272539851195371682325304870342708631348724756453673079910229199065357193399020233052883807493860657921841825628243511929657702667301097747796967564763110869363311699775034379733635784983404503236251987022388997074155759877311428835005858621956577674168609485961092457654758844975270290701376845353663006835170445119769703346308173087572711415600263694785841213406467684427817370545062301215421258665577068566157344299064978179444279975439587813194827239059082238872183842112264502675767992839570084415997844129687222743638391671393620597341/916013339322475943283816666398181633745595348882182832081374168852116071870680314066199514614693587451866694961286882119335169807862133909634420264329494910584707255905682194754755997678058060070063242912358545954143858340069430570149279997237070780983439873704624706172187453343533044086493443642648611288216985143143090373216499977537807808403158560395240783691406250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8.1138162560600175731e-45,16518765532812924348884179686442090196185481386694927870890025819318994533483921787360904960198895793676251497927332788921969114498137432869857180826140429493917591574472279185649123038316829408831180517169222692747521677145080202539120213328842399213034284425006686552356458129195500049255919508487298038190095970120613538421714540294546813205714332825250561000083525302596012701952447557762278288104189672911103495995410935762390578751980738288352299434301163500434208607713192292540377080545021254721800416927491616544932168064977906482993062316265903441118275899746309178689127742621955416140303439252931691620339785646101151848253546225677299239699658137021533466221180938440649735541211409587993877484010748425220993829153328273901696130744320000000000000000000000000000000000000000000000000000000000000000000000/2035874880654900827782757858852345429600452812020615530208986713806323875756294117897518399560406843476211257916104027604472779498839612654059402016929379827105501517066488555941817235352180072495105416851523118428059889252096834127694536275190397529921568150725632193754878175105495622835969996160659982371451764386797683698022986214293407489018634316911871741740220102353403298667493906696064897709217858496374956647905030951968657550809374662607099758914118836671682975892728509471945266884313891147884106610604544409422718824698230633186099745433727626374519386260570401047604280598070152029989779900823237581107759037148857244564489902856098608781468053191918264578697185929477248185957529029630637742377357198607585663668167337796565992508937511624855389657385985680167073209520673151325174344545469284508776179179768687813915182715121847500354961566077881,8.1138412236311707992e-45,8.1138412236311707992e-43,q>=+4,exact active-column contribution by center charge
83,245,13,77674354641878480706515801058055617570723276327843555855428353563154544648053348878981767208507111165130216138284488396538094564928148374184539774321721928236196361447566471172366803922002022558339018177241797972244090501977722343194358613575081736974741838048232863457447554185806565978139825281108118576375082830412391439982820999101533710655122669256807016223055503028019163115034541967450167686326264951785828268193819593538549915754563385447871513415708475143554811564503705051578180903947348362114433221782301031705942542212781861628098669596130083821945524033138258938841043/32156916520532181580534895130086469128933883452326034574148418516032136937231650663205109200159669680129412456046753827311507715987216371522041591022740425340743945629146521022431768987790489555425680777948961417262843713518772243435491131449105401845146850140803055900156374034431096514643749203566161498635267435020068660378456115722656250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2.4154789403481340787e-45,38721480564755540565505535481595010130680573969945448719100633324576669984549234778432453397883305224115412347129131264852003328208499210873533364656016955558849833114884272194750437953835373667428018061594822071420292237537815561410920090415661438125186588410781639441459827966242036359398995379034391267310592859634217761186132589218214446927594095577113354866247457808172762890086163324827983000882838940062836785737296006730817210504731966464858731609820347102666959667770314470347713604700309999214550647618297290628283987135007317495870025943060868185118284583359034633865206383892766201081892527651901282556478625249360646778652681477535255223971952390439299279275265653978319305692127897892985272111801158679720025037987358179328000000000000000000000000000000000000000000000000000000000000000000000000000000/16030510871298431714824865030333428579531124504099334883535328455167904533514126912578885035908715302962293369418141949641517948809760729559522850527002990764610248165877862645211159333481732854292168636626166286835117238205486882895232569095987382125366678352170332234290379331539335612881653513076062853318517829817304596047425088301522893614319955251274580643623780333491364556436959895244605493773368964538385485416575046865894941344955706004780313062315896351745535243249830783243663518774125127148693752839405861491517471060615989237685824767194705719484404616224963787776411658252520882125903778746639665992974480607471316886334566164221248888043055536944238303769269180547064946346122275823863289310057930697697524910772971163752488129991633949802010942184141619528874592200950182293899010586972199090620284875431249510345788840276549980317755602882503,2.4154863731812682057e-45,2.4154863731812682057e-43,q>=+4,exact active-column contribution by center charge
84,246,12,16788746176344767543218498105039600215573105076634143776379182289006270389012327575965308088557522600424320826816637069601293448262158192298048560345467236311660391499207545398682501043922522237457150311444856172799370505833120882359369186067194509113931973362370510755193475527862040236340191505033000106779257255665943271516459910944630993210437167209200651496538485080544054200974744213357112669280339510896224638913469103147714634075652218636364302043528332066296196789617339459513841854226660506854597230016301711994988819599462476790016473647049942986960157061/24435674808061110653911748104209553104634807478267609530609210169902156532868652074715968317833486392246774240747871721573776557879136963832785233424180467447828744636509200502210524236632488090642547586788240181605532292067412019752294070674965338750947155174142525989954499730079512320522045889174913723441548450216259931824271112166258035358623601496219635009765625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6.8705883132829670323e-46,11013937956456771580132260776812593989109169447237613415667959983698743266961234583119165284426833968768033919717466478087610215075751881868438296640586988150006458503090902487487003553069192890696430306955614788786391728724790539125586067211455933649079987209191188656782355196504704455209843428820084591793007004381649864017232701926896023269298515856547063112229770139562639313131789183834140939786098721588389349488813875791370360056111248529334157531891254132362492794311167009856123192696989401799313725297666748554253652463012946502988041827171816535356779913885346633019333700229174064164878600655961339600436140302685075557611429461586550687508742027828485765198577352295506093956384832354790981713646528211181974569690857472000000000000000000000000000000000000000000000000000000000000000000000000000000000/16030510871298431714824865030333428579531124504099334883535328455167904533514126912578885035908715302962293369418141949641517948809760729559522850527002990764610248165877862645211159333481732854292168636626166286835117238205486882895232569095987382125366678352170332234290379331539335612881653513076062853318517829817304596047425088301522893614319955251274580643623780333491364556436959895244605493773368964538385485416575046865894941344955706004780313062315896351745535243249830783243663518774125127148693752839405861491517471060615989237685824767194705719484404616224963787776411658252520882125903778746639665992974480607471316886334566164221248888043055536944238303769269180547064946346122275823863289310057930697697524910772971163752488129991633949802010942184141619528874592200950182293899010586972199090620284875431249510345788840276549980317755602882503,6.8706094552335809984e-46,6.8706094552335809984e-44,q>=+4,exact active-column contribution by center charge
85,247,13,4624057506290256434292360261399955007461672002653602275287335048985348811380161237698516142370359453932002500313262477311545776354205746170269121904151113815269360401580574897524651868932896999915947572355660738075078470803320810109093721839816502915734306230718258634044875315443187086660190446697982088666176313273786681458577632373562405553974300610987758378777169801259760910860341955914737204338683707810679560890743161550467833353204196853220133952964298771027981893695788028187843947273903335774046646285652475416770325444625747411560108961002081754757402893746623041525579083200785219187/20055230187664330357567252926457465559555912188306260665644697289334766976145658133503901400458219308769464672275534504053351562979785317155565972151483790265543155998118296878293450154079269948765267561206403003609531579654125274409069221095017027906843297828060171222151881735448815421420891021470783201208210044796942383982241153717041015625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2.3056616468727666225e-46,469405307450048517509511775153932597779051169800361385476398446309117767071500095256596076255034976538754759236196326230547647566794643858113438398251215905405721416682507616637992196373537975637124224706073198011349004799893171307185125594677007583273736810505005899150418490730549538544519855113717644214516518982986125718423629834638443143883699595160016103563629131236169751668968795423877939728259691127553494113446043140526123668104306880518693510445157683599441994932184440202335161936270446869795991791911770527982318843297154384062249704512908236626760079173120614637898658074507623294050578273228708739142161351091397904478055861068194213710214666630277551310168410401782951422840926631584243797151862969503269688784565912462054916096000000000000000000000000000000000000000000000000000000000000000000000000/2035874880654900827782757858852345429600452812020615530208986713806323875756294117897518399560406843476211257916104027604472779498839612654059402016929379827105501517066488555941817235352180072495105416851523118428059889252096834127694536275190397529921568150725632193754878175105495622835969996160659982371451764386797683698022986214293407489018634316911871741740220102353403298667493906696064897709217858496374956647905030951968657550809374662607099758914118836671682975892728509471945266884313891147884106610604544409422718824698230633186099745433727626374519386260570401047604280598070152029989779900823237581107759037148857244564489902856098608781468053191918264578697185929477248185957529029630637742377357198607585663668167337796565992508937511624855389657385985680167073209520673151325174344545469284508776179179768687813915182715121847500354961566077881,2.3056687417797015146e-46,2.3056687417797015146e-44,q>=+4,exact active-column contribution by center charge
86,248,12,19034708216703426297593397676872619989383558160752018664175729630767115924771761371323944798558879208633527716478326268260483929176784367210178110524329468345202083680134579995988447455734755804550125300835094705391213515223786234498241013286816863605039619037615809296547836471721068027150574131960461925746498394203778504438561958832863522242253850280258320068898092383134632794258622495534512771936317450986446226738623759417294810254333834411307739934035408167948407520074221857711967856066112024458179974607626558308050147063907754954584088516819373734552941545859/279329699633333891191790154886514024665811753782484046656167210736257798477186689051829156525439904523126615531962998060503316865305157929651563714927520423028173384366118483011560289538556588763026459255208758715878720003310731204779917090489802330559724506808482007605631890764180596393969373595913925826115976973530256748013752426691019836724194647104013711214065551757812500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6.8144233290228741003e-47,1092390234032618570763873073276461918737693547735838865610154776011344235162773318538080201523662401528199725280372760406365884433875403068583539381278478610321905721992735096567609360089704243684383892188001214100697461522489448400117230713546426542290360910506538979477064450414471436257249116563466952027970050641254735253532144129857260851237498216296617759045152985921823470308627048624335348725972373147441034922526035212893640668850513825763423129600260102211815476264771230192973530900342865298921012894006009425452163965944163438983583456893447705910796675299816197144658455495190715624970039738488628814741224353599955610789763634022463975722915099658832074104437301935817793030584085269991318392506219120183526794216866744945868800000000000000000000000000000000000000000000000000000000000000000000000000/16030510871298431714824865030333428579531124504099334883535328455167904533514126912578885035908715302962293369418141949641517948809760729559522850527002990764610248165877862645211159333481732854292168636626166286835117238205486882895232569095987382125366678352170332234290379331539335612881653513076062853318517829817304596047425088301522893614319955251274580643623780333491364556436959895244605493773368964538385485416575046865894941344955706004780313062315896351745535243249830783243663518774125127148693752839405861491517471060615989237685824767194705719484404616224963787776411658252520882125903778746639665992974480607471316886334566164221248888043055536944238303769269180547064946346122275823863289310057930697697524910772971163752488129991633949802010942184141619528874592200950182293899010586972199090620284875431249510345788840276549980317755602882503,6.8144442981444275382e-47,6.8144442981444275382e-45,q>=+4,exact active-column contribution by center charge
87,249,12,177925119634263360676228962921381947603779518203735579832467537458244444599816371292656683304921664615865710455114775888731694950285374382298390194573022219252162070329334066701078346449233218802110978659289375250771201012733254379942538126901942745567703588412167648991539963362852632461657790448089479409820893727269889689430793561231016323376080908235048891194014991509357373721904530325424073363428716219261837139304191197584103170254946199480881971904035657129726528010990251964946819796115406356662491356089968197780521105202711503871768673808687046268768236853958456383111023/9911626677568808677047003903322679917289485948851607188504847756307702186909306800011668463472343506059453940216322918361280634732496356225246688380485818326100072561930051423844778188892091047687269194223881572009918022033619872136777336438519673916386715828524697323609275336486646397747647362061587365963076512453966415705508552491664886474609375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1.7951152260095619974e-47,287767026962395514214270814415664259183153383282447901402672407042105987167824986053396927193083690481242909387679882964586566008610425496672596067636239353234551750241148877830994122874746887584378832844584735243158492177532147383233497136829720093395964474187625811653963072770495821801628049581877532967274113144565890609993418612295844739655897265431510115650062283052821048038657014873684792912094928317825862205884478637958564083457798886274154755554467753200952082805010565433021026942462659802619039469281066673358743972324954853734390371426733545316915401792079137895234559082082237401671909635527530991405363285835254995110671022665335184447141540989251354657754827899604029456281603071064328855999623809543254878887870464000000000000000000000000000000000000000000000000000000000000000000000000000000000/16030510871298431714824865030333428579531124504099334883535328455167904533514126912578885035908715302962293369418141949641517948809760729559522850527002990764610248165877862645211159333481732854292168636626166286835117238205486882895232569095987382125366678352170332234290379331539335612881653513076062853318517829817304596047425088301522893614319955251274580643623780333491364556436959895244605493773368964538385485416575046865894941344955706004780313062315896351745535243249830783243663518774125127148693752839405861491517471060615989237685824767194705719484404616224963787776411658252520882125903778746639665992974480607471316886334566164221248888043055536944238303769269180547064946346122275823863289310057930697697524910772971163752488129991633949802010942184141619528874592200950182293899010586972199090620284875431249510345788840276549980317755602882503,1.7951207498796767734e-47,1.7951207498796767734e-45,q>=+4,exact active-column contribution by center charge
