panel,route,series,kind,x,y,phi,theta,radius,distance,source,pointer,status,note
A,exact 1:2 degeneracy algebra,caustic,exact formula sample,-0.25,0,0.0,,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,z(phi)=exp(-3i phi)/8-3 exp(-i phi)/8,exact degeneracy locus,Sampled only for display; the implicit identity and radius bounds are continuous.
A,exact 1:2 degeneracy algebra,caustic,exact formula sample,-0.25181806875570839,-0.00016971630182696304,6.213372137099813,,0.25181812594703695,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,z(phi)=exp(-3i phi)/8-3 exp(-i phi)/8,exact degeneracy locus,Sampled only for display; the implicit identity and radius bounds are continuous.
A,exact 1:2 degeneracy algebra,caustic,exact formula sample,-0.25139368596270573,-0.00011376163905311293,6.222098783359785,,0.2513937117026319,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,z(phi)=exp(-3i phi)/8-3 exp(-i phi)/8,exact degeneracy locus,Sampled only for display; the implicit identity and radius bounds are continuous.
A,exact 1:2 degeneracy algebra,caustic,exact formula sample,-0.25102503295857304,-7.1675461075077634e-05,6.230825429619756,,0.2510250431913605,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,z(phi)=exp(-3i phi)/8-3 exp(-i phi)/8,exact degeneracy locus,Sampled only for display; the implicit identity and radius bounds are continuous.
A,exact 1:2 degeneracy algebra,caustic,exact formula sample,-0.25071247542147035,-4.1496234494443202e-05,6.239552075879728,,0.2507124788555585,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,z(phi)=exp(-3i phi)/8-3 exp(-i phi)/8,exact degeneracy locus,Sampled only for display; the implicit identity and radius bounds are continuous.
A,exact 1:2 degeneracy algebra,caustic,exact formula sample,-0.25045632321112676,-2.1253354980960149e-05,6.2482787221397,,0.2504563241128909,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,z(phi)=exp(-3i phi)/8-3 exp(-i phi)/8,exact degeneracy locus,Sampled only for display; the implicit identity and radius bounds are continuous.
A,exact 1:2 degeneracy algebra,caustic,exact formula sample,-0.25025683014919298,-8.9686494718146936e-06,6.257005368399671,,0.2502568303099012,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,z(phi)=exp(-3i phi)/8-3 exp(-i phi)/8,exact degeneracy locus,Sampled only for display; the implicit identity and radius bounds are continuous.
A,exact 1:2 degeneracy algebra,caustic,exact formula sample,-0.25011419383932504,-2.6578836132273853e-06,6.265732014659643,,0.25011419385344724,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,z(phi)=exp(-3i phi)/8-3 exp(-i phi)/8,exact degeneracy locus,Sampled only for display; the implicit identity and radius bounds are continuous.
A,exact 1:2 degeneracy algebra,caustic,exact formula sample,-0.25002855552711956,-3.3227340630369653e-07,6.274458660919615,,0.2500285555273403,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,z(phi)=exp(-3i phi)/8-3 exp(-i phi)/8,exact degeneracy locus,Sampled only for display; the implicit identity and radius bounds are continuous.
A,exact 1:2 degeneracy algebra,caustic,exact formula sample,-0.25,0,6.283185307179586,,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,z(phi)=exp(-3i phi)/8-3 exp(-i phi)/8,exact degeneracy locus,Sampled only for display; the implicit identity and radius bounds are continuous.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.25,0,,0.0,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.24999048076604283,0.0021816338745934837,,0.008726646259971648,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.24996192378909782,0.0043631016093208779,,0.017453292519943295,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.24991433124388931,0.0065442370769682881,,0.026179938779914945,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.24984770675477394,0.0087248741756252423,,0.03490658503988659,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.24976205539546445,0.010904846841334,,0.04363323129985824,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.24965738368864346,0.013083989060735959,,0.05235987755982989,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.24953369960546673,0.015262134883714218,,0.061086523819801536,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.24939101256495605,0.017439118436031326,,0.06981317007977318,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.24922933343328199,0.019614773931961236,,0.07853981633974483,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.24904867452293639,0.021788935686914541,,0.08726646259971647,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.24884904959179471,0.023961438130055995,,0.09599310885968812,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.24863047384206832,0.026132115816913368,,0.10471975511965978,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.24839296391914686,0.02830080344197668,,0.11344640137963143,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.2481365379103305,0.030467335851286869,,0.12217304763960307,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.2478612153434526,0.032631548055012893,,0.1308996938995747,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.24756701718539259,0.034793275240016359,,0.13962634015954636,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.24725396584047921,0.036952352782402657,,0.14835298641951802,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.24692208514878444,0.039108616260057717,,0.15707963267948966,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.24657140038430786,0.041261901465169414,,0.16580627893946132,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.24620193825305201,0.043412044416732583,,0.17453292519943295,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.24581372689098865,0.045558881373036868,,0.1832595714594046,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.24540679586191599,0.047702248844136201,,0.19198621771937624,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.2449811761552074,0.049841983604299298,,0.2007128639793479,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.24453690018345142,0.051977922704439836,,0.20943951023931956,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.24407400177998334,0.054109903484525719,,0.2181661564992912,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.24359251619630881,0.056237763585966251,,0.22689280275926285,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.24309248009941914,0.058361340963976348,,0.23561944901923448,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.24257393156899912,0.060480473899916933,,0.24434609527920614,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.24203691009452694,0.06259500101361036,,0.2530727415391778,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.24148145657226708,0.064704761275630185,,0.2617993877991494,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.24090761330215574,0.066809594019564211,,0.27052603405912107,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.24031542398457972,0.068909338954249791,,0.2792526803190927,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.23970493371704826,0.071003836175980661,,0.2879793265790644,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.23907618899075886,0.073092926180684192,,0.29670597283903605,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.23842923768705673,0.07517644987606828,,0.30543261909900765,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.23776412907378838,0.077254248593736849,,0.3141592653589793,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.23708091380154983,0.079326164101273036,,0.32288591161895097,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.23637964389982921,0.081392038614289175,,0.33161255787892263,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.23566037277304461,0.083451714808442726,,0.34033920413889424,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.23492315519647711,0.085505035831417178,,0.3490658503988659,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.23416804731209939,0.087551845314866858,,0.35779249665883756,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.23339510662430044,0.089591987386325067,,0.3665191429188092,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.23260439199550614,0.091625306681074326,,0.3752457891787809,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.23179596364169686,0.093651648353978004,,0.3839724354387525,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.23096988312782168,0.095670858091272445,,0.39269908169872414,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.23012621336311009,0.097682782122318443,,0.4014257279586958,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.22926501859628101,0.099687267231311549,,0.41015237421866746,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.22838636441065022,0.10168416076895005,,0.4188790204786391,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.2274903177191358,0.10367331066405976,,0.4276056667386107,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.22657694675916248,0.10565456543517486,,0.4363323129985824,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.22564632108746516,0.10762777420207378,,0.44505895925855404,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.22469851157479176,0.10959278669726936,,0.4537856055185257,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.22373359040050628,0.11154945327745219,,0.4625122517784973,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.22275163104709197,0.1134976249348867,,0.47123889803846897,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.22175270829455543,0.11543715330875848,,0.4799655442984406,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.22073689821473175,0.1173678906964727,,0.4886921905584123,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.21970427816549135,0.1192896900649021,,0.49741883681838395,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.21865492678484894,0.12120240506158426,,0.5061454830783556,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.21758892398497492,0.12310589002586679,,0.5148721293383273,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.21650635094610968,0.12499999999999999,,0.5235987755982988,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.21540729011038146,0.12688459074017602,,0.5323254218582705,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.21429182517552808,0.12875951872751354,,0.5410520681182421,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.21316004108852307,0.1306246411789872,,0.5497787143782138,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.21201202403910649,0.13247981605830123,,0.5585053606381855,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.21084786145322143,0.13432490208670597,,0.5672320068981571,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.20966764198635601,0.13615975875375677,,0.5759586531581288,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.20847145551679205,0.13798424632801454,,0.5846852994181004,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.20725939313876043,0.13979822586768673,,0.5934119456780721,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.20603154715550392,0.14160155923120821,,0.6021385919380436,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.20478801107224795,0.14339410908776151,,0.6108652381980153,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.20352887958907981,0.14517573892773494,,0.619591884457987,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.20225424859373686,0.14694631307311828,,0.6283185307179586,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.20096421515430432,0.14870569668783531,,0.6370451769779303,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.19965887751182321,0.15045375578801207,,0.6457718232379019,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.19833833507280879,0.15219035725218016,,0.6544984694978736,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.19700268840168048,0.15391536883141457,,0.6632251157578453,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
A,analytic radial contract,arbitrary-phase safe circle,exact circle sample,0.19565203921310348,0.15562865915940491,,0.6719517620178169,0.25,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072q_report-source.md,|z|<1/4 and Q2=4|z|<=1/2,open disk is caustic-free,The sampled circle is a display of an exact analytic boundary.
