panel,route,series,kind,x,y,R,p,epsilon,source,pointer,status,note
A,analytic algebra,ED one-carrier window,proved scale law,99.560391616769152,14474.716673206183,99.56039161676915,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,102.18219345365115,122.98203463514429,102.18219345365115,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,102.18219345365115,15124.580842999827,102.18219345365115,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,104.87303725350907,125.70977347190406,104.87303725350907,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,104.87303725350907,15802.94714635743,104.87303725350907,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,107.63474115247534,128.49529649257249,107.63474115247534,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,107.63474115247534,16511.041220714113,107.63474115247534,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,110.46917116508644,131.33979036430463,110.46917116508644,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,110.46917116508644,17250.140532939484,110.46917116508644,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,113.37824244510217,134.24446558404983,113.37824244510217,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,113.37824244510217,18021.576539947138,113.37824244510217,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,116.36392057952756,137.21055694905297,116.36392057952756,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,116.36392057952756,18826.736938269307,116.36392057952756,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,119.42822291671126,140.2393240365233,119.42822291671126,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,119.42822291671126,19667.068006220987,119.42822291671126,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,122.57321992941729,143.33205169264687,122.57321992941729,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,122.57321992941729,20544.077042423593,122.57321992941729,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,125.80103661379208,146.4900505311239,125.80103661379208,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,125.80103661379208,21459.334904611234,125.80103661379208,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,129.1138539251711,149.71465744141341,129.1138539251711,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,129.1138539251711,22414.47865279976,129.1138539251711,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,132.51391025169627,153.00723610687325,132.51391025169627,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,132.51391025169627,23411.214301064458,132.51391025169627,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,136.00350292673946,156.36917753298616,136.00350292673946,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,136.00350292673946,24451.319682342539,136.00350292673946,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,139.58498978115284,159.8019005858643,139.58498978115284,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,139.58498978115284,25536.64743085446,139.58498978115284,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,143.26079073639687,163.30685254123301,143.26079073639687,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,143.26079073639687,26669.128086924025,143.26079073639687,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,147.03338943962049,166.88550964409293,147.0333894396205,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,147.03338943962049,27850.773329168635,147.0333894396205,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,150.90533494179999,170.5393776792684,150.9053349418,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,150.90533494179999,29083.679339232149,150.9053349418,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,154.87924342006934,174.26999255305014,154.87924342006934,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,154.87924342006934,30370.030304440152,154.87924342006934,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,158.95779994540578,178.07892088614608,158.95779994540578,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,158.95779994540578,31712.102063974275,158.95779994540578,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,163.14376029686548,181.96776061815845,163.14376029686548,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,163.14376029686548,33112.265904387423,163.14376029686548,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,167.43995282359424,185.93814162380755,167.43995282359424,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,167.43995282359424,34572.992510515112,167.43995282359424,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,171.84928035587367,189.99172634113111,171.84928035587367,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,171.84928035587367,36096.856078083249,171.84928035587367,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,176.3747221664901,194.13021041188532,176.3747221664901,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,176.3747221664901,37686.538594562866,176.3747221664901,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,181.01933598375598,198.35532333438667,181.01933598375598,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,181.01933598375598,39344.834295089073,181.01933598375598,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,185.7862600575404,202.66882912903023,185.7862600575404,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,185.7862600575404,41074.654300532049,185.7862600575404,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,190.67871527970573,207.07252701672948,190.67871527970573,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,190.67871527970573,42879.031445094166,190.67871527970573,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,195.70000736038534,211.56825211052777,195.70000736038534,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,195.70000736038534,44761.125301103828,195.70000736038534,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,200.85352906156805,216.15787612063045,200.85352906156805,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,200.85352906156805,46724.227408981824,200.85352906156805,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,206.14276248950435,220.84330807312057,206.14276248950435,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,206.14276248950435,48771.766720679232,206.14276248950435,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,211.5712814474779,225.62649504261637,211.5712814474779,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,211.5712814474779,50907.315265215781,211.5712814474779,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,217.14275385053602,230.50942289914241,217.14275385053602,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,217.14275385053602,53134.594045295671,217.14275385053602,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,222.86094420380775,235.49411706948351,222.86094420380775,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,222.86094420380775,55457.479174335618,222.86094420380775,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,228.72971614608659,240.58264331330341,228.7297161460866,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,228.72971614608659,57880.008263616175,228.7297161460866,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,234.7530350603956,245.77710851430945,234.7530350603956,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,234.7530350603956,60406.387069654636,234.7530350603956,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,240.93497075329714,251.07966148675189,240.93497075329714,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,240.93497075329714,63040.996412301916,240.93497075329714,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,247.27970020476027,256.49249379755378,247.27970020476027,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,247.27970020476027,65788.399374488145,247.27970020476027,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,253.79151039044146,262.01784060436933,253.79151039044146,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,253.79151039044146,68653.348794976715,253.79151039044146,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,260.47480117828758,267.65798150987922,260.4748011782876,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,260.47480117828758,71640.795065942861,260.4748011782876,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,267.33408830141769,273.41524143263234,267.3340883014177,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,267.33408830141769,74755.894247664648,267.3340883014177,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,274.3740064092907,279.2919914947509,274.3740064092907,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,274.3740064092907,78004.016513104012,274.3740064092907,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,281.59931219922294,285.29064992682464,281.59931219922294,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,281.59931219922294,81390.754935670018,281.59931219922294,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,289.01488763036957,291.41368299032189,289.01488763036957,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,289.01488763036957,84921.934633983808,289.01488763036957,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,296.62574322234281,297.6636059178536,296.6257432223428,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,296.62574322234281,88603.622288019251,296.6257432223428,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,304.4370214406963,304.04298387163522,304.4370214406963,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,304.4370214406963,92442.136041567428,304.4370214406963,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,312.45400017155993,310.55443292049034,312.4540001715599,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,312.45400017155993,96444.055806567354,312.4540001715599,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,320.68209628777652,317.20062103575646,320.6820962877765,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,320.68209628777652,100616.2339854696,320.6820962877765,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,329.12686930894722,323.98426910645122,329.1268693089472,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,329.12686930894722,104965.80662844141,329.1268693089472,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,337.79402515786074,330.90815197407136,337.79402515786074,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,337.79402515786074,109500.20504289515,337.79402515786074,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,346.68942001584423,337.97509948739963,346.68942001584423,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,346.68942001584423,114227.1678735177,346.68942001584423,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,355.81906427963781,345.1879975777004,355.8190642796378,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,355.81906427963781,119154.75367170251,355.8190642796378,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,365.18912662247095,352.54978935469842,365.18912662247095,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,365.18912662247095,124291.35397404224,365.18912662247095,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,374.80593816208005,360.06347622373539,374.80593816208005,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,374.80593816208005,129645.70691032047,374.80593816208005,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,384.67599673848781,367.7321190245126,384.6759967384878,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,384.67599673848781,135226.91136225834,384.6759967384878,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,394.80597130443249,375.55883919183202,394.8059713044325,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,394.80597130443249,141044.44169511634,394.8059713044325,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,405.20270643141225,383.54681993875465,405.20270643141225,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,405.20270643141225,147108.1630851315,405.20270643141225,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,415.87322693439233,391.69930746260934,415.87322693439233,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,415.87322693439233,153428.34746668776,415.87322693439233,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,426.82474261829617,400.01961217428516,426.82474261829617,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,426.82474261829617,160015.6901240655,426.82474261829617,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,438.06465314949213,408.51110995125646,438.06465314949213,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,438.06465314949213,166881.32695360755,438.06465314949213,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,449.60055305556426,417.17724341479345,449.60055305556426,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,449.60055305556426,174036.85242316581,449.60055305556426,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,461.44023685674449,426.02152323181895,461.4402368567445,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,461.44023685674449,181494.33825675925,461.4402368567445,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,473.59170433247641,435.04752944188556,473.5917043324764,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,473.59170433247641,189266.3528734883,473.5917043324764,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,486.06316592666531,444.25891280975122,486.0631659266653,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,486.06316592666531,197365.98161090215,486.0631659266653,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,498.86304829527381,453.65939620404703,498.8630482952738,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,498.86304829527381,205806.84776422055,498.8630482952738,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,511.99999999999955,463.25277600252809,511.99999999999955,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,511.99999999999955,214603.13447404845,511.99999999999955,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,525.48289735189655,473.04292352442604,525.4828973518966,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,525.48289735189655,223769.60749653596,525.4828973518966,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,539.32085040887557,483.03378649041161,539.3208504088756,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
A,analytic algebra,ED one-carrier window,proved scale law,539.32085040887557,233321.63889126456,539.3208504088756,,,research/r072o_report-source.md,(0.10)-(0.11),unconditional one carrier,Polynomial-ray scale with unknown absolute constant suppressed.
A,analytic algebra,old one-carrier window,proved scale law,553.52320913114249,493.22939051069972,553.5232091311425,,,research/r072o_report-source.md,(0.9) inherited R0.72L scale,unconditional one carrier,Unknown absolute theorem constant suppressed.
