panel,record,series,x,y,x_unit,y_unit,evidence_class,formula_source,method
D,log-gap-036,log10_lower_over_upper,12451.200000000001,454409.92478380521,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-037,log10_theta_cert_lower,12541.066666666666,5.5577269642655951,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-037,log10_theta_necessary_upper_C_equals_1,12541.066666666666,-460987.35191968764,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-037,log10_lower_over_upper,12541.066666666666,460992.90964665194,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-038,log10_theta_cert_lower,12630.933333333332,5.5608279306772044,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-038,log10_theta_necessary_upper_C_equals_1,12630.933333333332,-467617.67553136515,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-038,log10_lower_over_upper,12630.933333333332,467623.23635929578,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-039,log10_theta_cert_lower,12720.799999999999,5.5639069123310856,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-039,log10_theta_necessary_upper_C_equals_1,12720.799999999999,-474295.34101529879,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-039,log10_lower_over_upper,12720.799999999999,474300.90492221119,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-040,log10_theta_cert_lower,12810.666666666666,5.5669642187623802,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-040,log10_theta_necessary_upper_C_equals_1,12810.666666666666,-481020.3483716434,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-040,log10_lower_over_upper,12810.666666666666,481025.91533586214,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-041,log10_theta_cert_lower,12900.533333333333,5.5700001530147372,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-041,log10_theta_necessary_upper_C_equals_1,12900.533333333333,-487792.69760055048,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-041,log10_lower_over_upper,12900.533333333333,487798.26760070352,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-042,log10_theta_cert_lower,12990.4,5.5730150118205701,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-042,log10_theta_necessary_upper_C_equals_1,12990.4,-494612.38870216825,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-042,log10_lower_over_upper,12990.4,494617.96171718003,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-043,log10_theta_cert_lower,13080.266666666666,5.5760090857751017,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-043,log10_theta_necessary_upper_C_equals_1,13080.266666666666,-501479.4216766422,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-043,log10_lower_over_upper,13080.266666666666,501484.99768572801,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-044,log10_theta_cert_lower,13170.133333333333,5.5789826595044465,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-044,log10_theta_necessary_upper_C_equals_1,13170.133333333333,-508393.7965241145,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-044,log10_lower_over_upper,13170.133333333333,508399.375506774,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-045,log10_theta_cert_lower,13260,5.5819360118279846,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-045,log10_theta_necessary_upper_C_equals_1,13260,-515355.51324472483,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-045,log10_lower_over_upper,13260,515361.09518073668,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-046,log10_theta_cert_lower,13349.866666666667,5.5848694159152483,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-046,log10_theta_necessary_upper_C_equals_1,13349.866666666667,-522364.57183860935,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-046,log10_lower_over_upper,13349.866666666667,522370.15670802532,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-047,log10_theta_cert_lower,13439.733333333334,5.5877831394375441,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-047,log10_theta_necessary_upper_C_equals_1,13439.733333333334,-529420.97230590216,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-047,log10_lower_over_upper,13439.733333333334,529426.5600890416,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-048,log10_theta_cert_lower,13529.599999999999,5.5906774447145251,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-048,log10_theta_necessary_upper_C_equals_1,13529.599999999999,-536524.7146467343,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-048,log10_lower_over_upper,13529.599999999999,536530.30532417889,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-049,log10_theta_cert_lower,13619.466666666667,5.5935525888559106,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-049,log10_theta_necessary_upper_C_equals_1,13619.466666666667,-543675.79886123468,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-049,log10_lower_over_upper,13619.466666666667,543681.39241382363,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-050,log10_theta_cert_lower,13709.333333333332,5.5964088238985452,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-050,log10_theta_necessary_upper_C_equals_1,13709.333333333332,-550874.22494952881,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-050,log10_lower_over_upper,13709.333333333332,550879.82135835267,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-051,log10_theta_cert_lower,13799.200000000001,5.5992463969389803,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-051,log10_theta_necessary_upper_C_equals_1,13799.200000000001,-558119.99291174044,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-051,log10_lower_over_upper,13799.200000000001,558125.59215813735,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-052,log10_theta_cert_lower,13889.066666666666,5.6020655502617531,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-052,log10_theta_necessary_upper_C_equals_1,13889.066666666666,-565413.10274799087,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-052,log10_lower_over_upper,13889.066666666666,565418.70481354103,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-053,log10_theta_cert_lower,13978.933333333334,5.604866521463526,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-053,log10_theta_necessary_upper_C_equals_1,13978.933333333334,-572753.55445839884,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-053,log10_lower_over_upper,13978.933333333334,572759.15932492027,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-054,log10_theta_cert_lower,14068.799999999999,5.6076495435732534,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-054,log10_theta_necessary_upper_C_equals_1,14068.799999999999,-580141.34804308065,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-054,log10_lower_over_upper,14068.799999999999,580146.95569262421,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-055,log10_theta_cert_lower,14158.666666666666,5.6104148451685179,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-055,log10_theta_necessary_upper_C_equals_1,14158.666666666666,-587576.48350215063,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-055,log10_lower_over_upper,14158.666666666666,587582.0939169958,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-056,log10_theta_cert_lower,14248.533333333333,5.6131626504881895,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-056,log10_theta_necessary_upper_C_equals_1,14248.533333333333,-595058.96083572123,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-056,log10_lower_over_upper,14248.533333333333,595064.57399837172,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-057,log10_theta_cert_lower,14338.4,5.6158931795415414,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-057,log10_theta_necessary_upper_C_equals_1,14338.4,-602588.78004390222,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-057,log10_lower_over_upper,14338.4,602594.39593708178,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-058,log10_theta_cert_lower,14428.266666666666,5.6186066482139561,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-058,log10_theta_necessary_upper_C_equals_1,14428.266666666666,-610165.94112680142,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-058,log10_lower_over_upper,14428.266666666666,610171.5597334496,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-059,log10_theta_cert_lower,14518.133333333333,5.6213032683693536,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-059,log10_theta_necessary_upper_C_equals_1,14518.133333333333,-617790.44408452488,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-059,log10_lower_over_upper,14518.133333333333,617796.06538779323,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-060,log10_theta_cert_lower,14608,5.6239832479494538,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-060,log10_theta_necessary_upper_C_equals_1,14608,-625462.28891717666,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-060,log10_lower_over_upper,14608,625467.91290042456,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-061,log10_theta_cert_lower,14697.866666666665,5.6266467910699989,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-061,log10_theta_necessary_upper_C_equals_1,14697.866666666665,-633181.47562485852,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-061,log10_lower_over_upper,14697.866666666665,633187.10227164952,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-062,log10_theta_cert_lower,14787.733333333334,5.629294098114042,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-062,log10_theta_necessary_upper_C_equals_1,14787.733333333334,-640948.00420767115,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-062,log10_lower_over_upper,14787.733333333334,640953.63350176939,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-063,log10_theta_cert_lower,14877.599999999999,5.6319253658224095,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-063,log10_theta_necessary_upper_C_equals_1,14877.599999999999,-648761.87466571247,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-063,log10_lower_over_upper,14877.599999999999,648767.50659107824,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-064,log10_theta_cert_lower,14967.466666666667,5.6345407873814386,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-064,log10_theta_necessary_upper_C_equals_1,14967.466666666667,-656623.08699907956,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-064,log10_lower_over_upper,14967.466666666667,656628.72153986688,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-065,log10_theta_cert_lower,15057.333333333332,5.6371405525080913,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-065,log10_theta_necessary_upper_C_equals_1,15057.333333333332,-664531.64120786637,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-065,log10_lower_over_upper,15057.333333333332,664537.27834841888,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-066,log10_theta_cert_lower,15147.200000000001,5.6397248475325323,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-066,log10_theta_necessary_upper_C_equals_1,15147.200000000001,-672487.53729216743,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-066,log10_lower_over_upper,15147.200000000001,672493.17701701506,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-067,log10_theta_cert_lower,15237.066666666666,5.6422938554782665,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-067,log10_theta_necessary_upper_C_equals_1,15237.066666666666,-680490.77525207284,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-067,log10_lower_over_upper,15237.066666666666,680496.41754592839,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-068,log10_theta_cert_lower,15326.933333333332,5.6448477561399235,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-068,log10_theta_necessary_upper_C_equals_1,15326.933333333332,-688541.35508767341,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-068,log10_lower_over_upper,15326.933333333332,688546.99993542954,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-069,log10_theta_cert_lower,15416.799999999999,5.6473867261587616,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-069,log10_theta_necessary_upper_C_equals_1,15416.799999999999,-696639.27679905703,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-069,log10_lower_over_upper,15416.799999999999,696644.92418578325,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-070,log10_theta_cert_lower,15506.666666666666,5.6499109390959781,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-070,log10_theta_necessary_upper_C_equals_1,15506.666666666666,-704784.54038631101,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-070,log10_lower_over_upper,15506.666666666666,704790.19029725005,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-071,log10_theta_cert_lower,15596.533333333333,5.652420565503915,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-071,log10_theta_necessary_upper_C_equals_1,15596.533333333333,-712977.14584951987,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-071,log10_lower_over_upper,15596.533333333333,712982.79827008548,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-072,log10_theta_cert_lower,15686.4,5.6549157729951958,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-072,log10_theta_necessary_upper_C_equals_1,15686.4,-721217.0931887679,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-072,log10_lower_over_upper,15686.4,721222.74810454086,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-073,log10_theta_cert_lower,15776.266666666666,5.6573967263099068,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-073,log10_theta_necessary_upper_C_equals_1,15776.266666666666,-729504.38240413752,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-073,log10_lower_over_upper,15776.266666666666,729510.03980086383,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-074,log10_theta_cert_lower,15866.133333333333,5.6598635873808627,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-074,log10_theta_necessary_upper_C_equals_1,15866.133333333333,-737839.0134957094,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-074,log10_lower_over_upper,15866.133333333333,737844.67335929687,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-075,log10_theta_cert_lower,15956,5.6623165153970323,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-075,log10_theta_necessary_upper_C_equals_1,15956,-746220.9864635634,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-075,log10_lower_over_upper,15956,746226.64878007874,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-076,log10_theta_cert_lower,16045.866666666665,5.6647556668651742,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-076,log10_theta_necessary_upper_C_equals_1,16045.866666666665,-754650.30130777741,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-076,log10_lower_over_upper,16045.866666666665,754655.96606344427,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
D,certified-lower-077,log10_theta_cert_lower,16135.733333333334,5.6671811956697633,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)","equation-U.36; theta_cert,2 >= (72/5)L_2; L_2=2L_1"
D,necessary-upper-077,log10_theta_necessary_upper_C_equals_1,16135.733333333334,-763126.95802842872,L_1,log10_normalized_dwell,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equation-U.40; d_L=log(L_1); C=1
D,log-gap-077,log10_lower_over_upper,16135.733333333334,763132.62520962441,L_1,log10_ratio,derived-analytic-value,"core d74e7b29, equations (U.11)-(U.45)",equations-U.36-U.41; exact logarithmic difference
