panel,route,series,x,y,source,pointer,note
A,analytic,K/H = 0.05,9.120108393559097,0.10904996506937478,research/r072m_report-source.md,"equation (5.1), sample 330",dimensionless T/V against x/H
A,analytic,K/H = 0.05,9.375620069258803,0.10609381586060856,research/r072m_report-source.md,"equation (5.1), sample 331",dimensionless T/V against x/H
A,analytic,K/H = 0.05,9.638290236239705,0.10321738672314257,research/r072m_report-source.md,"equation (5.1), sample 332",dimensionless T/V against x/H
A,analytic,K/H = 0.05,9.908319448927676,0.10041855005039843,research/r072m_report-source.md,"equation (5.1), sample 333",dimensionless T/V against x/H
A,analytic,K/H = 0.05,10.18591388054117,0.09769523382773226,research/r072m_report-source.md,"equation (5.1), sample 334",dimensionless T/V against x/H
A,analytic,K/H = 0.05,10.471285480509007,0.09504542024380287,research/r072m_report-source.md,"equation (5.1), sample 335",dimensionless T/V against x/H
A,analytic,K/H = 0.05,10.76465213629835,0.09246714433315845,research/r072m_report-source.md,"equation (5.1), sample 336",dimensionless T/V against x/H
A,analytic,K/H = 0.05,11.066237839776676,0.08995849264953203,research/r072m_report-source.md,"equation (5.1), sample 337",dimensionless T/V against x/H
A,analytic,K/H = 0.05,11.37627285823431,0.08751760196933796,research/r072m_report-source.md,"equation (5.1), sample 338",dimensionless T/V against x/H
A,analytic,K/H = 0.05,11.694993910198724,0.08514265802485035,research/r072m_report-source.md,"equation (5.1), sample 339",dimensionless T/V against x/H
A,analytic,K/H = 0.05,12.02264434617413,0.08283189426655345,research/r072m_report-source.md,"equation (5.1), sample 340",dimensionless T/V against x/H
A,analytic,K/H = 0.05,12.35947433444512,0.08058359065414146,research/r072m_report-source.md,"equation (5.1), sample 341",dimensionless T/V against x/H
A,analytic,K/H = 0.05,12.705741052085418,0.07839607247565686,research/r072m_report-source.md,"equation (5.1), sample 342",dimensionless T/V against x/H
A,analytic,K/H = 0.05,13.061708881318404,0.07626770919424565,research/r072m_report-source.md,"equation (5.1), sample 343",dimensionless T/V against x/H
A,analytic,K/H = 0.05,13.427649611378643,0.07419691332201868,research/r072m_report-source.md,"equation (5.1), sample 344",dimensionless T/V against x/H
A,analytic,K/H = 0.05,13.803842646028839,0.07218213932050448,research/r072m_report-source.md,"equation (5.1), sample 345",dimensionless T/V against x/H
A,analytic,K/H = 0.05,14.190575216890926,0.07022188252718102,research/r072m_report-source.md,"equation (5.1), sample 346",dimensionless T/V against x/H
A,analytic,K/H = 0.05,14.588142602753473,0.06831467810758295,research/r072m_report-source.md,"equation (5.1), sample 347",dimensionless T/V against x/H
A,analytic,K/H = 0.05,14.99684835502374,0.06645910003247468,research/r072m_report-source.md,"equation (5.1), sample 348",dimensionless T/V against x/H
A,analytic,K/H = 0.05,15.417004529495584,0.06465376007959392,research/r072m_report-source.md,"equation (5.1), sample 349",dimensionless T/V against x/H
A,analytic,K/H = 0.05,15.848931924611142,0.06289730685946428,research/r072m_report-source.md,"equation (5.1), sample 350",dimensionless T/V against x/H
A,analytic,K/H = 0.05,16.292960326397214,0.06118842486479001,research/r072m_report-source.md,"equation (5.1), sample 351",dimensionless T/V against x/H
A,analytic,K/H = 0.05,16.749428760264383,0.05952583354294139,research/r072m_report-source.md,"equation (5.1), sample 352",dimensionless T/V against x/H
A,analytic,K/H = 0.05,17.21868574986006,0.05790828639105345,research/r072m_report-source.md,"equation (5.1), sample 353",dimensionless T/V against x/H
A,analytic,K/H = 0.05,17.70108958317422,0.05633457007325753,research/r072m_report-source.md,"equation (5.1), sample 354",dimensionless T/V against x/H
A,analytic,K/H = 0.05,18.197008586099827,0.054803503559579525,research/r072m_report-source.md,"equation (5.1), sample 355",dimensionless T/V against x/H
A,analytic,K/H = 0.05,18.706821403658015,0.05331393728603594,research/r072m_report-source.md,"equation (5.1), sample 356",dimensionless T/V against x/H
A,analytic,K/H = 0.05,19.230917289101576,0.05186475233547338,research/r072m_report-source.md,"equation (5.1), sample 357",dimensionless T/V against x/H
A,analytic,K/H = 0.05,19.76969640111862,0.05045485963869559,research/r072m_report-source.md,"equation (5.1), sample 358",dimensionless T/V against x/H
A,analytic,K/H = 0.05,20.32357010936221,0.049083199195435696,research/r072m_report-source.md,"equation (5.1), sample 359",dimensionless T/V against x/H
A,analytic,K/H = 0.05,20.892961308540407,0.04774873931473131,research/r072m_report-source.md,"equation (5.1), sample 360",dimensionless T/V against x/H
A,analytic,K/H = 0.05,21.47830474130533,0.046450475874272985,research/r072m_report-source.md,"equation (5.1), sample 361",dimensionless T/V against x/H
A,analytic,K/H = 0.05,22.080047330189014,0.0451874315982974,research/r072m_report-source.md,"equation (5.1), sample 362",dimensionless T/V against x/H
A,analytic,K/H = 0.05,22.698648518838212,0.04395865535360914,research/r072m_report-source.md,"equation (5.1), sample 363",dimensionless T/V against x/H
A,analytic,K/H = 0.05,23.334580622810044,0.04276322146331626,research/r072m_report-source.md,"equation (5.1), sample 364",dimensionless T/V against x/H
A,analytic,K/H = 0.05,23.9883291901949,0.04160022903787732,research/r072m_report-source.md,"equation (5.1), sample 365",dimensionless T/V against x/H
A,analytic,K/H = 0.05,24.66039337234341,0.04046880132305902,research/r072m_report-source.md,"equation (5.1), sample 366",dimensionless T/V against x/H
A,analytic,K/H = 0.05,25.35128630497907,0.03936808506441595,research/r072m_report-source.md,"equation (5.1), sample 367",dimensionless T/V against x/H
A,analytic,K/H = 0.05,26.061535499988977,0.038297249887905754,research/r072m_report-source.md,"equation (5.1), sample 368",dimensionless T/V against x/H
A,analytic,K/H = 0.05,26.791683248190314,0.037255487696265126,research/r072m_report-source.md,"equation (5.1), sample 369",dimensionless T/V against x/H
A,analytic,K/H = 0.05,27.54228703338169,0.03624201208077389,research/r072m_report-source.md,"equation (5.1), sample 370",dimensionless T/V against x/H
A,analytic,K/H = 0.05,28.31391995799379,0.03525605774804658,research/r072m_report-source.md,"equation (5.1), sample 371",dimensionless T/V against x/H
A,analytic,K/H = 0.05,29.107171180666082,0.034296879961492735,research/r072m_report-source.md,"equation (5.1), sample 372",dimensionless T/V against x/H
A,analytic,K/H = 0.05,29.92264636608189,0.03336375399709902,research/r072m_report-source.md,"equation (5.1), sample 373",dimensionless T/V against x/H
A,analytic,K/H = 0.05,30.760968147407112,0.032455974613188346,research/r072m_report-source.md,"equation (5.1), sample 374",dimensionless T/V against x/H
A,analytic,K/H = 0.05,31.622776601683793,0.03157285553382263,research/r072m_report-source.md,"equation (5.1), sample 375",dimensionless T/V against x/H
A,analytic,K/H = 0.05,32.50872973854347,0.030713728945517993,research/r072m_report-source.md,"equation (5.1), sample 376",dimensionless T/V against x/H
A,analytic,K/H = 0.05,33.419504002611426,0.02987794500695248,research/r072m_report-source.md,"equation (5.1), sample 377",dimensionless T/V against x/H
A,analytic,K/H = 0.05,34.3557947899875,0.02906487137134853,research/r072m_report-source.md,"equation (5.1), sample 378",dimensionless T/V against x/H
A,analytic,K/H = 0.05,35.3183169791957,0.02827389272122331,research/r072m_report-source.md,"equation (5.1), sample 379",dimensionless T/V against x/H
A,analytic,K/H = 0.05,36.30780547701018,0.027504410315202375,research/r072m_report-source.md,"equation (5.1), sample 380",dimensionless T/V against x/H
A,analytic,K/H = 0.05,37.32501577957206,0.02675584154660255,research/r072m_report-source.md,"equation (5.1), sample 381",dimensionless T/V against x/H
A,analytic,K/H = 0.05,38.37072454922792,0.026027619513492372,research/r072m_report-source.md,"equation (5.1), sample 382",dimensionless T/V against x/H
A,analytic,K/H = 0.05,39.44573020752785,0.02531919259994846,research/r072m_report-source.md,"equation (5.1), sample 383",dimensionless T/V against x/H
A,analytic,K/H = 0.05,40.55085354483843,0.024630024068228725,research/r072m_report-source.md,"equation (5.1), sample 384",dimensionless T/V against x/H
A,analytic,K/H = 0.05,41.68693834703355,0.023959591661592852,research/r072m_report-source.md,"equation (5.1), sample 385",dimensionless T/V against x/H
A,analytic,K/H = 0.05,42.85485203974392,0.023307387217503354,research/r072m_report-source.md,"equation (5.1), sample 386",dimensionless T/V against x/H
A,analytic,K/H = 0.05,44.05548635065534,0.02267291629094895,research/r072m_report-source.md,"equation (5.1), sample 387",dimensionless T/V against x/H
A,analytic,K/H = 0.05,45.28975799036204,0.022055697787636448,research/r072m_report-source.md,"equation (5.1), sample 388",dimensionless T/V against x/H
A,analytic,K/H = 0.05,46.55860935229591,0.021455263606802735,research/r072m_report-source.md,"equation (5.1), sample 389",dimensionless T/V against x/H
A,analytic,K/H = 0.05,47.863009232263806,0.02087115829340598,research/r072m_report-source.md,"equation (5.1), sample 390",dimensionless T/V against x/H
A,analytic,K/H = 0.05,49.20395356814511,0.020302938699457984,research/r072m_report-source.md,"equation (5.1), sample 391",dimensionless T/V against x/H
A,analytic,K/H = 0.05,50.58246620031137,0.01975017365426791,research/r072m_report-source.md,"equation (5.1), sample 392",dimensionless T/V against x/H
A,analytic,K/H = 0.05,51.99959965335162,0.019212443643370217,research/r072m_report-source.md,"equation (5.1), sample 393",dimensionless T/V against x/H
A,analytic,K/H = 0.05,53.45643593969714,0.018689340495917552,research/r072m_report-source.md,"equation (5.1), sample 394",dimensionless T/V against x/H
A,analytic,K/H = 0.05,54.954087385762485,0.01818046708032183,research/r072m_report-source.md,"equation (5.1), sample 395",dimensionless T/V against x/H
A,analytic,K/H = 0.05,56.49369748123023,0.017685437007934467,research/r072m_report-source.md,"equation (5.1), sample 396",dimensionless T/V against x/H
A,analytic,K/H = 0.05,58.07644175213124,0.017203874344559108,research/r072m_report-source.md,"equation (5.1), sample 397",dimensionless T/V against x/H
A,analytic,K/H = 0.05,59.70352865838366,0.0167354133295975,research/r072m_report-source.md,"equation (5.1), sample 398",dimensionless T/V against x/H
A,analytic,K/H = 0.05,61.37620051647946,0.01627969810263162,research/r072m_report-source.md,"equation (5.1), sample 399",dimensionless T/V against x/H
A,analytic,K/H = 0.05,63.0957344480193,0.015836382437252137,research/r072m_report-source.md,"equation (5.1), sample 400",dimensionless T/V against x/H
A,analytic,K/H = 0.05,64.86344335482389,0.015405129481945553,research/r072m_report-source.md,"equation (5.1), sample 401",dimensionless T/V against x/H
A,analytic,K/H = 0.05,66.68067692136219,0.014985611507859207,research/r072m_report-source.md,"equation (5.1), sample 402",dimensionless T/V against x/H
A,analytic,K/H = 0.05,68.5488226452662,0.01457750966326544,research/r072m_report-source.md,"equation (5.1), sample 403",dimensionless T/V against x/H
A,analytic,K/H = 0.05,70.46930689671467,0.01418051373455271,research/r072m_report-source.md,"equation (5.1), sample 404",dimensionless T/V against x/H
A,analytic,K/H = 0.05,72.44359600749905,0.013794321913573658,research/r072m_report-source.md,"equation (5.1), sample 405",dimensionless T/V against x/H
A,analytic,K/H = 0.05,74.47319739059888,0.013418640571186097,research/r072m_report-source.md,"equation (5.1), sample 406",dimensionless T/V against x/H
A,analytic,K/H = 0.05,76.5596606911257,0.01305318403682524,research/r072m_report-source.md,"equation (5.1), sample 407",dimensionless T/V against x/H
A,analytic,K/H = 0.05,78.70457896950985,0.01269767438395111,research/r072m_report-source.md,"equation (5.1), sample 408",dimensionless T/V against x/H
A,analytic,K/H = 0.05,80.9095899178383,0.012351841221217255,research/r072m_report-source.md,"equation (5.1), sample 409",dimensionless T/V against x/H
A,analytic,K/H = 0.05,83.17637711026708,0.012015421489212422,research/r072m_report-source.md,"equation (5.1), sample 410",dimensionless T/V against x/H
A,analytic,K/H = 0.05,85.50667128846841,0.011688159262628806,research/r072m_report-source.md,"equation (5.1), sample 411",dimensionless T/V against x/H
A,analytic,K/H = 0.05,87.90225168308842,0.011369805557715829,research/r072m_report-source.md,"equation (5.1), sample 412",dimensionless T/V against x/H
A,analytic,K/H = 0.05,90.36494737223023,0.011060118144880289,research/r072m_report-source.md,"equation (5.1), sample 413",dimensionless T/V against x/H
A,analytic,K/H = 0.05,92.89663867799364,0.010758861366298805,research/r072m_report-source.md,"equation (5.1), sample 414",dimensionless T/V against x/H
A,analytic,K/H = 0.05,95.49925860214368,0.01046580595841028,research/r072m_report-source.md,"equation (5.1), sample 415",dimensionless T/V against x/H
A,analytic,K/H = 0.05,98.17479430199843,0.010180728879160958,research/r072m_report-source.md,"equation (5.1), sample 416",dimensionless T/V against x/H
A,analytic,K/H = 0.05,100.92528860766855,0.009903413139876435,research/r072m_report-source.md,"equation (5.1), sample 417",dimensionless T/V against x/H
A,analytic,K/H = 0.05,103.75284158180126,0.009633647641639516,research/r072m_report-source.md,"equation (5.1), sample 418",dimensionless T/V against x/H
A,analytic,K/H = 0.05,106.6596121230259,0.009371227016054529,research/r072m_report-source.md,"equation (5.1), sample 419",dimensionless T/V against x/H
A,analytic,K/H = 0.05,109.64781961431851,0.009115951470283127,research/r072m_report-source.md,"equation (5.1), sample 420",dimensionless T/V against x/H
A,analytic,K/H = 0.05,112.71974561755117,0.008867626636238175,research/r072m_report-source.md,"equation (5.1), sample 421",dimensionless T/V against x/H
A,analytic,K/H = 0.05,115.87773561551262,0.008626063423826482,research/r072m_report-source.md,"equation (5.1), sample 422",dimensionless T/V against x/H
A,analytic,K/H = 0.05,119.12420080273762,0.008391077878132735,research/r072m_report-source.md,"equation (5.1), sample 423",dimensionless T/V against x/H
A,analytic,K/H = 0.05,122.4616199265049,0.008162491040440924,research/r072m_report-source.md,"equation (5.1), sample 424",dimensionless T/V against x/H
A,analytic,K/H = 0.05,125.89254117941688,0.007940128812991052,research/r072m_report-source.md,"equation (5.1), sample 425",dimensionless T/V against x/H
A,analytic,K/H = 0.05,129.41958414499862,0.007723821827372647,research/r072m_report-source.md,"equation (5.1), sample 426",dimensionless T/V against x/H
A,analytic,K/H = 0.05,133.04544179780902,0.007513405316458115,research/r072m_report-source.md,"equation (5.1), sample 427",dimensionless T/V against x/H
A,analytic,K/H = 0.05,136.77288255958496,0.007308718989782357,research/r072m_report-source.md,"equation (5.1), sample 428",dimensionless T/V against x/H
A,analytic,K/H = 0.05,140.60475241299127,0.007109606912276909,research/r072m_report-source.md,"equation (5.1), sample 429",dimensionless T/V against x/H
A,analytic,K/H = 0.05,144.5439770745928,0.006915917386269293,research/r072m_report-source.md,"equation (5.1), sample 430",dimensionless T/V against x/H
A,analytic,K/H = 0.05,148.5935642287006,0.006727502836661102,research/r072m_report-source.md,"equation (5.1), sample 431",dimensionless T/V against x/H
A,analytic,K/H = 0.05,152.75660582380732,0.006544219699199677,research/r072m_report-source.md,"equation (5.1), sample 432",dimensionless T/V against x/H
A,analytic,K/H = 0.05,157.03628043335516,0.006365928311761485,research/r072m_report-source.md,"equation (5.1), sample 433",dimensionless T/V against x/H
A,analytic,K/H = 0.05,161.4358556826487,0.006192492808566439,research/r072m_report-source.md,"equation (5.1), sample 434",dimensionless T/V against x/H
A,analytic,K/H = 0.05,165.95869074375597,0.006023781017245404,research/r072m_report-source.md,"equation (5.1), sample 435",dimensionless T/V against x/H
A,analytic,K/H = 0.05,170.60823890031244,0.00585966435868435,research/r072m_report-source.md,"equation (5.1), sample 436",dimensionless T/V against x/H
A,analytic,K/H = 0.05,175.38805018417602,0.005700017749571392,research/r072m_report-source.md,"equation (5.1), sample 437",dimensionless T/V against x/H
A,analytic,K/H = 0.05,180.301774085957,0.005544719507574084,research/r072m_report-source.md,"equation (5.1), sample 438",dimensionless T/V against x/H
A,analytic,K/H = 0.05,185.35316234148104,0.005393651259077072,research/r072m_report-source.md,"equation (5.1), sample 439",dimensionless T/V against x/H
A,analytic,K/H = 0.05,190.54607179632484,0.005246697849411198,research/r072m_report-source.md,"equation (5.1), sample 440",dimensionless T/V against x/H
A,analytic,K/H = 0.05,195.8844673505989,0.005103747255507791,research/r072m_report-source.md,"equation (5.1), sample 441",dimensionless T/V against x/H
A,analytic,K/H = 0.05,201.37242498623894,0.004964690500912792,research/r072m_report-source.md,"equation (5.1), sample 442",dimensionless T/V against x/H
A,analytic,K/H = 0.05,207.01413487910415,0.0048294215730979055,research/r072m_report-source.md,"equation (5.1), sample 443",dimensionless T/V against x/H
A,analytic,K/H = 0.05,212.81390459827134,0.004697837343006819,research/r072m_report-source.md,"equation (5.1), sample 444",dimensionless T/V against x/H
A,analytic,K/H = 0.05,218.77616239495518,0.004569837486776919,research/r072m_report-source.md,"equation (5.1), sample 445",dimensionless T/V against x/H
A,analytic,K/H = 0.05,224.90546058357828,0.004445324409577812,research/r072m_report-source.md,"equation (5.1), sample 446",dimensionless T/V against x/H
A,analytic,K/H = 0.05,231.20647901755942,0.004324203171510146,research/r072m_report-source.md,"equation (5.1), sample 447",dimensionless T/V against x/H
A,analytic,K/H = 0.05,237.68402866248783,0.0042063814155091145,research/r072m_report-source.md,"equation (5.1), sample 448",dimensionless T/V against x/H
A,analytic,K/H = 0.05,244.34305526939713,0.004091769297199092,research/r072m_report-source.md,"equation (5.1), sample 449",dimensionless T/V against x/H
A,analytic,K/H = 0.05,251.18864315095823,0.003980279416646682,research/r072m_report-source.md,"equation (5.1), sample 450",dimensionless T/V against x/H
A,analytic,K/H = 0.05,258.22601906345955,0.0038718267519614186,research/r072m_report-source.md,"equation (5.1), sample 451",dimensionless T/V against x/H
A,analytic,K/H = 0.05,265.4605561975542,0.0037663285946941635,research/r072m_report-source.md,"equation (5.1), sample 452",dimensionless T/V against x/H
A,analytic,K/H = 0.05,272.89777828080406,0.0036637044869851144,research/r072m_report-source.md,"equation (5.1), sample 453",dimensionless T/V against x/H
A,analytic,K/H = 0.05,280.5433637951716,0.0035638761604140537,research/r072m_report-source.md,"equation (5.1), sample 454",dimensionless T/V against x/H
A,analytic,K/H = 0.05,288.40315031266056,0.003466767476507289,research/r072m_report-source.md,"equation (5.1), sample 455",dimensionless T/V against x/H
A,analytic,K/H = 0.05,296.48313895243456,0.00337230436885641,research/r072m_report-source.md,"equation (5.1), sample 456",dimensionless T/V against x/H
A,analytic,K/H = 0.05,304.7894989627983,0.0032804147868056854,research/r072m_report-source.md,"equation (5.1), sample 457",dimensionless T/V against x/H
A,analytic,K/H = 0.05,313.3285724315589,0.0031910286406655886,research/r072m_report-source.md,"equation (5.1), sample 458",dimensionless T/V against x/H
A,analytic,K/H = 0.05,322.10687912834345,0.003104077748411549,research/r072m_report-source.md,"equation (5.1), sample 459",dimensionless T/V against x/H
A,analytic,K/H = 0.05,331.1311214825914,0.0030194957838276574,research/r072m_report-source.md,"equation (5.1), sample 460",dimensionless T/V against x/H
A,analytic,K/H = 0.05,340.4081897010009,0.002937218226056555,research/r072m_report-source.md,"equation (5.1), sample 461",dimensionless T/V against x/H
A,analytic,K/H = 0.05,349.9451670283577,0.002857182310517382,research/r072m_report-source.md,"equation (5.1), sample 462",dimensionless T/V against x/H
A,analytic,K/H = 0.05,359.74933515574236,0.0027793269811550404,research/r072m_report-source.md,"equation (5.1), sample 463",dimensionless T/V against x/H
A,analytic,K/H = 0.05,369.8281797802666,0.002703592843984659,research/r072m_report-source.md,"equation (5.1), sample 464",dimensionless T/V against x/H
A,analytic,K/H = 0.05,380.1893963205613,0.002629922121896461,research/r072m_report-source.md,"equation (5.1), sample 465",dimensionless T/V against x/H
A,analytic,K/H = 0.05,390.8408957924025,0.0025582586106868248,research/r072m_report-source.md,"equation (5.1), sample 466",dimensionless T/V against x/H
A,analytic,K/H = 0.05,401.79081084894,0.0024885476362825677,research/r072m_report-source.md,"equation (5.1), sample 467",dimensionless T/V against x/H
A,analytic,K/H = 0.05,413.0475019901619,0.002420736013126062,research/r072m_report-source.md,"equation (5.1), sample 468",dimensionless T/V against x/H
A,analytic,K/H = 0.05,424.619563946313,0.0023547720036899574,research/r072m_report-source.md,"equation (5.1), sample 469",dimensionless T/V against x/H
A,analytic,K/H = 0.05,436.51583224016565,0.0022906052790908184,research/r072m_report-source.md,"equation (5.1), sample 470",dimensionless T/V against x/H
A,analytic,K/H = 0.05,448.7453899331323,0.0022281868807720903,research/r072m_report-source.md,"equation (5.1), sample 471",dimensionless T/V against x/H
A,analytic,K/H = 0.05,461.31757456037906,0.0021674691832274185,research/r072m_report-source.md,"equation (5.1), sample 472",dimensionless T/V against x/H
A,analytic,K/H = 0.05,474.2419852602448,0.0021084058577361332,research/r072m_report-source.md,"equation (5.1), sample 473",dimensionless T/V against x/H
A,analytic,K/H = 0.05,487.528490103386,0.002050951837083626,research/r072m_report-source.md,"equation (5.1), sample 474",dimensionless T/V against x/H
A,analytic,K/H = 0.05,501.18723362727246,0.001995063281239827,research/r072m_report-source.md,"equation (5.1), sample 475",dimensionless T/V against x/H
A,analytic,K/H = 0.05,515.2286445817562,0.001940697543969991,research/r072m_report-source.md,"equation (5.1), sample 476",dimensionless T/V against x/H
A,analytic,K/H = 0.05,529.6634438916581,0.001887813140352408,research/r072m_report-source.md,"equation (5.1), sample 477",dimensionless T/V against x/H
A,analytic,K/H = 0.05,544.5026528424208,0.0018363697151786234,research/r072m_report-source.md,"equation (5.1), sample 478",dimensionless T/V against x/H
A,analytic,K/H = 0.05,559.7576014951104,0.0017863280122121287,research/r072m_report-source.md,"equation (5.1), sample 479",dimensionless T/V against x/H
A,analytic,K/H = 0.05,575.4399373371566,0.001737649844282403,research/r072m_report-source.md,"equation (5.1), sample 480",dimensionless T/V against x/H
A,analytic,K/H = 0.05,591.5616341754743,0.001690298064191544,research/r072m_report-source.md,"equation (5.1), sample 481",dimensionless T/V against x/H
A,analytic,K/H = 0.05,608.1350012787176,0.001644236536411595,research/r072m_report-source.md,"equation (5.1), sample 482",dimensionless T/V against x/H
A,analytic,K/H = 0.05,625.1726927756862,0.001599430109551021,research/r072m_report-source.md,"equation (5.1), sample 483",dimensionless T/V against x/H
A,analytic,K/H = 0.05,642.6877173170194,0.0015558445895696006,research/r072m_report-source.md,"equation (5.1), sample 484",dimensionless T/V against x/H
A,analytic,K/H = 0.05,660.6934480075964,0.0015134467137213343,research/r072m_report-source.md,"equation (5.1), sample 485",dimensionless T/V against x/H
A,analytic,K/H = 0.05,679.2036326171843,0.0014722041252057357,research/r072m_report-source.md,"equation (5.1), sample 486",dimensionless T/V against x/H
A,analytic,K/H = 0.05,698.2324040771719,0.0014320853485081996,research/r072m_report-source.md,"equation (5.1), sample 487",dimensionless T/V against x/H
A,analytic,K/H = 0.05,717.7942912713615,0.001393059765410849,research/r072m_report-source.md,"equation (5.1), sample 488",dimensionless T/V against x/H
A,analytic,K/H = 0.05,737.9042301291015,0.0013550975916555895,research/r072m_report-source.md,"equation (5.1), sample 489",dimensionless T/V against x/H
A,analytic,K/H = 0.05,758.5775750291835,0.0013181698542417619,research/r072m_report-source.md,"equation (5.1), sample 490",dimensionless T/V against x/H
A,analytic,K/H = 0.05,779.8301105232593,0.0012822483693410922,research/r072m_report-source.md,"equation (5.1), sample 491",dimensionless T/V against x/H
A,analytic,K/H = 0.05,801.678063387679,0.0012473057208132752,research/r072m_report-source.md,"equation (5.1), sample 492",dimensionless T/V against x/H
A,analytic,K/H = 0.05,824.138115013003,0.0012133152393058026,research/r072m_report-source.md,"equation (5.1), sample 493",dimensionless T/V against x/H
A,analytic,K/H = 0.05,847.2274141405964,0.0011802509819222693,research/r072m_report-source.md,"equation (5.1), sample 494",dimensionless T/V against x/H
A,analytic,K/H = 0.05,870.9635899560815,0.0011480877124436398,research/r072m_report-source.md,"equation (5.1), sample 495",dimensionless T/V against x/H
A,analytic,K/H = 0.05,895.3647655495937,0.0011168008820875467,research/r072m_report-source.md,"equation (5.1), sample 496",dimensionless T/V against x/H
A,analytic,K/H = 0.05,920.4495717531722,0.0010863666107909342,research/r072m_report-source.md,"equation (5.1), sample 497",dimensionless T/V against x/H
A,analytic,K/H = 0.05,946.237161365793,0.0010567616690019153,research/r072m_report-source.md,"equation (5.1), sample 498",dimensionless T/V against x/H
A,analytic,K/H = 0.05,972.747223776966,0.0010279634599669363,research/r072m_report-source.md,"equation (5.1), sample 499",dimensionless T/V against x/H
A,analytic,K/H = 0.05,1000.0,0.000999950002499875,research/r072m_report-source.md,"equation (5.1), sample 500",dimensionless T/V against x/H
A,analytic,K/H = 0.2,0.001,0.004975124378109453,research/r072m_report-source.md,"equation (5.1), sample 0",dimensionless T/V against x/H
A,analytic,K/H = 0.2,0.0010280162981264735,0.00511379616163508,research/r072m_report-source.md,"equation (5.1), sample 1",dimensionless T/V against x/H
A,analytic,K/H = 0.2,0.0010568175092136585,0.0052563127294364366,research/r072m_report-source.md,"equation (5.1), sample 2",dimensionless T/V against x/H
A,analytic,K/H = 0.2,0.0010864256236170656,0.005402779527498188,research/r072m_report-source.md,"equation (5.1), sample 3",dimensionless T/V against x/H
A,analytic,K/H = 0.2,0.001116863247780561,0.0055533048285690495,research/r072m_report-source.md,"equation (5.1), sample 4",dimensionless T/V against x/H
A,analytic,K/H = 0.2,0.0011481536214968829,0.0057079998042506444,research/r072m_report-source.md,"equation (5.1), sample 5",dimensionless T/V against x/H
A,analytic,K/H = 0.2,0.0011803206356517297,0.005866978598713704,research/r072m_report-source.md,"equation (5.1), sample 6",dimensionless T/V against x/H
A,analytic,K/H = 0.2,0.0012133888504649774,0.00603035840406588,research/r072m_report-source.md,"equation (5.1), sample 7",dimensionless T/V against x/H
A,analytic,K/H = 0.2,0.0012473835142429433,0.006198259537394988,research/r072m_report-source.md,"equation (5.1), sample 8",dimensionless T/V against x/H
A,analytic,K/H = 0.2,0.0012823305826560219,0.006370805519510995,research/r072m_report-source.md,"equation (5.1), sample 9",dimensionless T/V against x/H
A,analytic,K/H = 0.2,0.0013182567385564075,0.006548123155409458,research/r072m_report-source.md,"equation (5.1), sample 10",dimensionless T/V against x/H
A,analytic,K/H = 0.2,0.0013551894123510365,0.006730342616478448,research/r072m_report-source.md,"equation (5.1), sample 11",dimensionless T/V against x/H
A,analytic,K/H = 0.2,0.0013931568029453036,0.006917597524470251,research/r072m_report-source.md,"equation (5.1), sample 12",dimensionless T/V against x/H
A,analytic,K/H = 0.2,0.001432187899273544,0.007110025037258254,research/r072m_report-source.md,"equation (5.1), sample 13",dimensionless T/V against x/H
A,analytic,K/H = 0.2,0.0014723125024327193,0.0073077659363985385,research/r072m_report-source.md,"equation (5.1), sample 14",dimensionless T/V against x/H
A,analytic,K/H = 0.2,0.0015135612484362087,0.007510964716514602,research/r072m_report-source.md,"equation (5.1), sample 15",dimensionless T/V against x/H
A,analytic,K/H = 0.2,0.001555965631605075,0.007719769676522495,research/r072m_report-source.md,"equation (5.1), sample 16",dimensionless T/V against x/H
A,analytic,K/H = 0.2,0.0015995580286146695,0.007934333012712414,research/r072m_report-source.md,"equation (5.1), sample 17",dimensionless T/V against x/H
A,analytic,K/H = 0.2,0.0016443717232149323,0.008154810913701386,research/r072m_report-source.md,"equation (5.1), sample 18",dimensionless T/V against x/H
A,analytic,K/H = 0.2,0.001690440931643265,0.00838136365727014,research/r072m_report-source.md,"equation (5.1), sample 19",dimensionless T/V against x/H
A,analytic,K/H = 0.2,0.0017378008287493763,0.008614155709095668,research/r072m_report-source.md,"equation (5.1), sample 20",dimensionless T/V against x/H
A,analytic,K/H = 0.2,0.0017864875748520499,0.008853355823389105,research/r072m_report-source.md,"equation (5.1), sample 21",dimensionless T/V against x/H
A,analytic,K/H = 0.2,0.0018365383433483473,0.009099137145446745,research/r072m_report-source.md,"equation (5.1), sample 22",dimensionless T/V against x/H
A,analytic,K/H = 0.2,0.0018879913490962926,0.009351677316119593,research/r072m_report-source.md,"equation (5.1), sample 23",dimensionless T/V against x/H
A,analytic,K/H = 0.2,0.0019408858775927793,0.00961115857820518,research/r072m_report-source.md,"equation (5.1), sample 24",dimensionless T/V against x/H
A,analytic,K/H = 0.2,0.001995262314968879,0.009877767884762016,research/r072m_report-source.md,"equation (5.1), sample 25",dimensionless T/V against x/H
A,analytic,K/H = 0.2,0.0020511621788255646,0.010151697009345493,research/r072m_report-source.md,"equation (5.1), sample 26",dimensionless T/V against x/H
