record_type,record_id,t,lambda,slow_strain_component,fast_strain_component,normalized_half_strain_envelope,cumulative_j,action_lower,action_upper,j_star_rational_lower,j_star,log10_action_factor_lower,log10_action_factor_upper,log10_strain_factor_upper,marked_basepoint_l2,evidence_boundary,upstream_path,upstream_sha256
strain_sample,strain_0000,0.0,,1.000000000000000000000000000000000000000000000000000000,1.000000000000000000000000000000000000000000000000000000,2.000000000000000000000000000000000000000000000000000000,0.0,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0122,0.7625000000000000000000000000000000000000000000000000000,,0.04735892439114092119399077023973416023494648274832266653,0.000005030455607111444331243226771797609507000728572660776522,0.04736395484674803263832201346650595784445348347689532731,0.3006599544987393252362316047383932225906691917673835421,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0123,0.7687500000000000000000000000000000000000000000000000000,,0.04618962838168011014061477355235337570382592955230655850,0.000004551744463083234763386288945801709242589180396037400913,0.04619418012614319337537815984129917741306851873270259590,0.3009523084205510297626735949688525434672158557881486080,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0124,0.7750000000000000000000000000000000000000000000000000000,,0.04504920239355780606833509217833527965121015587818779909,0.000004118588707535709250435497758773234482799652462461464253,0.04505332098226534177758552767609405288569295553065026055,0.3012374419898163275010880747368062567600422860521741464,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0125,0.7812500000000000000000000000000000000000000000000000000,,0.04393693362340741732674768170146271379851763162525379634,0.000003726653172078670992924851475950426180337481883969847015,0.04394066027657949599774060655293866422469796910713776619,0.3015155336783248907513760217714170746487343210010688028,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0126,0.7875000000000000000000000000000000000000000000000000000,,0.04285212686704017991393545695615465924825180898219075425,0.000003372015234139183211508762687242537636245601859136046940,0.04285549888227431909714696571884190178588805458404989029,0.3017867575322878213225654164632933825293347824043361154,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0127,0.7937500000000000000000000000000000000000000000000000000,,0.04179410408491990868280998943488698606843677653213873968,0.000003051125558036420218253527095800319691804950282586760930,0.04179715521047794510302824296198278638812858148242132644,0.3020512832834226455530338617958347659629100680575726534,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0128,0.8000000000000000000000000000000000000000000000000000000,,0.04076220397836621516607926214442505972648242343749753553,0.000002760772572037200792985038819414429647163562351958373745,0.04076496475093825236687224718324447415612958699984949390,0.3023092764571226938834306228989675216665264464179786187,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0129,0.8062500000000000000000000000000000000000000000000000000,,0.03975578157622130523522650820294520175147683135999000552,0.000002498050325866635968766158816922354107405846438087909913,0.03975827962654717187119527436176212410558423720642809343,0.3025608984777993070264453250643376419149990792946001181,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0130,0.8125000000000000000000000000000000000000000000000000000,,0.03877420783172200988689983526759614326014406193602014570,0.000002260329406981054325785277290538689469353142422703218644,0.03877646816112899094122562054488668194961341507844284892,0.3028063067714815612123796796032703055168721499445935446,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0131,0.8187500000000000000000000000000000000000000000000000000,,0.03781686922932508105302548976665782896122829894703050902,0.000002045230624523488851746920037765865096685420921609504038,0.03781891445994960454187723668669559482632498436795211853,0.3030456548657546970186903933758331823931243824244347722,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0132,0.8250000000000000000000000000000000000000000000000000000,,0.03688316740124000544560370474151549630324596908973580666,0.000001850601197581906753246783110432638628116986595297104999,0.03688501800243758735235695152462592894187408607633110376,0.3032790924871151497694269958906767238842742504159038423,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0133,0.8312500000000000000000000000000000000000000000000000000,,0.03597251875342965696192427114872248910203496545644654977,0.000001674493209434267179286875851935725688941076999687812131,0.03597419324663909122910355802457442482772390653344623758,0.3035067656558169961178202267830786317416356998185758821,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0134,0.8375000000000000000000000000000000000000000000000000000,,0.03508435410084502588324352546553272651166720456610051619,0.000001515144112143249616305769581186166231663101201420588128,0.03508586924495716913285983123511391267789886766730193678,0.3037288167782817345760880995230179942366937199146497822,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0135,0.8437500000000000000000000000000000000000000000000000000,,0.03421811831166603469855505944363081450784839756181186426,0.000001370959086384084364502599612723536382681291526099653793,0.03421948927075241878291956204324353804423107885333796391,0.3039453847371405923200884537266165011520139830288266527,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0136,0.8500000000000000000000000000000000000000000000000000000,,0.03337326996032607948240013147094796599290417416483582906,0.000001240495079956712956242723616086186359565559281867326220,0.03337451045540603619535637419456405217926373972411769638,0.3041566049789759828348402019620370031151264836113359260,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0137,0.8562500000000000000000000000000000000000000000000000000,,0.03254928098910342587006955693879934899329590772290649772,0.000001122446365234343376681407424587926452548101785347706550,0.03255040343546866021344623834622393691974845582469184542,0.3043626095998263163860215681773361260062727388129117913,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0138,0.8625000000000000000000000000000000000000000000000000000,,0.03174563637806794323654699927973479238980553467325184212,0.000001015631471002490918075395895199823030195037643691893432,0.03174665200953894572746507467562999221283572971089553401,0.3045635274285160765351808704678228519136092291418343087,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0139,0.8687500000000000000000000000000000000000000000000000000,,0.03096183382317688304391025359289268244330094410715187858,0.0000009189813578979574280692187203471356851392425708447532339,0.03096275280453478100133832281161302957898608334972272334,0.3047594841078709106166831822756068076931944427705513526,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0140,0.8750000000000000000000000000000000000000000000000000000,,0.03019738342231850073978629236361984507166053224765700667,0.0000008315287191035678840639851425652622946076583649845727952,0.03019821495103760430767035634876241033395513990602199124,0.3049506021738754308420606729100236284031914539594379368,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0141,0.8812500000000000000000000000000000000000000000000000000,,0.02945180736910728825039950701615005969092075193777631193,0.0000007523982992164210566169587170920294618336286248264351180,0.02945255976740650467145612397486715172038258556640113837,0.3051370011328294769110840846860426668254284474137668704,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0142,0.8875000000000000000000000000000000000000000000000000000,,0.02872463965423942912071053078432379991625689592189395767,0.0000006807981343976337737594501893456948170426703910133101178,0.02872532045237382675448429023451314561107393859228497098,0.3053187975365567428677115073382822159150097108526270723,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0143,0.8937500000000000000000000000000000000000000000000000000,,0.02801542577422181373940358478664186281113884337403964295,0.0000006160116261320531394820530383896381391952597322614258956,0.02801604178584794579254306683968025244927803863377190437,0.3054961050557179133118278861750246349448315894527568229,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0144,0.9000000000000000000000000000000000000000000000000000000,,0.02732372244729256080156306243555302810163185361236450680,0.0000005573903692694598049076583313048788071325802374493395991,0.02732427983766183026136797009388433298043898619260195614,0.3056690345512787804583714276624660364196665908106440327,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0145,0.9062500000000000000000000000000000000000000000000000000,,0.02664909733635548608738201053301189079810132921618120731,0.0000005043476625678880758922222333462485722099130901169642340,0.02664960168401805397545790275524523704667353912927132427,0.3058376941441822179851497541028574431599389045763865659,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0146,0.9125000000000000000000000000000000000000000000000000000,,0.02599112877875534358064103955738822080183014735663264627,0.0000004563526367903992229756343798348733700637151909277804806,0.02599158513139213397986401519176805567520021107182357405,0.3060021892832713647048883041335042051199568341786424054,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0147,0.9187500000000000000000000000000000000000000000000000000,,0.02534940552272493965609458268105098160828298920981841095,0.0000004129249415873268861378416270882780700784719517858588847,0.02534981844766652698298072052267806988635306768177019681,0.3061626228115099158780459707146355615805498727930484106,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0148,0.9250000000000000000000000000000000000000000000000000000,,0.02472352647033939120275738298340262934450507033787063596,0.0000003736299379885262858232973602621060141503552537643027679,0.02472390010027737972904320628076289145051922069312440027,0.3063190950305440279164177902980643262822478480183289807,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0149,0.9312500000000000000000000000000000000000000000000000000,,0.02411310042681686572686953061884190887177202881127528387,0.0000003380743483904738111809346377389074179491580074104140458,0.02411343850116525620068071155347964777918997796928269429,0.3064717037636490091636694185368746641003433709748057159,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0150,0.9375000000000000000000000000000000000000000000000000000,,0.02351774585600910823615118510043293947006765527307240395,0.0000003059023205018257883714794977022896393708207808185591166,0.02351805175832961006193955657993064175970702609385322251,0.3066205444171026915768504305074231587393806255054330979,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0151,0.9437500000000000000000000000000000000000000000000000000,,0.02293709064192892852519107679802749317083310060559547805,0.0000002767918658540806275110629030360107499944770373753760936,0.02293736743379478260581858786093052918158309508263285342,0.3067657100400261519886630113590616869566198501937862945,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0152,0.9500000000000000000000000000000000000000000000000000000,,0.02237077185616559577858332254082260794229558100893148189,0.0000002504516372327619971123787469205152025594569554308650042,0.02237102230780282854058043491956952845749814046588691276,0.3069072913827312740077293498411226654822259447817074151,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0153,0.9562500000000000000000000000000000000000000000000000000,,0.02181843553104276754216832561420355756353387709554062253,0.0000002266180127765711644488657100807241045627280740151447940,0.02181866214905554411333277447991363828763843982361463767,0.3070453769536135095787601405423422305638599955556102184,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0154,0.9625000000000000000000000000000000000000000000000000000,,0.02127973643837716938364894723734841993319130805807051601,0.0000002050524575611927503439408810680453325448369709618956483,0.02127994149083473057639929117822948797852385289504147791,0.3071800530746271100795408666943578282638688889331716859,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0155,0.9687500000000000000000000000000000000000000000000000000,,0.02075433787369974221535389761705478498013687000307133820,0.0000001855391362615978240717108647349252087101761691687312723,0.02075452341283600381317796932791951990534558017924050693,0.3073114039353790480962975211138072578221402381132215924,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0156,0.9750000000000000000000000000000000000000000000000000000,,0.02024191144580438847202754374365360124581314144921387644,0.0000001678827529995662558326956083621165098799934111220408410,0.02024207932855738803828337643926196336232302144262499848,0.3074395116458768404091021245206110770562648471381083358,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0157,0.9812500000000000000000000000000000000000000000000000000,,0.01974213687149277825923777755026033213120421738757583666,0.0000001519065967568962781870871902727263992653268278998591371,0.01974228877808953515551596463745060485760348271440373651,0.3075644562879645081291731689194855249217989915701792971,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0158,0.9875000000000000000000000000000000000000000000000000000,,0.01925470177538692429462132535591678197709404107438740246,0.0000001374507727921396984288253847971746736538190773378717405,0.01925483922615971643431975418130157915176769489346474033,0.3076863159654799694176135168594342546823093863677108158,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0159,0.9937500000000000000000000000000000000000000000000000000,,0.01877930149468440198465127181151514459104950589205841166,0.0000001243706023602870065423385394158761237821837052368491566,0.01877942586528676227165781415005456046717328807576364851,0.3078051668531662519858992731509625003599798871405038198,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0160,1.000000000000000000000000000000000000000000000000000000,,0.01831563888873418029371802127324124221191206755347559477,0.0000001125351747192591145137751790601271916379408006576543026,0.01831575142390889955283253504842030233910370549427625242,0.3079210832443680349728758375707409981890725057403310602,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0161,1.006250000000000000000000000000000000000000000000000000,,0.01786342415331404210098430887802730357404571893188755407,0.0000001018260369312000088984794076898053347935489402627842247,0.01786352597935097330099320735743499337938051248082781685,0.3080341375975441812747533666255301934936551456702193451,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0162,1.012500000000000000000000000000000000000000000000000000,,0.01742237463949351138695445368673251676252677233282744335,0.00000009213600834566128051833014487090604498661778842593988785,0.01742246677550185704823497201687738766857175895061586929,0.3081444005816261005494313541826828163777404952531813625,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0163,1.018750000000000000000000000000000000000000000000000000,,0.01699221467696907068273752788903893282355121030218362492,0.00000008336810789962777609994721871855284006294396112878694589,0.01699229804507697031051362783625765137639127324614475371,0.3082519411202509886025796117810390968845596934904565232,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0164,1.025000000000000000000000000000000000000000000000000000,,0.01657267540176124754198369808345095947641815954848014274,0.00000007543458349844248166294002631941323288756240825990923035,0.01657275083634474598446536102347727888965104711088840265,0.3083568264348982194618489715453856151675684046402294481,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0165,1.031250000000000000000000000000000000000000000000000000,,0.01616349458816587510560304740823871079494213811366044005,0.00000006825603376334869755383389689872243234910670785227114564,0.01616356284419963845430060124213560951737448722036829232,0.3084591220869564210143056410333217661311124436524156492,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0166,1.037500000000000000000000000000000000000000000000000000,,0.01576441648485449082666929101110941079822648091374545910,0.00000006176061335580371636828857083203446998240341233391060479,0.01576447824546784663038565929968024283269646331715779301,0.3085588920187480425556004042291869702982890058713503644,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0167,1.043750000000000000000000000000000000000000000000000000,,0.01537519165502143076932681790138314419024823835472155297,0.00000005588331392518263532812348887751074140544852290458395439,0.01537524753833535595196214602487202170098964380324445756,0.3086561985935375219837535875169361591080166025707869302,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0168,1.050000000000000000000000000000000000000000000000000000,,0.01499557682047770621198436022872872912026243719481673522,0.00000005056531348335524104448814372545377517758327077902548885,0.01499562738579118956722540471687245457403761477808751425,0.3087511026345484807373013446623088348790734421023413925,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0169,1.056250000000000000000000000000000000000000000000000000,,0.01462533470959421615249743325524493592828969751490314663,0.00000004575338769445804937324017735567968066740243111128031765,0.01462538046298191061054680649542229160797036491733425791,0.3088436634630147150582475558586776812879475339086222689,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0170,1.062500000000000000000000000000000000000000000000000000,,0.01426423390899925527328694585600154399994991675424012668,0.00000004139937718785166659651027718955280622936694374245959756,0.01426427530837644312495354236627873355275614612118386914,0.3089339389352891119409491012541072896529621314760059844,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0171,1.068750000000000000000000000000000000000000000000000000,,0.01391204871893762348121652623250372792839278412675760280,0.00000003745970556295250690312410250558103116245086679994044136,0.01391208617864318643372342935660623350942394657762440274,0.3090219854790339964451641869966176614190873563151314243,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0172,1.075000000000000000000000000000000000000000000000000000,,0.01356855901220093175723057452576744758049953824107761153,0.00000003389494326196921782575220721808856482192066832054678511,0.01356859290714419372644840027797466566906436016174593208,0.3091078581285158131876162422590451869743398140696888271,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0173,1.081250000000000000000000000000000000000000000000000000,,0.01323355009654093116470095624455684665286688408822422760,0.00000003066941294563557234506005384994303612446791856929479990,0.01323358076595387680027330130461069659590300855614279689,0.3091916105590264581066014893726074227153435211986990325,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0174,1.087500000000000000000000000000000000000000000000000000,,0.01290681258047986886828646554167272945698675033671592232,0.00000002775083242240752464837949380575739445382247359254348559,0.01290684033131229127581111392116653521438120415918951486,0.3092732951204530063824580930908634547759161590519164199,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0175,1.093750000000000000000000000000000000000000000000000000,,0.01258814224243399826757336796622576881843030886975970320,0.00000002510999155743981803547343740192733037123116164780246276,0.01258816735242555570739140343966317074576068010092135100,0.3093529628700170280931180307913537201749342745806124712,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0176,1.100000000000000000000000000000000000000000000000000000,,0.01227733990306844117893938623654161705961711548363431359,0.00000002272045992773858822017105083211533184914207242149733824,0.01227736262352836891752760640759244917494896462570673509,0.3094306636042041442216033896801739187278874805577118953,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0177,1.106250000000000000000000000000000000000000000000000000,,0.01197421130080361969930306480865498122914446780148821387,0.00000002055832229760446878520169381461968579875593511149586313,0.01197423185912591730377185001034879584883026655742332537,0.3095064458899039514748949347227303912789835206273820021,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0178,1.112500000000000000000000000000000000000000000000000000,,0.01167856697039544521906392361146795249431239401822771918,0.00000001860193926691552361565841796203296867470661533450821308,0.01167858557233471213458753926988591452728106872484305369,0.3095803570947799345130137931184818892493613593262796118,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0179,1.118750000000000000000000000000000000000000000000000000,,0.01139022212451337324981633897800605569585788024235771668,0.00000001683173069673757300857595356349183773062170506327358533,0.01139023895624406998738934755395961918769561086406277995,0.3096524434168884881414476022195013883577956717755540044,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0180,1.125000000000000000000000000000000000000000000000000000,,0.01110899653824230649614313428693052777153926750577133023,0.00000001522997974471262843613662923351743186217484333974231173,0.01110901176822205120877157042355976128897112968061466997,0.3097227499135656893314249391697280409622756917376294587,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0181,1.131250000000000000000000000000000000000000000000000000,,0.01083471443643615610112674722596125079033472347134783947,0.00000001378065554894573743706727046560769320520321135592027990,0.01083472821709170504686418429323171639802792867455919539,0.3097913205295999891656097233768052832019354938069623304,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0182,1.137500000000000000000000000000000000000000000000000000,,0.01056720438385265337440376250934200019125001927285720130,0.00000001246925278575098017612551553128483145616975530240940703,0.01056721685310543912538393863485753147608147544261250371,0.3098581981247085375469627983648197792468855291711759933,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0183,1.143750000000000000000000000000000000000000000000000000,,0.01030629917800074268367757214076209077139962634100807520,0.00000001128264649549661310138732549077106163502529733204116308,0.01030631046064723818029067352808758154246126136630540724,0.3099234245003344083605422881281016341339587412256668979,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0184,1.150000000000000000000000000000000000000000000000000000,,0.01005183574463358164213309433154994238539423666329458258,0.00000001020896072359762317854544852001891719038902245479207806,0.01005184595359430523975627287699846240431142705231703737,0.3099870404257815593646152777580219819024691164348624509,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0185,1.156250000000000000000000000000000000000000000000000000,,0.009803655035821828314879244321390670640100662503601143602,0.000000009237449661970594897883170384597758064645835854156804666,0.009803664273271490285474142204561055237858727149436997759,0.3100490856637039390481180078019541833026149553337349732,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0186,1.162500000000000000000000000000000000000000000000000000,,0.009561601930543507930927210649724844893435570025829288703,0.000000008358390101374620626295280906199833899913033741638958281,0.009561610288933609305547836945005751093269469938863030342,0.3101095989949647416813544081941137321391514887489780690,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
strain_sample,strain_0187,1.168750000000000000000000000000000000000000000000000000,,0.009325525137728324531325162767304027198876963507830225781,0.000000007562984118265134118612280664146316251164125949490586087,0.009325532700712442796459281379584691345193214671956175272,0.3101686182428814114755978268949064516911359934252845717,,,,,,,,,finite/illustrative; continuum inputs remain external,research/certificates/r073n/source-data.csv,cdde9894f05a0c78ba70d272df67c2423508535bdf469c7c273a34b960418a1f
