tier,caseId,projection,N,dimension,d,beta,mu,gap,c,alpha,spectralAbscissa,spectralImagAtEdge,numericalAbscissa,frobeniusNorm,henriciRelativeDeparture,eigenvectorCondition,sampledTransientGain,sampledPeakTime,sampledLog10TransientGain,transientGainCensored,timeGridCount,resolventSampleScale,resolventPeak,sampledKreissLowerBound,epsilonRelative,pseudoRightExcursion,pseudospectralAbscissaLowerSample,projectionRankRemoved,qStarCompressionLeakage,finiteDimensionalOnly
target,T05-post-collision,qstar-Wxx,32,64,0.25,0.0,0.0001,0.0001,4096.0,0.24999999999999997,15.597679398828921,826.6598562311474,490.9637755187628,9687.564298876616,0.3431853084764007,10982.354749990189,13660.2173362889,0.4999999999999999,4.13545760909662,False,24,1839.4774720838227,297.73888311187704,0.0,0.01,66.10739273435634,81.70507213318525,1,1.5034542268648932,True
target,T05-post-collision,span-sin1-sin2,32,63,0.25,0.0,0.0001,0.0001,4096.0,0.24999999999999997,-9.999999987746002e-05,-1.1179696491976491e-14,336.0815586871845,9572.411394496225,0.3345683044105703,11344.351710379484,2.0543066731889623,0.0053860867250797,0.31266527691071266,False,24,1839.4774674307475,54.36326444372428,1.5506233276814032,0.01,23.757765068626068,23.75766506862619,2,0.1327837217661676,True
target,T05-post-collision,unprojected,40,81,0.25,0.0,0.0001,0.0001,4096.0,0.24999999999999997,1157.9343869794925,-6.884820637938901e-13,7757173.715872785,15514354.402156306,0.9999997522515736,181132099.13505828,1.7976931348623157e+308,0.4999999999999999,1684148.8699842463,True,24,15514349.760327905,40.426933293798825,0.0,0.01,1551434.9760327907,1552592.9104197703,0,2.8446752284953027,True
target,T05-post-collision,qstar-Wxx,40,80,0.25,0.0,0.0001,0.0001,4096.0,0.24999999999999997,15.597650565818649,826.6599112761028,490.9637755187596,12015.29614111326,0.43873614344991235,180853589.30210516,13660.039013636902,0.4999999999999999,4.135451939710303,False,24,2124.3588296053963,257.80677515056385,0.0,0.01,76.34549788659876,91.94314845241742,1,1.5034542268648932,True
target,T05-post-collision,span-sin1-sin2,40,79,0.25,0.0,0.0001,0.0001,4096.0,0.24999999999999997,-9.999999989153981e-05,2.3850861102121992e-14,336.08155868718706,11922.646485544372,0.435873532057734,215849820.18214366,2.0543066731889588,0.0053860867250797,0.3126652769107119,False,24,2124.358829605395,47.073026744022314,1.5502573853290487,0.01,27.437149347482563,27.43704934748267,2,0.1327837217661676,True
target,T06-late-weak-bloch,unprojected,12,25,1.0,0.01,0.0001,0.0002,128.0,0.5,8.698286442539473,-17.26694899521713,41817.7921678888,83637.4178139125,0.9999914936015246,5774.860925438563,1.7976931348623157e+308,2.0,36022.47276778226,True,24,83636.66103376931,1527.8510779003345,0.0,0.01,8363.666103376932,8372.364389819471,0,1.1960115374563653,True
target,T06-late-weak-bloch,qstar-Wxx,12,24,1.0,0.01,0.0001,0.0002,128.0,0.5,0.26028068499994617,-2.2499524720000796e-16,2.333549894254126,355.79622457975694,0.2696232147889882,138.65549873437502,1.890888584860289,2.0,0.27666594005292944,False,24,144.75977411746726,778.0204066737397,0.0,0.01,0.6719153510999439,0.9321960360998901,1,0.5279493300469281,True
target,T06-late-weak-bloch,span-sin1-sin2,12,23,1.0,0.01,0.0001,0.0002,128.0,0.5,-0.00020000000000787714,1.3624221546696108e-15,0.028244803676631302,355.39745625582333,0.2633487251625664,200.37444731553174,1.0427741901179977,2.0,0.018190273332453464,False,24,144.7597741174674,730.3378903405699,1.0472562588404515,0.01,0.6719153510999446,0.6717153510999367,2,0.03329481438717029,True
target,T06-late-weak-bloch,unprojected,18,37,1.0,0.01,0.0001,0.0002,128.0,0.5,8.698286442539297,17.266948995216108,41817.79216788879,83641.88082591521,0.999938606802142,5774.86078084758,1.7976931348623157e+308,2.0,36022.472767782245,True,24,83636.66103376931,1527.8510779158987,0.0,0.01,8363.666103376932,8372.364389819471,0,1.1960115374563653,True
target,T06-late-weak-bloch,qstar-Wxx,18,36,1.0,0.01,0.0001,0.0002,128.0,0.5,0.26028068500000345,4.332590892624859e-15,2.3335498942540087,934.4305597834541,0.13450602938586098,138.65441700542746,1.8908885848602939,2.0,0.2766659400529306,False,24,324.5853493517345,346.9490982921375,0.0,0.01,1.5065917331053134,1.7668724181053168,1,0.5279493300469281,True
target,T06-late-weak-bloch,span-sin1-sin2,18,35,1.0,0.01,0.0001,0.0002,128.0,0.5,-0.00020000000022293068,-2.8908936787094386e-15,0.028244803676754235,934.2787964762554,0.1326281550463646,200.37322540774213,1.0427741901179957,2.0,0.018190273332452607,False,24,324.58534935173435,325.65554505168143,1.047313103572616,0.01,1.5065917331053125,1.5063917331050896,2,0.03329481438717029,True
target,T06-late-weak-bloch,unprojected,24,49,1.0,0.01,0.0001,0.0002,128.0,0.5,8.698286442539365,17.266948995216957,41817.792167888794,83657.80833362164,0.9997487031586331,5774.860780848035,1.7976931348623157e+308,2.0,36022.47276778225,True,24,83636.6610337693,1527.8510779061785,0.0,0.01,8363.66610337693,8372.36438981947,0,1.1960115374563653,True
target,T06-late-weak-bloch,qstar-Wxx,24,48,1.0,0.01,0.0001,0.0002,128.0,0.5,0.26028068500001433,-6.83749316103187e-15,2.3335498942542454,1880.9113640546532,0.07961085005625582,138.6544169913436,1.8908885848603612,2.0,0.27666594005294604,False,24,576.6052905641246,195.2785273378089,0.0,0.01,2.6763646780844916,2.936645363084506,1,0.5279493300469281,True
target,T06-late-weak-bloch,span-sin1-sin2,24,47,1.0,0.01,0.0001,0.0002,128.0,0.5,-0.00019999999981640935,-2.844879077381141e-15,0.028244803676555894,1880.8359731560422,0.07882363918265073,200.37322520640222,1.0427741901179897,2.0,0.018190273332450147,False,24,576.6052905641241,183.27006352829932,1.0479562395588486,0.01,2.676364678084489,2.6761646780846724,2,0.03329481438717029,True
target,T06-late-weak-bloch,unprojected,32,65,1.0,0.01,0.0001,0.0002,128.0,0.5,8.698286442539823,-17.26694899521615,41817.792167888765,83723.35088543293,0.9989666852011836,5774.860780847313,1.7976931348623157e+308,2.0,36022.47276778222,True,24,83636.66103376931,1527.8510778841319,0.0,0.01,8363.666103376932,8372.364389819471,0,1.1960115374563653,True
target,T06-late-weak-bloch,qstar-Wxx,32,64,1.0,0.01,0.0001,0.0002,128.0,0.5,0.2602806849998685,-2.4147198114480942e-14,2.333549894254134,3808.9914491607233,0.04642820524198109,138.6544169908189,1.8908885848603358,2.0,0.27666594005294026,False,24,1024.7099114803018,109.85601479825313,0.0,0.01,4.756282082819307,5.016562767819175,1,0.5279493300469281,True
target,T06-late-weak-bloch,span-sin1-sin2,32,63,1.0,0.01,0.0001,0.0002,128.0,0.5,-0.00019999999996006245,-2.937035058596705e-15,0.028244803676416907,3808.954221077933,0.04609864917410186,200.37322520345379,1.0427741901179808,2.0,0.01819027333244646,False,24,1024.7099114803002,103.07740727480943,1.0468953555178275,0.01,4.756282082819299,4.756082082819338,2,0.03329481438717029,True
target,T06-late-weak-bloch,unprojected,40,81,1.0,0.01,0.0001,0.0002,128.0,0.5,8.69828644253926,17.266948995216577,41817.792167888794,83896.80806248324,0.9969019467145199,5774.860780847127,1.7976931348623157e+308,2.0,36022.47276778225,True,24,83636.6610337693,1527.8510778823365,0.0,0.01,8363.66610337693,8372.36438981947,0,1.1960115374563653,True
target,T06-late-weak-bloch,qstar-Wxx,40,80,1.0,0.01,0.0001,0.0002,128.0,0.5,0.26028068500012747,1.923014761273763e-15,2.333549894254247,6601.767600242235,0.03034598171564702,138.65441699101777,1.8908885848604065,2.0,0.27666594005295647,False,24,1600.844564226521,70.29726053762505,0.0,0.01,7.430462253663532,7.69074293866366,1,0.5279493300469281,True
target,T06-late-weak-bloch,span-sin1-sin2,40,79,1.0,0.01,0.0001,0.0002,128.0,0.5,-0.0002000000003781808,-1.1469262256582476e-14,0.028244803676551095,6601.746120996778,0.030178137601595965,200.3732252042272,1.0427741901179943,2.0,0.01819027333245205,False,24,1600.8445642265185,65.9410340868866,1.0479553510727595,0.01,7.430462253663521,7.430262253663143,2,0.03329481438717029,True
target,T07-off-axis,unprojected,12,25,0.05,0.25,0.0001,0.0626,4096.0,0.24999999999999997,34.12770580913882,2436.545996680161,21042.1021735606,43266.810293576054,0.9852648641225867,179.0859171650218,1.7976931348623157e+308,0.4999999999999999,4269.234430810894,True,24,42645.26386776957,57.05458300082655,0.0,0.01,1532.59131984544,1566.719025654579,0,813.5212594821302,True
target,T07-off-axis,qstar-Wxx,12,24,0.05,0.25,0.0001,0.0626,4096.0,0.24999999999999997,504.69838387049845,1.8755011180611363e-14,1915.339688203273,7326.834859266713,0.45584591590397977,5.954936811236827,8.141956513910299e+115,0.4999999999999999,115.91072877848808,False,24,3639.7421217325364,52.4774617407697,0.0,0.01,47.00907718064216,551.7074610511406,1,672.8471581989431,True
target,T07-off-axis,span-sin1-sin2,12,23,0.05,0.25,0.0001,0.0626,4096.0,0.24999999999999997,1148.2386502606544,-9.098795215510849e-13,1687.7239025304466,6607.239299977189,0.3206406369882643,3.526847050853031,3.603212425758673e+249,0.4999999999999999,249.55668986651202,False,24,2550.51726676744,65.04322542033266,0.0,0.01,32.941197215081615,1181.179847475736,2,633.7005798984143,True
target,T07-off-axis,unprojected,18,37,0.05,0.25,0.0001,0.0626,4096.0,0.24999999999999997,35.97529732383338,-2438.8506563738833,21042.102173560572,43581.76316830264,0.9783023059285664,321.761365899369,1.7976931348623157e+308,0.4999999999999999,4269.234430810888,True,24,42645.263867769565,53.52224732825927,0.0,0.01,1532.5913198454396,1568.5666171692728,0,813.5212594821302,True
target,T07-off-axis,qstar-Wxx,18,36,0.05,0.25,0.0001,0.0626,4096.0,0.24999999999999997,504.64176074525125,-4.8941470975652917e-14,1915.3396882032735,9001.984055345138,0.3814693070001312,13.887967527210629,8.14195651391215e+115,0.4999999999999999,115.91072877848818,False,24,3639.7422606833698,52.47691244309528,0.0,0.01,47.00907897526118,551.6508397205124,1,672.8471581989431,True
target,T07-off-axis,span-sin1-sin2,18,35,0.05,0.25,0.0001,0.0626,4096.0,0.24999999999999997,1148.2402459554928,-3.195205919990363e-13,1687.7239025304461,8426.673070962543,0.26576079759406385,11.725791968220442,3.60601577055076e+249,0.4999999999999999,249.55702762173416,False,24,2550.8875409302254,65.03247451217175,0.0,0.01,32.94597948979071,1181.1862254452835,2,633.7005798984143,True
target,T07-off-axis,unprojected,24,49,0.05,0.25,0.0001,0.0626,4096.0,0.24999999999999997,35.89147500202603,-2438.7979370195344,21042.10217356056,43918.49386263545,0.9713487367383683,2400.5275836730316,1.7976931348623157e+308,0.4999999999999999,4269.234430810886,True,24,42645.26386776954,53.65993706459407,0.0,0.01,1532.5913198454389,1568.482794847465,0,813.5212594821302,True
target,T07-off-axis,qstar-Wxx,24,48,0.05,0.25,0.0001,0.0626,4096.0,0.24999999999999997,504.64195952585885,1.7772397055298617e-14,1915.3396882032725,10511.885617576645,0.3530086464388131,1422.3313489153225,8.141956513908447e+115,0.4999999999999999,115.91072877848798,False,24,3639.7422607165668,52.47585299902706,0.0,0.01,47.00907897568994,551.6510385015488,1,672.8471581989431,True
target,T07-off-axis,span-sin1-sin2,24,47,0.05,0.25,0.0001,0.0626,4096.0,0.24999999999999997,1148.2402491664072,-1.227636657045044e-12,1687.7239025304477,10023.614185971639,0.2639148305982263,1305.0210728582076,3.606021306896597e+249,0.4999999999999999,249.55702828850957,False,24,2550.905854700726,65.03200305060311,0.0,0.01,32.94621602123226,1181.1864651876394,2,633.7005798984143,True
target,T07-off-axis,unprojected,32,65,0.05,0.25,0.0001,0.0626,4096.0,0.24999999999999997,35.891894588402465,-2438.7991393997836,21042.102173560575,44448.27992645164,0.9617349330247782,413361.8394717972,1.7976931348623157e+308,0.4999999999999999,4269.234430810889,True,24,42645.26386776954,53.65771025512178,0.0,0.01,1532.5913198454389,1568.4832144338413,0,813.5212594821302,True
target,T07-off-axis,qstar-Wxx,32,64,0.05,0.25,0.0001,0.0626,4096.0,0.24999999999999997,504.64196074111175,4.580469918523868e-13,1915.339688203272,12542.536605283296,0.36499773952103265,291326.68077781907,8.141956513906596e+115,0.4999999999999999,115.91072877848788,False,24,3639.7422607165768,52.475830713285006,0.0,0.01,47.009078975690066,551.6510397168018,1,672.8471581989431,True
target,T07-off-axis,span-sin1-sin2,32,63,0.05,0.25,0.0001,0.0626,4096.0,0.24999999999999997,1148.2402491679984,1.3941085319732313e-12,1687.723902530447,12136.240217096423,0.3123998360288917,241276.37551223865,3.606021308824215e+249,0.4999999999999999,249.55702828874172,False,24,2550.907578579539,65.03195908175509,0.0,0.01,32.94623828598329,1181.1864874539817,2,633.7005798984143,True
target,T07-off-axis,unprojected,40,81,0.05,0.25,0.0001,0.0626,4096.0,0.24999999999999997,35.891894669775866,-2438.799140081647,21042.10217356058,45173.31977766822,0.9507087060597694,128356725.48853202,1.7976931348623157e+308,0.4999999999999999,4269.2344308108895,True,24,42645.263867769565,53.65770902221149,0.0,0.01,1532.5913198454396,1568.4832145152154,0,813.5212594821302,True
target,T07-off-axis,qstar-Wxx,40,80,0.05,0.25,0.0001,0.0626,4096.0,0.24999999999999997,504.6419607413027,-6.289713676766474e-13,1915.3396882032723,14909.542441340649,0.4118895076632677,106417753.62518647,8.141956513907522e+115,0.4999999999999999,115.91072877848792,False,24,3639.7422607165768,52.475830673570805,0.0,0.01,47.009078975690066,551.6510397169927,1,672.8471581989431,True
target,T07-off-axis,span-sin1-sin2,40,79,0.05,0.25,0.0001,0.0626,4096.0,0.24999999999999997,1148.2402491679939,-1.8189894035458565e-12,1687.723902530447,14569.40485820664,0.38482832657528654,85089364.88906503,3.606021308825445e+249,0.4999999999999999,249.55702828874186,False,24,2632.52596916383,63.01569753205623,0.0,0.01,34.000380336165236,1182.2406295041592,2,633.7005798984143,True
target,T08-edge-bloch,unprojected,12,25,0.25,0.49,0.01,0.2501,128.0,0.5,4.141838245218415,54.53601650334033,90.33099027225519,443.9293379895836,0.6181757876351702,7981.332301011727,19235.166179251173,2.0,4.284095942679228,False,24,193.02213389682362,1871.4016311493951,0.0,0.01,2.492976723749004,6.634814968967419,0,67.69628176064319,True
target,T08-edge-bloch,qstar-Wxx,12,24,0.25,0.49,0.01,0.2501,128.0,0.5,45.87458478681557,-5.668040652323884e-14,78.48168916286555,402.1884118755221,0.5201248859078289,2970.243251931346,1.4004764170019667e+40,2.0,40.146275800019886,False,24,158.37451984863387,1260.1575526312379,0.0,0.01,2.04548558057396,47.92007036738953,1,53.53710830743999,True
target,T08-edge-bloch,span-sin1-sin2,12,23,0.25,0.49,0.01,0.2501,128.0,0.5,37.793259539246115,2.7533531010703882e-14,65.66928662416426,394.64627105595247,0.501405592194459,3919.433115606059,1.4502336135269404e+33,2.0,33.16143796698912,False,24,158.37451984861613,1364.3723227029107,0.0,0.01,2.0454855805737306,39.83874511981985,2,53.26203949211977,True
target,T08-edge-bloch,unprojected,18,37,0.25,0.49,0.01,0.2501,128.0,0.5,4.1418382531107,-54.53601650190581,90.33099027225542,979.8835882259442,0.3373139809412426,17424.09867121518,19235.166456905656,2.0,4.284095948948153,False,24,342.9133229055488,1053.355176920809,0.0,0.01,4.428895873278019,8.570734126388718,0,67.69628176064319,True
target,T08-edge-bloch,qstar-Wxx,18,36,0.25,0.49,0.01,0.2501,128.0,0.5,45.87458478683587,-2.6656076439231428e-14,78.48168916286505,961.6933544501784,0.28984673811334005,3310.885461606645,1.400476417050209e+40,2.0,40.14627580003484,False,24,342.9133229055485,581.9919408113434,0.0,0.01,4.428895873278015,50.303480660113884,1,53.53710830743999,True
target,T08-edge-bloch,span-sin1-sin2,18,35,0.25,0.49,0.01,0.2501,128.0,0.5,37.79325953920672,2.961975290815694e-14,65.66928662416424,958.56364869791,0.2820450342557609,4688.296173554139,1.4502336134128487e+33,2.0,33.16143796695495,False,24,342.9133229055488,630.1157320821034,0.0,0.01,4.428895873278019,42.22215541248474,2,53.26203949211977,True
target,T08-edge-bloch,unprojected,24,49,0.25,0.49,0.01,0.2501,128.0,0.5,4.141838253110795,-54.536016501905785,90.33099027225538,1909.2741827692553,0.19678971681018634,17424.100363072605,19235.166456905656,2.0,4.284095948948153,False,24,600.3421464389128,601.6372699670383,0.0,0.01,7.753716981274935,11.89555523438573,0,67.69628176064319,True
target,T08-edge-bloch,qstar-Wxx,24,48,0.25,0.49,0.01,0.2501,128.0,0.5,45.874584786835804,1.446255770049578e-14,78.48168916286505,1900.002675395035,0.17425612097946414,3310.8861488179987,1.400476417050229e+40,2.0,40.14627580003485,False,24,600.3421464389138,332.42232363172093,0.0,0.01,7.753716981274948,53.62830176811075,1,53.53710830743999,True
target,T08-edge-bloch,span-sin1-sin2,24,47,0.25,0.49,0.01,0.2501,128.0,0.5,37.79325953920667,1.1512235081006998e-14,65.66928662416434,1898.420482169244,0.17069919458574492,4688.300892953394,1.4502336134126634e+33,2.0,33.16143796695489,False,24,600.342146438913,359.9042494945099,0.0,0.01,7.753716981274938,45.54697652048161,2,53.26203949211977,True
target,T08-edge-bloch,unprojected,32,65,0.25,0.49,0.01,0.2501,128.0,0.5,4.1418382531111355,-54.536016501905664,90.3309902722551,3827.728465441534,0.11176223290881351,17424.100346453397,19235.166456907842,2.0,4.284095948948202,False,24,1055.9310795087367,342.020899937125,0.0,0.01,13.637874320183125,17.779712573294262,0,67.69628176064319,True
target,T08-edge-bloch,qstar-Wxx,32,64,0.25,0.49,0.01,0.2501,128.0,0.5,45.87458478683493,1.3575225319952238e-14,78.48168916286532,3823.112274923467,0.10179560077446585,3310.886149395581,1.400476417050448e+40,2.0,40.14627580003492,False,24,1055.9310795087367,188.98687731523796,0.0,0.01,13.637874320183125,59.51245910701805,1,53.53710830743999,True
target,T08-edge-bloch,span-sin1-sin2,32,63,0.25,0.49,0.01,0.2501,128.0,0.5,37.793259539206524,1.0891088174538458e-14,65.66928662416493,3822.32620628877,0.10025690932409148,4688.300895457475,1.4502336134119627e+33,2.0,33.161437966954686,False,24,1055.9310795087388,204.60528083921963,0.0,0.01,13.637874320183151,51.431133859389675,2,53.26203949211977,True
target,T08-edge-bloch,unprojected,40,81,0.25,0.49,0.01,0.2501,128.0,0.5,4.141838253110933,-54.53601650190573,90.33099027225494,6616.20588409061,0.07167789070092681,17424.100353843547,19235.1664569062,2.0,4.284095948948165,False,24,1639.6553477690086,220.23054799524493,0.0,0.01,21.17696315150924,25.318801404620174,0,67.69628176064319,True
target,T08-edge-bloch,qstar-Wxx,40,80,0.25,0.49,0.01,0.2501,128.0,0.5,45.87458478683571,1.1897968668762441e-14,78.4816891628653,6613.53631291114,0.06648698433828831,3310.886149410981,1.4004764170501893e+40,2.0,40.14627580003484,False,24,1639.6553477690093,121.69892263485235,0.0,0.01,21.17696315150925,67.05154793834495,1,53.53710830743999,True
target,T08-edge-bloch,span-sin1-sin2,40,79,0.25,0.49,0.01,0.2501,128.0,0.5,37.7932595392065,3.624790400125864e-14,65.66928662416404,6613.081938310283,0.06569504490766682,4688.300895854817,1.450233613413364e+33,2.0,33.161437966955106,False,24,1639.6553477690113,131.75195260056032,0.0,0.01,21.176963151509277,58.97022269071578,2,53.26203949211977,True
target,T09-collision-alpha025,unprojected,12,25,0.0625,0.0,0.0625,0.0625,4096.0,0.24999999999999997,1413.5169783890788,-1.629441604194712e-13,20513.824659629867,41508.37118117761,0.9869672694521042,34.60210120141945,1.7976931348623157e+308,0.4999999999999999,4154.520426204052,True,24,40984.383703430794,34.510687827876076,0.0,0.01,1472.9023815600121,2886.419359949091,0,92.74350437861767,True
target,T09-collision-alpha025,qstar-Wxx,12,24,0.0625,0.0,0.0625,0.0625,4096.0,0.24999999999999997,298.04696557913365,-1287.1441872673515,786.63026199082,6630.235184218453,0.2799685628139137,4.233299065759913,9.684710358029495e+64,0.4999999999999999,64.98608663674428,False,24,2179.0814099454406,82.4495308778266,0.0,0.01,28.14391865055192,326.1908842296856,1,92.68610937839497,True
target,T09-collision-alpha025,span-sin1-sin2,12,23,0.0625,0.0,0.0625,0.0625,4096.0,0.24999999999999997,1.5010846707002399,-6.393441670797299e-14,663.5851408524293,6188.158164471236,0.22729705396493402,7.455360503002392,7.352798130886181,0.4999999999999999,0.8664526426961148,False,24,2135.4996847294406,162.54030975119315,0.0,0.01,27.581039024516965,29.082123695217206,2,92.6766131229338,True
target,T09-collision-alpha025,unprojected,18,37,0.0625,0.0,0.0625,0.0625,4096.0,0.24999999999999997,1413.5169888085338,5.111016555359337e-13,20513.82465962989,41825.297362718025,0.979668844519194,37.85338113301115,1.7976931348623157e+308,0.4999999999999999,4154.520426204056,True,24,40984.383703430794,34.51068604620948,0.0,0.01,1472.9023815600121,2886.419370368546,0,92.74350437861767,True
target,T09-collision-alpha025,qstar-Wxx,18,36,0.0625,0.0,0.0625,0.0625,4096.0,0.24999999999999997,285.8951552900402,-1289.8895409092286,786.6302619908201,8388.720996875532,0.24032761028483773,10.55279709076,2.571978033210086e+62,0.4999999999999999,62.41026725503897,False,24,2256.186596923724,90.58910435911957,0.0,0.01,29.139770434679043,315.03492572471924,1,92.68610937839497,True
target,T09-collision-alpha025,span-sin1-sin2,18,35,0.0625,0.0,0.0625,0.0625,4096.0,0.24999999999999997,1.546682421503793,1.5196374961213651e-13,663.5851408524286,8043.87486438496,0.19842117128130787,10.770315911791961,7.639356726900353,0.4999999999999999,0.8830567902878107,False,24,2250.885568585562,156.60953312253864,0.0,0.01,29.071305020935164,30.617987442438956,2,92.6766131229338,True
target,T09-collision-alpha025,unprojected,24,49,0.0625,0.0,0.0625,0.0625,4096.0,0.24999999999999997,1413.5169888123799,2.2737367544323206e-13,20513.824659629874,42164.73782733654,0.9723289119005862,4507.127159243393,1.7976931348623157e+308,0.4999999999999999,4154.5204262040525,True,24,40984.383703430794,34.510686044340076,0.0,0.01,1472.9023815600121,2886.419370372392,0,92.74350437861767,True
target,T09-collision-alpha025,qstar-Wxx,24,48,0.0625,0.0,0.0625,0.0625,4096.0,0.24999999999999997,286.62378946462917,1289.57227838106,786.6302619908192,9943.85521473732,0.24540093533602095,4497.094441687771,3.66036137952963e+62,0.4999999999999999,62.56352396446214,False,24,2309.553717003271,87.4569326453372,0.0,0.01,29.829033295294515,316.45282275992366,1,92.68610937839497,True
target,T09-collision-alpha025,span-sin1-sin2,24,47,0.0625,0.0,0.0625,0.0625,4096.0,0.24999999999999997,1.546154140450569,1.6864885504229946e-13,663.5851408524288,9654.71591514335,0.22194716348135532,4326.227578291592,7.635749332159886,0.4999999999999999,0.8828516628532909,False,24,2308.813859132029,152.64808764493762,0.0,0.01,29.819477663436906,31.365631803887474,2,92.6766131229338,True
target,T09-collision-alpha025,unprojected,32,65,0.0625,0.0,0.0625,0.0625,4096.0,0.24999999999999997,1413.516988812375,-2.7284841053187847e-12,20513.82465962988,42701.29259343719,0.9621732236164374,1894274.2542533947,1.7976931348623157e+308,0.4999999999999999,4154.520426204054,True,24,40984.3837034308,34.51068604477975,0.0,0.01,1472.9023815600124,2886.4193703723877,0,92.74350437861767,True
target,T09-collision-alpha025,qstar-Wxx,32,64,0.0625,0.0,0.0625,0.0625,4096.0,0.24999999999999997,286.6098279148342,1289.580216993051,786.6302619908196,12017.30126251179,0.3021895881295315,1880374.0208156486,3.6358988719969414e+62,0.4999999999999999,62.560611795357275,False,24,2388.297294629346,84.59658166381541,0.0,0.01,30.84604570834483,317.45587362317906,1,92.68610937839497,True
target,T09-collision-alpha025,span-sin1-sin2,32,63,0.0625,0.0,0.0625,0.0625,4096.0,0.24999999999999997,1.5461659756533048,1.0640901208469455e-13,663.5851408524286,11779.168582902237,0.2953953857492235,1520311.5375209565,7.635827025683487,0.4999999999999999,0.8828560817643174,False,24,2388.291088112566,147.56858393223044,0.0,0.01,30.845965548098143,32.392131523751445,2,92.6766131229338,True
target,T09-collision-alpha025,unprojected,40,81,0.0625,0.0,0.0625,0.0625,4096.0,0.24999999999999997,1413.5169888123773,-1.4137499716823479e-12,20513.824659629903,43440.69715326733,0.950508998801118,543597140.1777346,1.7976931348623157e+308,0.4999999999999999,4154.520426204059,True,24,40984.38370343077,34.510686044605784,0.0,0.01,1472.9023815600115,2886.4193703723886,0,92.74350437861767,True
target,T09-collision-alpha025,qstar-Wxx,40,80,0.0625,0.0,0.0625,0.0625,4096.0,0.24999999999999997,286.60981653940195,1289.5802238805006,786.6302619908193,14425.994234212114,0.3800713827992459,528523196.3468653,3.635879193980781e+62,0.4999999999999999,62.5606094448857,False,24,2579.4668850052008,78.3267505930878,0.0,0.01,33.3150959124545,319.92491245185647,1,92.68610937839497,True
target,T09-collision-alpha025,span-sin1-sin2,40,79,0.0625,0.0,0.0625,0.0625,4096.0,0.24999999999999997,1.5461659805438532,-2.845734829531783e-13,663.5851408524281,14228.232234398793,0.3806924495050542,629571345.8691453,7.635827053346574,0.4999999999999999,0.8828560833376801,False,24,2579.4668848813067,136.63088191215576,0.0,0.01,33.315095910854346,34.8612618913982,2,92.6766131229338,True
target,T10-collision-alpha0125,unprojected,12,25,0.015625,0.0,0.015625,0.015625,131072.0,0.12499999999999999,50111.61425426879,1.3363739279164563e-11,3125521.723948512,6254852.942378848,0.9993200655604716,153.80520656847287,1.7976931348623157e+308,0.125,169374.60472244717,True,24,6250650.288644342,0.9905636008060325,0.0,0.01,224636.72414994362,274748.3384042124,0,808.3700598889102,True
target,T10-collision-alpha0125,qstar-Wxx,12,24,0.015625,0.0,0.015625,0.015625,131072.0,0.12499999999999999,12735.351797361418,46656.72971188831,31066.17943364306,231227.382172057,0.3160227273836454,5.414896769671633,1.7976931348623157e+308,0.125,1386.4837877309337,True,24,79586.51915666892,2.317780111625,0.0,0.01,1027.899421564963,13763.251218926382,1,808.3630379687619,True
target,T10-collision-alpha0125,span-sin1-sin2,12,23,0.015625,0.0,0.015625,0.015625,131072.0,0.12499999999999999,605.9003330699751,-57475.989162205806,27086.19298030908,212455.4093180784,0.26203799588429716,17.97328081210071,1.7976931348623157e+308,0.125,1170.4230183893535,True,24,74552.88929449167,1.5346653893882976,0.0,0.01,2679.2919222265778,3285.192255296553,2,808.3620970910616,True
target,T10-collision-alpha0125,unprojected,18,37,0.015625,0.0,0.015625,0.015625,131072.0,0.12499999999999999,50111.614471945824,-4.713107314963626e-11,3125521.7239485118,6257267.011198531,0.9989348223135297,156.29117047447698,1.7976931348623157e+308,0.125,169374.60472244714,True,24,6250650.288644341,0.9905635681204156,0.0,0.01,224636.7241499436,274748.3386218894,0,808.3700598889102,True
target,T10-collision-alpha0125,qstar-Wxx,18,36,0.015625,0.0,0.015625,0.015625,131072.0,0.12499999999999999,12664.43664440633,47173.324068817696,31066.179433643094,289259.78101734765,0.25320322884291346,5.287547477124666,1.7976931348623157e+308,0.125,1386.4837877309355,True,24,80001.87979842552,2.3385469950036013,0.0,0.01,1033.264010542174,13697.700654948505,1,808.3630379687619,True
target,T10-collision-alpha0125,span-sin1-sin2,18,35,0.015625,0.0,0.015625,0.015625,131072.0,0.12499999999999999,326.77007025046686,-58876.90607615806,27086.19298030904,274485.73659950646,0.2028740108712548,21.768909738564066,1.7976931348623157e+308,0.125,1170.4230183893512,True,24,78345.34610399128,1.4272617533189558,0.0,0.01,2815.585753240264,3142.3558234907305,2,808.3620970910616,True
target,T10-collision-alpha0125,unprojected,24,49,0.015625,0.0,0.015625,0.015625,131072.0,0.12499999999999999,50111.61447233647,4.870502052642815e-11,3125521.723948513,6259698.801454125,0.9985469883261714,157.94432310004956,1.7976931348623157e+308,0.125,169374.60472244723,True,24,6250650.288644343,0.9905635680240328,0.0,0.01,224636.72414994368,274748.33862228016,0,808.3700598889102,True
