panel,sample_index,theta,cc_weight,ec_weight,ce_weight,ee_weight,j,N,epsilon_N,KD_lower_bound_exponent_factor,old_cubic_N_factor,gradient_energy_N_factor,delta,old_cubic_delta_factor,U_ext_infinity_delta_factor,normalization,analytic_formula,claim_qualifier
A,82,0.050118723362727248,0.47315125896148053,0.47315125896148053,0.050118723362727248,0.050118723362727248,,,,,,,,,,A_c=B_c=U_ext=D_ext=1; unknown theorem constant C suppressed,w_cc=w_ec=theta^(1/4); w_ce=w_ee=theta,normalized analytic upper-bound weights; C is not plotted; finite rows do not prove quantifiers; NOT CLAY
A,83,0.054116952654646382,0.4823178482239307,0.4823178482239307,0.054116952654646382,0.054116952654646382,,,,,,,,,,A_c=B_c=U_ext=D_ext=1; unknown theorem constant C suppressed,w_cc=w_ec=theta^(1/4); w_ce=w_ee=theta,normalized analytic upper-bound weights; C is not plotted; finite rows do not prove quantifiers; NOT CLAY
A,84,0.058434141337351753,0.49166202627456435,0.49166202627456435,0.058434141337351753,0.058434141337351753,,,,,,,,,,A_c=B_c=U_ext=D_ext=1; unknown theorem constant C suppressed,w_cc=w_ec=theta^(1/4); w_ce=w_ee=theta,normalized analytic upper-bound weights; C is not plotted; finite rows do not prove quantifiers; NOT CLAY
A,85,0.063095734448019303,0.50118723362727224,0.50118723362727224,0.063095734448019303,0.063095734448019303,,,,,,,,,,A_c=B_c=U_ext=D_ext=1; unknown theorem constant C suppressed,w_cc=w_ec=theta^(1/4); w_ce=w_ee=theta,normalized analytic upper-bound weights; C is not plotted; finite rows do not prove quantifiers; NOT CLAY
A,86,0.068129206905796158,0.51089697745069285,0.51089697745069285,0.068129206905796158,0.068129206905796158,,,,,,,,,,A_c=B_c=U_ext=D_ext=1; unknown theorem constant C suppressed,w_cc=w_ec=theta^(1/4); w_ce=w_ee=theta,normalized analytic upper-bound weights; C is not plotted; finite rows do not prove quantifiers; NOT CLAY
A,87,0.073564225445964138,0.52079483285954631,0.52079483285954631,0.073564225445964138,0.073564225445964138,,,,,,,,,,A_c=B_c=U_ext=D_ext=1; unknown theorem constant C suppressed,w_cc=w_ec=theta^(1/4); w_ce=w_ee=theta,normalized analytic upper-bound weights; C is not plotted; finite rows do not prove quantifiers; NOT CLAY
A,88,0.079432823472428138,0.53088444423098835,0.53088444423098835,0.079432823472428138,0.079432823472428138,,,,,,,,,,A_c=B_c=U_ext=D_ext=1; unknown theorem constant C suppressed,w_cc=w_ec=theta^(1/4); w_ce=w_ee=theta,normalized analytic upper-bound weights; C is not plotted; finite rows do not prove quantifiers; NOT CLAY
A,89,0.085769589859089376,0.54116952654646366,0.54116952654646366,0.085769589859089376,0.085769589859089376,,,,,,,,,,A_c=B_c=U_ext=D_ext=1; unknown theorem constant C suppressed,w_cc=w_ec=theta^(1/4); w_ce=w_ee=theta,normalized analytic upper-bound weights; C is not plotted; finite rows do not prove quantifiers; NOT CLAY
A,90,0.092611872812879373,0.55165386675955808,0.55165386675955808,0.092611872812879373,0.092611872812879373,,,,,,,,,,A_c=B_c=U_ext=D_ext=1; unknown theorem constant C suppressed,w_cc=w_ec=theta^(1/4); w_ce=w_ee=theta,normalized analytic upper-bound weights; C is not plotted; finite rows do not prove quantifiers; NOT CLAY
A,91,0.10000000000000001,0.56234132519034907,0.56234132519034907,0.10000000000000001,0.10000000000000001,,,,,,,,,,A_c=B_c=U_ext=D_ext=1; unknown theorem constant C suppressed,w_cc=w_ec=theta^(1/4); w_ce=w_ee=theta,normalized analytic upper-bound weights; C is not plotted; finite rows do not prove quantifiers; NOT CLAY
A,92,0.10797751623277094,0.57323583694677138,0.57323583694677138,0.10797751623277094,0.10797751623277094,,,,,,,,,,A_c=B_c=U_ext=D_ext=1; unknown theorem constant C suppressed,w_cc=w_ec=theta^(1/4); w_ce=w_ee=theta,normalized analytic upper-bound weights; C is not plotted; finite rows do not prove quantifiers; NOT CLAY
A,93,0.11659144011798324,0.58434141337351764,0.58434141337351764,0.11659144011798324,0.11659144011798324,,,,,,,,,,A_c=B_c=U_ext=D_ext=1; unknown theorem constant C suppressed,w_cc=w_ec=theta^(1/4); w_ce=w_ee=theta,normalized analytic upper-bound weights; C is not plotted; finite rows do not prove quantifiers; NOT CLAY
A,94,0.12589254117941676,0.59566214352901048,0.59566214352901048,0.12589254117941676,0.12589254117941676,,,,,,,,,,A_c=B_c=U_ext=D_ext=1; unknown theorem constant C suppressed,w_cc=w_ec=theta^(1/4); w_ce=w_ee=theta,normalized analytic upper-bound weights; C is not plotted; finite rows do not prove quantifiers; NOT CLAY
A,95,0.13593563908785256,0.60720219569098854,0.60720219569098854,0.13593563908785256,0.13593563908785256,,,,,,,,,,A_c=B_c=U_ext=D_ext=1; unknown theorem constant C suppressed,w_cc=w_ec=theta^(1/4); w_ce=w_ee=theta,normalized analytic upper-bound weights; C is not plotted; finite rows do not prove quantifiers; NOT CLAY
A,96,0.14677992676220691,0.61896581889126057,0.61896581889126057,0.14677992676220691,0.14677992676220691,,,,,,,,,,A_c=B_c=U_ext=D_ext=1; unknown theorem constant C suppressed,w_cc=w_ec=theta^(1/4); w_ce=w_ee=theta,normalized analytic upper-bound weights; C is not plotted; finite rows do not prove quantifiers; NOT CLAY
A,97,0.1584893192461114,0.63095734448019325,0.63095734448019325,0.1584893192461114,0.1584893192461114,,,,,,,,,,A_c=B_c=U_ext=D_ext=1; unknown theorem constant C suppressed,w_cc=w_ec=theta^(1/4); w_ce=w_ee=theta,normalized analytic upper-bound weights; C is not plotted; finite rows do not prove quantifiers; NOT CLAY
A,98,0.17113283041617811,0.64318118772150878,0.64318118772150878,0.17113283041617811,0.17113283041617811,,,,,,,,,,A_c=B_c=U_ext=D_ext=1; unknown theorem constant C suppressed,w_cc=w_ec=theta^(1/4); w_ce=w_ee=theta,normalized analytic upper-bound weights; C is not plotted; finite rows do not prove quantifiers; NOT CLAY
A,99,0.18478497974222907,0.65564184941797887,0.65564184941797887,0.18478497974222907,0.18478497974222907,,,,,,,,,,A_c=B_c=U_ext=D_ext=1; unknown theorem constant C suppressed,w_cc=w_ec=theta^(1/4); w_ce=w_ee=theta,normalized analytic upper-bound weights; C is not plotted; finite rows do not prove quantifiers; NOT CLAY
A,100,0.19952623149688789,0.66834391756861455,0.66834391756861455,0.19952623149688789,0.19952623149688789,,,,,,,,,,A_c=B_c=U_ext=D_ext=1; unknown theorem constant C suppressed,w_cc=w_ec=theta^(1/4); w_ce=w_ee=theta,normalized analytic upper-bound weights; C is not plotted; finite rows do not prove quantifiers; NOT CLAY
A,101,0.21544346900318848,0.68129206905796136,0.68129206905796136,0.21544346900318848,0.21544346900318848,,,,,,,,,,A_c=B_c=U_ext=D_ext=1; unknown theorem constant C suppressed,w_cc=w_ec=theta^(1/4); w_ce=w_ee=theta,normalized analytic upper-bound weights; C is not plotted; finite rows do not prove quantifiers; NOT CLAY
A,102,0.23263050671536262,0.69449107137812127,0.69449107137812127,0.23263050671536262,0.23263050671536262,,,,,,,,,,A_c=B_c=U_ext=D_ext=1; unknown theorem constant C suppressed,w_cc=w_ec=theta^(1/4); w_ce=w_ee=theta,normalized analytic upper-bound weights; C is not plotted; finite rows do not prove quantifiers; NOT CLAY
A,103,0.25118864315095801,0.70794578438413791,0.70794578438413791,0.25118864315095801,0.25118864315095801,,,,,,,,,,A_c=B_c=U_ext=D_ext=1; unknown theorem constant C suppressed,w_cc=w_ec=theta^(1/4); w_ce=w_ee=theta,normalized analytic upper-bound weights; C is not plotted; finite rows do not prove quantifiers; NOT CLAY
A,104,0.27122725793320268,0.72166116208338815,0.72166116208338815,0.27122725793320268,0.27122725793320268,,,,,,,,,,A_c=B_c=U_ext=D_ext=1; unknown theorem constant C suppressed,w_cc=w_ec=theta^(1/4); w_ce=w_ee=theta,normalized analytic upper-bound weights; C is not plotted; finite rows do not prove quantifiers; NOT CLAY
A,105,0.29286445646252374,0.73564225445964138,0.73564225445964138,0.29286445646252374,0.29286445646252374,,,,,,,,,,A_c=B_c=U_ext=D_ext=1; unknown theorem constant C suppressed,w_cc=w_ec=theta^(1/4); w_ce=w_ee=theta,normalized analytic upper-bound weights; C is not plotted; finite rows do not prove quantifiers; NOT CLAY
A,106,0.31622776601683794,0.74989420933245587,0.74989420933245587,0.31622776601683794,0.31622776601683794,,,,,,,,,,A_c=B_c=U_ext=D_ext=1; unknown theorem constant C suppressed,w_cc=w_ec=theta^(1/4); w_ce=w_ee=theta,normalized analytic upper-bound weights; C is not plotted; finite rows do not prove quantifiers; NOT CLAY
A,107,0.34145488738336011,0.76442227425260023,0.76442227425260023,0.34145488738336011,0.34145488738336011,,,,,,,,,,A_c=B_c=U_ext=D_ext=1; unknown theorem constant C suppressed,w_cc=w_ec=theta^(1/4); w_ce=w_ee=theta,normalized analytic upper-bound weights; C is not plotted; finite rows do not prove quantifiers; NOT CLAY
A,108,0.36869450645195773,0.77923179843419421,0.77923179843419421,0.36869450645195773,0.36869450645195773,,,,,,,,,,A_c=B_c=U_ext=D_ext=1; unknown theorem constant C suppressed,w_cc=w_ec=theta^(1/4); w_ce=w_ee=theta,normalized analytic upper-bound weights; C is not plotted; finite rows do not prove quantifiers; NOT CLAY
A,109,0.39810717055349737,0.7943282347242816,0.7943282347242816,0.39810717055349737,0.39810717055349737,,,,,,,,,,A_c=B_c=U_ext=D_ext=1; unknown theorem constant C suppressed,w_cc=w_ec=theta^(1/4); w_ce=w_ee=theta,normalized analytic upper-bound weights; C is not plotted; finite rows do not prove quantifiers; NOT CLAY
A,110,0.42986623470822771,0.80971714161056196,0.80971714161056196,0.42986623470822771,0.42986623470822771,,,,,,,,,,A_c=B_c=U_ext=D_ext=1; unknown theorem constant C suppressed,w_cc=w_ec=theta^(1/4); w_ce=w_ee=theta,normalized analytic upper-bound weights; C is not plotted; finite rows do not prove quantifiers; NOT CLAY
A,111,0.46415888336127775,0.8254041852680184,0.8254041852680184,0.46415888336127775,0.46415888336127775,,,,,,,,,,A_c=B_c=U_ext=D_ext=1; unknown theorem constant C suppressed,w_cc=w_ec=theta^(1/4); w_ce=w_ee=theta,normalized analytic upper-bound weights; C is not plotted; finite rows do not prove quantifiers; NOT CLAY
A,112,0.50118723362727258,0.84139514164519524,0.84139514164519524,0.50118723362727258,0.50118723362727258,,,,,,,,,,A_c=B_c=U_ext=D_ext=1; unknown theorem constant C suppressed,w_cc=w_ec=theta^(1/4); w_ce=w_ee=theta,normalized analytic upper-bound weights; C is not plotted; finite rows do not prove quantifiers; NOT CLAY
A,113,0.54116952654646377,0.85769589859089412,0.85769589859089412,0.54116952654646377,0.54116952654646377,,,,,,,,,,A_c=B_c=U_ext=D_ext=1; unknown theorem constant C suppressed,w_cc=w_ec=theta^(1/4); w_ce=w_ee=theta,normalized analytic upper-bound weights; C is not plotted; finite rows do not prove quantifiers; NOT CLAY
A,114,0.58434141337351753,0.87431245802207358,0.87431245802207358,0.58434141337351753,0.58434141337351753,,,,,,,,,,A_c=B_c=U_ext=D_ext=1; unknown theorem constant C suppressed,w_cc=w_ec=theta^(1/4); w_ce=w_ee=theta,normalized analytic upper-bound weights; C is not plotted; finite rows do not prove quantifiers; NOT CLAY
A,115,0.63095734448019303,0.89125093813374545,0.89125093813374545,0.63095734448019303,0.63095734448019303,,,,,,,,,,A_c=B_c=U_ext=D_ext=1; unknown theorem constant C suppressed,w_cc=w_ec=theta^(1/4); w_ce=w_ee=theta,normalized analytic upper-bound weights; C is not plotted; finite rows do not prove quantifiers; NOT CLAY
A,116,0.68129206905796158,0.90851757565168689,0.90851757565168689,0.68129206905796158,0.68129206905796158,,,,,,,,,,A_c=B_c=U_ext=D_ext=1; unknown theorem constant C suppressed,w_cc=w_ec=theta^(1/4); w_ce=w_ee=theta,normalized analytic upper-bound weights; C is not plotted; finite rows do not prove quantifiers; NOT CLAY
A,117,0.73564225445964138,0.92611872812879348,0.92611872812879348,0.73564225445964138,0.73564225445964138,,,,,,,,,,A_c=B_c=U_ext=D_ext=1; unknown theorem constant C suppressed,w_cc=w_ec=theta^(1/4); w_ce=w_ee=theta,normalized analytic upper-bound weights; C is not plotted; finite rows do not prove quantifiers; NOT CLAY
A,118,0.79432823472428138,0.94406087628592339,0.94406087628592339,0.79432823472428138,0.79432823472428138,,,,,,,,,,A_c=B_c=U_ext=D_ext=1; unknown theorem constant C suppressed,w_cc=w_ec=theta^(1/4); w_ce=w_ee=theta,normalized analytic upper-bound weights; C is not plotted; finite rows do not prove quantifiers; NOT CLAY
A,119,0.85769589859089379,0.96235062639808855,0.96235062639808855,0.85769589859089379,0.85769589859089379,,,,,,,,,,A_c=B_c=U_ext=D_ext=1; unknown theorem constant C suppressed,w_cc=w_ec=theta^(1/4); w_ce=w_ee=theta,normalized analytic upper-bound weights; C is not plotted; finite rows do not prove quantifiers; NOT CLAY
A,120,0.92611872812879381,0.98099471272687744,0.98099471272687744,0.92611872812879381,0.92611872812879381,,,,,,,,,,A_c=B_c=U_ext=D_ext=1; unknown theorem constant C suppressed,w_cc=w_ec=theta^(1/4); w_ce=w_ee=theta,normalized analytic upper-bound weights; C is not plotted; finite rows do not prove quantifiers; NOT CLAY
A,121,1,1,1,1,1,,,,,,,,,,A_c=B_c=U_ext=D_ext=1; unknown theorem constant C suppressed,w_cc=w_ec=theta^(1/4); w_ce=w_ee=theta,normalized analytic upper-bound weights; C is not plotted; finite rows do not prove quantifiers; NOT CLAY
B,1,,,,,,1,2,0.6299605249474366,1,0.25,1.5874010519681994,,,,N=2^j; epsilon_N=N^(-2/3); unknown positive lower-bound constant c suppressed,epsilon^3*N^2=N^0; epsilon^3=N^(-2); epsilon^2*N^2=N^(2/3),"function-level packet, not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY"
B,2,,,,,,2,4,0.3968502629920499,1,0.0625,2.5198420997897464,,,,N=2^j; epsilon_N=N^(-2/3); unknown positive lower-bound constant c suppressed,epsilon^3*N^2=N^0; epsilon^3=N^(-2); epsilon^2*N^2=N^(2/3),"function-level packet, not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY"
B,3,,,,,,3,8,0.25,1,0.015625,3.9999999999999996,,,,N=2^j; epsilon_N=N^(-2/3); unknown positive lower-bound constant c suppressed,epsilon^3*N^2=N^0; epsilon^3=N^(-2); epsilon^2*N^2=N^(2/3),"function-level packet, not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY"
B,4,,,,,,4,16,0.15749013123685915,1,0.00390625,6.3496042078727974,,,,N=2^j; epsilon_N=N^(-2/3); unknown positive lower-bound constant c suppressed,epsilon^3*N^2=N^0; epsilon^3=N^(-2); epsilon^2*N^2=N^(2/3),"function-level packet, not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY"
B,5,,,,,,5,32,0.099212565748012474,1,0.0009765625,10.079368399158984,,,,N=2^j; epsilon_N=N^(-2/3); unknown positive lower-bound constant c suppressed,epsilon^3*N^2=N^0; epsilon^3=N^(-2); epsilon^2*N^2=N^(2/3),"function-level packet, not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY"
B,6,,,,,,6,64,0.062500000000000014,1,0.000244140625,15.999999999999998,,,,N=2^j; epsilon_N=N^(-2/3); unknown positive lower-bound constant c suppressed,epsilon^3*N^2=N^0; epsilon^3=N^(-2); epsilon^2*N^2=N^(2/3),"function-level packet, not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY"
B,7,,,,,,7,128,0.039372532809214794,1,6.103515625e-05,25.398416831491186,,,,N=2^j; epsilon_N=N^(-2/3); unknown positive lower-bound constant c suppressed,epsilon^3*N^2=N^0; epsilon^3=N^(-2); epsilon^2*N^2=N^(2/3),"function-level packet, not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY"
B,8,,,,,,8,256,0.024803141437003122,1,1.52587890625e-05,40.317473596635935,,,,N=2^j; epsilon_N=N^(-2/3); unknown positive lower-bound constant c suppressed,epsilon^3*N^2=N^0; epsilon^3=N^(-2); epsilon^2*N^2=N^(2/3),"function-level packet, not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY"
B,9,,,,,,9,512,0.015625000000000003,1,3.814697265625e-06,63.999999999999986,,,,N=2^j; epsilon_N=N^(-2/3); unknown positive lower-bound constant c suppressed,epsilon^3*N^2=N^0; epsilon^3=N^(-2); epsilon^2*N^2=N^(2/3),"function-level packet, not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY"
B,10,,,,,,10,1024,0.0098431332023036985,1,9.5367431640625e-07,101.59366732596474,,,,N=2^j; epsilon_N=N^(-2/3); unknown positive lower-bound constant c suppressed,epsilon^3*N^2=N^0; epsilon^3=N^(-2); epsilon^2*N^2=N^(2/3),"function-level packet, not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY"
B,11,,,,,,11,2048,0.0062007853592507814,1,2.384185791015625e-07,161.26989438654371,,,,N=2^j; epsilon_N=N^(-2/3); unknown positive lower-bound constant c suppressed,epsilon^3*N^2=N^0; epsilon^3=N^(-2); epsilon^2*N^2=N^(2/3),"function-level packet, not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY"
B,12,,,,,,12,4096,0.0039062500000000009,1,5.9604644775390625e-08,255.99999999999991,,,,N=2^j; epsilon_N=N^(-2/3); unknown positive lower-bound constant c suppressed,epsilon^3*N^2=N^0; epsilon^3=N^(-2); epsilon^2*N^2=N^(2/3),"function-level packet, not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY"
B,13,,,,,,13,8192,0.0024607833005759251,1,1.4901161193847656e-08,406.37466930385892,,,,N=2^j; epsilon_N=N^(-2/3); unknown positive lower-bound constant c suppressed,epsilon^3*N^2=N^0; epsilon^3=N^(-2); epsilon^2*N^2=N^(2/3),"function-level packet, not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY"
B,14,,,,,,14,16384,0.0015501963398126953,1,3.7252902984619141e-09,645.07957754617485,,,,N=2^j; epsilon_N=N^(-2/3); unknown positive lower-bound constant c suppressed,epsilon^3*N^2=N^0; epsilon^3=N^(-2); epsilon^2*N^2=N^(2/3),"function-level packet, not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY"
B,15,,,,,,15,32768,0.00097656250000000043,1,9.3132257461547852e-10,1023.9999999999997,,,,N=2^j; epsilon_N=N^(-2/3); unknown positive lower-bound constant c suppressed,epsilon^3*N^2=N^0; epsilon^3=N^(-2); epsilon^2*N^2=N^(2/3),"function-level packet, not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY"
B,16,,,,,,16,65536,0.00061519582514398127,1,2.3283064365386963e-10,1625.4986772154357,,,,N=2^j; epsilon_N=N^(-2/3); unknown positive lower-bound constant c suppressed,epsilon^3*N^2=N^0; epsilon^3=N^(-2); epsilon^2*N^2=N^(2/3),"function-level packet, not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY"
B,17,,,,,,17,131072,0.00038754908495317389,1,5.8207660913467407e-11,2580.3183101846989,,,,N=2^j; epsilon_N=N^(-2/3); unknown positive lower-bound constant c suppressed,epsilon^3*N^2=N^0; epsilon^3=N^(-2); epsilon^2*N^2=N^(2/3),"function-level packet, not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY"
B,18,,,,,,18,262144,0.00024414062500000011,1,1.4551915228366852e-11,4095.9999999999982,,,,N=2^j; epsilon_N=N^(-2/3); unknown positive lower-bound constant c suppressed,epsilon^3*N^2=N^0; epsilon^3=N^(-2); epsilon^2*N^2=N^(2/3),"function-level packet, not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY"
B,19,,,,,,19,524288,0.00015379895628599534,1,3.637978807091713e-12,6501.9947088617419,,,,N=2^j; epsilon_N=N^(-2/3); unknown positive lower-bound constant c suppressed,epsilon^3*N^2=N^0; epsilon^3=N^(-2); epsilon^2*N^2=N^(2/3),"function-level packet, not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY"
B,20,,,,,,20,1048576,9.6887271238293472e-05,1,9.0949470177292824e-13,10321.273240738796,,,,N=2^j; epsilon_N=N^(-2/3); unknown positive lower-bound constant c suppressed,epsilon^3*N^2=N^0; epsilon^3=N^(-2); epsilon^2*N^2=N^(2/3),"function-level packet, not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY"
B,21,,,,,,21,2097152,6.1035156250000027e-05,1,2.2737367544323206e-13,16383.999999999991,,,,N=2^j; epsilon_N=N^(-2/3); unknown positive lower-bound constant c suppressed,epsilon^3*N^2=N^0; epsilon^3=N^(-2); epsilon^2*N^2=N^(2/3),"function-level packet, not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY"
B,22,,,,,,22,4194304,3.8449739071498836e-05,1,5.6843418860808015e-14,26007.978835446964,,,,N=2^j; epsilon_N=N^(-2/3); unknown positive lower-bound constant c suppressed,epsilon^3*N^2=N^0; epsilon^3=N^(-2); epsilon^2*N^2=N^(2/3),"function-level packet, not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY"
B,23,,,,,,23,8388608,2.4221817809573371e-05,1,1.4210854715202004e-14,41285.092962955183,,,,N=2^j; epsilon_N=N^(-2/3); unknown positive lower-bound constant c suppressed,epsilon^3*N^2=N^0; epsilon^3=N^(-2); epsilon^2*N^2=N^(2/3),"function-level packet, not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY"
B,24,,,,,,24,16777216,1.525878906250001e-05,1,3.5527136788005009e-15,65535.999999999956,,,,N=2^j; epsilon_N=N^(-2/3); unknown positive lower-bound constant c suppressed,epsilon^3*N^2=N^0; epsilon^3=N^(-2); epsilon^2*N^2=N^(2/3),"function-level packet, not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY"
C,1,,,,,,,,,,,,9.9999999999999995e-07,1.0,9999.9999999999945,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,2,,,,,,,,,,,,1.1220184543019633e-06,1.0,9261.1872812879319,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,3,,,,,,,,,,,,1.2589254117941672e-06,1.0,8576.9589859089374,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,4,,,,,,,,,,,,1.4125375446227544e-06,1.0,7943.2823472428108,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,5,,,,,,,,,,,,1.5848931924611132e-06,1.0,7356.4225445964103,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,6,,,,,,,,,,,,1.7782794100389227e-06,1.0,6812.92069057961,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,7,,,,,,,,,,,,1.9952623149688796e-06,1.0,6309.5734448019293,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,8,,,,,,,,,,,,2.2387211385683393e-06,1.0,5843.4141337351739,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,9,,,,,,,,,,,,2.5118864315095802e-06,1.0,5411.6952654646338,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,10,,,,,,,,,,,,2.8183829312644534e-06,1.0,5011.8723362727205,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,11,,,,,,,,,,,,3.1622776601683788e-06,1.0,4641.5888336127773,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,12,,,,,,,,,,,,3.5481338923357542e-06,1.0,4298.6623470822751,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,13,,,,,,,,,,,,3.9810717055349725e-06,1.0,3981.0717055349705,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,14,,,,,,,,,,,,4.4668359215096313e-06,1.0,3686.9450645195739,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,15,,,,,,,,,,,,5.0118723362727224e-06,1.0,3414.5488738336003,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
C,16,,,,,,,,,,,,5.6234132519034912e-06,1.0,3162.2776601683777,spike length delta; amplitude delta^(-1/3),old cubic=delta*delta^(-1)=delta^0; U_ext^infinity=delta^(-2/3),separate finite energy-class field for each delta; no uniform global L_t^infinity L_x^2; not an unforced NSE trajectory; no simulation/DNS; finite rows do not prove quantifiers; NOT CLAY
