panel,series,record,component_i,component_j,mode,parameter,x,y,exact_value,q_polynomial,coefficient_map,small_s_order,leading_coefficient,evidence_class,source_primary_path,source_independent_path,normalization,primary_sha256,independent_sha256
D,quarticSelected,q-polynomial,112,,"h=(0,2,0)",,,,2*i*q^2*(1-q^2)^2,2*i*q^2-4*i*q^4+2*i*q^6,"{""2"":""2*i"",""4"":""-4*i"",""6"":""2*i""}",2,8*i,exact-two-path-certificate,commonCore.quarticSelected.coefficient,commonCore.quarticSelected.coefficient,q=exp(-s); normalized Haar measure on T^3,e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,finiteEpsilon,epsilon-0,,,,epsilon=0,,,0,,,,,exact-two-path-certificate,commonCore.quarticSelected.finiteEpsilonAtQHalf.samples.0,commonCore.quarticSelected.finiteEpsilonAtQHalf.samples.0,q=exp(-s); normalized Haar measure on T^3,e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,finiteEpsilon,epsilon-1,,,,epsilon=1,,,9/32*i,,,,,exact-two-path-certificate,commonCore.quarticSelected.finiteEpsilonAtQHalf.samples.1,commonCore.quarticSelected.finiteEpsilonAtQHalf.samples.1,q=exp(-s); normalized Haar measure on T^3,e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,finiteEpsilon,epsilon-2,,,,epsilon=2,,,9/16*i,,,,,exact-two-path-certificate,commonCore.quarticSelected.finiteEpsilonAtQHalf.samples.2,commonCore.quarticSelected.finiteEpsilonAtQHalf.samples.2,q=exp(-s); normalized Haar measure on T^3,e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,finiteEpsilon,epsilon-3,,,,epsilon=3,,,27/32*i,,,,,exact-two-path-certificate,commonCore.quarticSelected.finiteEpsilonAtQHalf.samples.3,commonCore.quarticSelected.finiteEpsilonAtQHalf.samples.3,q=exp(-s); normalized Haar measure on T^3,e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,finiteEpsilon,extracted-linear-coefficient,,,,q=1/2,,,9/32*i,,,,,exact-two-path-certificate,commonCore.quarticSelected.finiteEpsilonAtQHalf.extractedLinearCoefficient,commonCore.quarticSelected.finiteEpsilonAtQHalf.extractedLinearCoefficient,q=exp(-s); normalized Haar measure on T^3,e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,dilation,selected-quartic-parabolic,,,,s=theta*L^(-2),,,"2*i*L*q^2*(1-q^2)^2 at mode L*(0,2,0)",2*i*L*exp(-2*theta)*(1-exp(-2*theta))^2,,,,exact-two-path-certificate,dilation.quarticSelected,commonCore.quarticSelected.coefficient,"u_L(x)=u(L*x); mode=L*(0,2,0); s=theta*L^(-2)",e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,dilation,compressed-sign-pair-frobenius,,,,s=theta*L^(-2),,,2*sqrt(6)*L*(exp(-3*theta)-exp(-5*theta)),,,,,exact-two-path-certificate,compressedLift.dilationAtSThetaOverLSquaredFrobeniusSignDifference,commonCore.compressedTarget.signPairDifference,"Frobenius norm; h*=L*(1,2,0); s=theta*L^(-2)",e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-000,,,,theta=0.00,0,0,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-001,,,,theta=0.02,0.02,0.0029543661924183234,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-002,,,,theta=0.04,0.040000000000000001,0.010913259041533039,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-003,,,,theta=0.06,0.059999999999999998,0.022682081310163523,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-004,,,,theta=0.08,0.080000000000000002,0.037258213249940685,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-005,,,,theta=0.10,0.10000000000000001,0.053804594201459395,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-006,,,,theta=0.12,0.12,0.071626666828486674,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-007,,,,theta=0.14,0.14000000000000001,0.090152274374350791,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-008,,,,theta=0.16,0.16,0.10891414992541165,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-009,,,,theta=0.18,0.17999999999999999,0.12753467959205383,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-010,,,,theta=0.20,0.20000000000000001,0.14571265942679643,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-011,,,,theta=0.22,0.22,0.16321179937165797,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-012,,,,theta=0.24,0.23999999999999999,0.17985075707607714,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-013,,,,theta=0.26,0.26000000000000001,0.19549451050679753,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-014,,,,theta=0.28,0.28000000000000003,0.21004690128429179,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-015,,,,theta=0.30,0.29999999999999999,0.22344420098241757,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-016,,,,theta=0.32,0.32000000000000001,0.23564957053402086,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-017,,,,theta=0.34,0.34000000000000002,0.24664829867380758,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-018,,,,theta=0.36,0.35999999999999999,0.25644371926758125,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-019,,,,theta=0.38,0.38,0.26505371964203434,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-020,,,,theta=0.40,0.40000000000000002,0.27250776283464656,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-021,,,,theta=0.42,0.41999999999999998,0.27884435619958448,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-022,,,,theta=0.44,0.44,0.28410890718373283,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-023,,,,theta=0.46,0.46000000000000002,0.28835191446062708,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-024,,,,theta=0.48,0.47999999999999998,0.29162744909709093,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-025,,,,theta=0.50,0.5,0.29399188613216176,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-026,,,,theta=0.52,0.52000000000000002,0.29550285196261633,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-027,,,,theta=0.54,0.54000000000000004,0.29621835733560231,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-028,,,,theta=0.56,0.56000000000000005,0.29619608961854477,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-029,,,,theta=0.58,0.57999999999999996,0.2954928414132667,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-030,,,,theta=0.60,0.59999999999999998,0.29416405556133929,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-031,,,,theta=0.62,0.62,0.29226346920069962,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-032,,,,theta=0.64,0.64000000000000001,0.28984284182336911,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-033,,,,theta=0.66,0.66000000000000003,0.28695175428937975,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-034,,,,theta=0.68,0.68000000000000005,0.28363746750691049,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-035,,,,theta=0.70,0.70000000000000007,0.27994483102329648,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-036,,,,theta=0.72,0.71999999999999997,0.27591623311259617,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-037,,,,theta=0.74,0.73999999999999999,0.27159158511622528,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-038,,,,theta=0.76,0.76000000000000001,0.26700833381448957,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-039,,,,theta=0.78,0.78000000000000003,0.26220149649688745,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-040,,,,theta=0.80,0.80000000000000004,0.25720371417388599,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-041,,,,theta=0.82,0.82000000000000006,0.25204531904665606,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-042,,,,theta=0.84,0.83999999999999997,0.24675441293644451,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-043,,,,theta=0.86,0.85999999999999999,0.24135695388285178,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-044,,,,theta=0.88,0.88,0.23587684855993146,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-045,,,,theta=0.90,0.90000000000000002,0.23033604853922815,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-046,,,,theta=0.92,0.92000000000000004,0.22475464875711337,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-047,,,,theta=0.94,0.94000000000000006,0.2191509868266224,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-048,,,,theta=0.96,0.95999999999999996,0.21354174207722948,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-049,,,,theta=0.98,0.97999999999999998,0.20794203341468254,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
D,quarticProfile,analytic-sample-050,,,,theta=1.00,1,0.20236551527162139,2*exp(-2*theta)*(1-exp(-2*theta))^2,,,,,analytic-renderer-sample-from-exact-certificate-formula,dilation.quarticSelected,commonCore.quarticSelected.coefficient,absolute coefficient divided by L; s=theta*L^(-2),e024ea767ff146ee2e53455522e6c0ab2c59608e74038673cc8a6fca0271b0c4,0c40808136b532b536a871184a9937b7a29c436e04ef0235e607964b0ebec1d0
