panel,series,x,value,category,formula,evidenceClass
A,centerAtom,-1.5498523757709648,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-1.5498523757709648,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-1.5498523757709648,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-1.5289084247470326,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-1.5289084247470326,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-1.5289084247470326,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-1.5289084247470326,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-1.5079644737231008,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-1.5079644737231008,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-1.5079644737231008,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-1.5079644737231008,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-1.4870205226991686,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-1.4870205226991686,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-1.4870205226991686,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-1.4870205226991686,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-1.4660765716752369,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-1.4660765716752369,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-1.4660765716752369,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-1.4660765716752369,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-1.4451326206513049,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-1.4451326206513049,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-1.4451326206513049,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-1.4451326206513049,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-1.4241886696273731,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-1.4241886696273731,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-1.4241886696273731,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-1.4241886696273731,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-1.4032447186034407,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-1.4032447186034407,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-1.4032447186034407,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-1.4032447186034407,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-1.3823007675795089,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-1.3823007675795089,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-1.3823007675795089,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-1.3823007675795089,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-1.3613568165555769,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-1.3613568165555769,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-1.3613568165555769,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-1.3613568165555769,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-1.3404128655316452,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-1.3404128655316452,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-1.3404128655316452,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-1.3404128655316452,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-1.3194689145077132,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-1.3194689145077132,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-1.3194689145077132,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-1.3194689145077132,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-1.2985249634837814,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-1.2985249634837814,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-1.2985249634837814,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-1.2985249634837814,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-1.277581012459849,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-1.277581012459849,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-1.277581012459849,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-1.277581012459849,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-1.2566370614359172,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-1.2566370614359172,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-1.2566370614359172,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-1.2566370614359172,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-1.2356931104119853,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-1.2356931104119853,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-1.2356931104119853,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-1.2356931104119853,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-1.2147491593880535,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-1.2147491593880535,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-1.2147491593880535,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-1.2147491593880535,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-1.1938052083641215,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-1.1938052083641215,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-1.1938052083641215,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-1.1938052083641215,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-1.1728612573401893,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-1.1728612573401893,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-1.1728612573401893,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-1.1728612573401893,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-1.1519173063162573,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-1.1519173063162573,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-1.1519173063162573,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-1.1519173063162573,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-1.1309733552923253,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-1.1309733552923253,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-1.1309733552923253,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-1.1309733552923253,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-1.1100294042683938,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-1.1100294042683938,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-1.1100294042683938,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-1.1100294042683938,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-1.0890854532444618,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-1.0890854532444618,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-1.0890854532444618,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-1.0890854532444618,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-1.0681415022205294,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-1.0681415022205294,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-1.0681415022205294,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-1.0681415022205294,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-1.0471975511965974,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-1.0471975511965974,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-1.0471975511965974,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-1.0471975511965974,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-1.0262536001726659,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-1.0262536001726659,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-1.0262536001726659,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-1.0262536001726659,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-1.0053096491487339,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-1.0053096491487339,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-1.0053096491487339,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-1.0053096491487339,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.9843656981248019,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.9843656981248019,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.9843656981248019,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.9843656981248019,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.96342174710086992,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.96342174710086992,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.96342174710086992,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.96342174710086992,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.94247779607693793,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.94247779607693793,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.94247779607693793,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.94247779607693793,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.92153384505300595,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.92153384505300595,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.92153384505300595,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.92153384505300595,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.90058989402907397,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.90058989402907397,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.90058989402907397,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.90058989402907397,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.87964594300514198,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.87964594300514198,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.87964594300514198,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.87964594300514198,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.85870199198121044,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.85870199198121044,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.85870199198121044,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.85870199198121044,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.83775804095727802,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.83775804095727802,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.83775804095727802,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.83775804095727802,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.81681408993334603,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.81681408993334603,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.81681408993334603,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.81681408993334603,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.79587013890941405,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.79587013890941405,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.79587013890941405,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.79587013890941405,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.77492618788548251,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.77492618788548251,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.77492618788548251,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.77492618788548251,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.75398223686155053,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.75398223686155053,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.75398223686155053,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.75398223686155053,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.7330382858376181,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.7330382858376181,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.7330382858376181,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.7330382858376181,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.71209433481368656,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.71209433481368656,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.71209433481368656,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.71209433481368656,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.69115038378975457,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.69115038378975457,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.69115038378975457,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.69115038378975457,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.67020643276582259,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.67020643276582259,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.67020643276582259,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.67020643276582259,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.64926248174189061,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.64926248174189061,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.64926248174189061,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.64926248174189061,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.62831853071795862,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.62831853071795862,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.62831853071795862,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.62831853071795862,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.60737457969402664,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.60737457969402664,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.60737457969402664,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.60737457969402664,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.58643062867009466,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.58643062867009466,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.58643062867009466,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.58643062867009466,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.56548667764616267,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.56548667764616267,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.56548667764616267,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.56548667764616267,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.54454272662223069,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.54454272662223069,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.54454272662223069,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.54454272662223069,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.52359877559829915,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.52359877559829915,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.52359877559829915,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.52359877559829915,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.50265482457436672,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.50265482457436672,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.50265482457436672,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.50265482457436672,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.48171087355043474,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.48171087355043474,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.48171087355043474,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.48171087355043474,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.4607669225265032,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.4607669225265032,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.4607669225265032,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.4607669225265032,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.43982297150257121,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.43982297150257121,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.43982297150257121,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.43982297150257121,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.41887902047863923,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.41887902047863923,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.41887902047863923,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.41887902047863923,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.3979350694547068,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.3979350694547068,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.3979350694547068,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.3979350694547068,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.37699111843077526,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.37699111843077526,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.37699111843077526,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.37699111843077526,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.35604716740684328,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.35604716740684328,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.35604716740684328,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.35604716740684328,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.3351032163829113,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.3351032163829113,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.3351032163829113,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.3351032163829113,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.31415926535897931,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.31415926535897931,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.31415926535897931,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.31415926535897931,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.29321531433504733,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.29321531433504733,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.29321531433504733,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.29321531433504733,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.27227136331111534,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.27227136331111534,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.27227136331111534,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.27227136331111534,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.25132741228718336,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.25132741228718336,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.25132741228718336,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.25132741228718336,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.23038346126325138,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.23038346126325138,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.23038346126325138,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.23038346126325138,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.20943951023931984,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.20943951023931984,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.20943951023931984,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.20943951023931984,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.18849555921538785,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.18849555921538785,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.18849555921538785,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.18849555921538785,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.16755160819145543,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.16755160819145543,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.16755160819145543,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.16755160819145543,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.14660765716752344,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.14660765716752344,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.14660765716752344,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.14660765716752344,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.1256637061435919,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.1256637061435919,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.1256637061435919,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.1256637061435919,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.10471975511965992,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.10471975511965992,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.10471975511965992,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.10471975511965992,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.083775804095727935,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.083775804095727935,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.083775804095727935,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.083775804095727935,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.062831853071795507,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.062831853071795507,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.062831853071795507,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.062831853071795507,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.041887902047863967,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.041887902047863967,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.041887902047863967,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.041887902047863967,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,-0.020943951023931984,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,-0.020943951023931984,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,-0.020943951023931984,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,-0.020943951023931984,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.020943951023931984,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.020943951023931984,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.020943951023931984,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.020943951023931984,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.041887902047863523,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.041887902047863523,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.041887902047863523,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.041887902047863523,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.062831853071795951,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.062831853071795951,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.062831853071795951,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.062831853071795951,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.083775804095727935,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.083775804095727935,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.083775804095727935,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.083775804095727935,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.10471975511965992,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.10471975511965992,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.10471975511965992,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.10471975511965992,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.12566370614359146,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.12566370614359146,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.12566370614359146,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.12566370614359146,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.14660765716752344,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.14660765716752344,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.14660765716752344,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.14660765716752344,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.16755160819145587,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.16755160819145587,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.16755160819145587,0,partition profile,translated h atom,explicit C-infinity partition
A,partitionSum,0.16755160819145587,1,partition profile,translated h atom,explicit C-infinity partition
A,leftAtom,0.18849555921538785,0,partition profile,translated h atom,explicit C-infinity partition
A,centerAtom,0.18849555921538785,1,partition profile,translated h atom,explicit C-infinity partition
A,rightAtom,0.18849555921538785,0,partition profile,translated h atom,explicit C-infinity partition
