record_type,record_id,N,epsilon,sample_index,d,slow_fraction,fast_time,lambda,action,gain,action_normalized_gain,selected_norm,complement_norm,complement_to_selected_ratio,leakage_ratio_over_epsilon,backward_action_residual,metric,value,tolerance,ratio_to_tolerance,upstream_path,upstream_sha256
display_trajectory,N64-e0.0005-d01,64,0.0005,1,3.472222222222222e-05,0.015625,0.06944444444444445,0.16966275500971983,0.011782537954926987,1.0118521318743376,0.9999999074858731,1.0118406529376835,4.356820243624597e-05,4.305836330034193e-05,0.08611672660068385,0.0002989027376349082,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d02,64,0.0005,2,6.944444444444444e-05,0.03125,0.1388888888888889,0.16965117301506782,0.02356427155934502,1.0238437254454673,0.9999996315420018,1.02382068381829,8.751677989621454e-05,8.548057416639106e-05,0.17096114833278211,0.00029862679369998396,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d03,64,0.0005,3,0.00010416666666666666,0.046875,0.20833333333333331,0.16963959232561132,0.03534520090389926,1.0359764121977237,0.9999991745256191,1.0359417235755266,0.0001318535694938474,0.00012727894484137404,0.25455788968274806,0.0002981697770446587,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d04,64,0.0005,4,0.0001388888888888889,0.0625,0.2777777777777778,0.16962801294116014,0.047125326079221715,1.048251842564238,0.9999985387417076,1.048205422113956,0.00017658645763521795,0.00016846550676974105,0.33693101353948207,0.0002975339924061668,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d05,64,0.0005,5,0.00017361111111111112,0.078125,0.3472222222222222,0.16961643486152506,0.05890464717593113,1.060671686146755,0.9999977264451742,1.060613448528331,0.00022172337897603966,0.00020905201540079944,0.41810403080159886,0.0002967216943556908,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d06,64,0.0005,6,0.00020833333333333332,0.09375,0.41666666666666663,0.16960485808652276,0.07068316428463337,1.0732376319379728,0.9999967398429418,1.07316749132546,0.0002672723153700058,0.0002490499549514867,0.49809990990297337,0.00029573508939353954,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d07,64,0.0005,7,0.00024305555555555555,0.109375,0.4861111111111111,0.16959328261596096,0.08246087749592133,1.0859513885464334,0.999995581095963,1.085869258648624,0.00031324129483661293,0.00028847054315401204,0.5769410863080241,0.0002945763379658267,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d08,64,0.0005,8,0.0002777777777777778,0.125,0.5555555555555556,0.16958170844965081,0.09423778690037451,1.098814684423998,0.9999942523211584,1.0987204785045566,0.0003596383905448218,0.0003273247359822741,0.6546494719645481,0.0002932475564065007,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d09,64,0.0005,9,0.0003125,0.140625,0.625,0.16957013558740758,0.10601389258855959,1.1118292680959325,0.9999927555932785,1.1117228989930477,0.0004064717198022281,0.00036562323234539225,0.7312464646907845,0.00029175081880378206,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d10,64,0.0005,10,0.00034722222222222224,0.15625,0.6944444444444444,0.1695585640290374,0.11778919465103002,1.124996908393632,0.9999910929466961,1.124878288539179,0.0004537494430501588,0.00040337647874724264,0.8067529574944853,0.0002900881587941384,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d11,64,0.0005,11,0.00038194444444444446,0.171875,0.763888888888889,0.16954699377435328,0.12956369317832603,1.1383193946900192,0.9999892663771274,1.1381884361282288,0.0005014797628949396,0.0004405946739371394,0.8811893478742787,0.00028826157128783447,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d12,64,0.0005,12,0.00041666666666666664,0.1875,0.8333333333333333,0.16953542482316936,0.14133738826097494,1.151798537137642,0.9999872778432862,1.151655151543274,0.0005496709231487388,0.0004772877735250461,0.9545755470500922,0.0002862730141251213,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d13,64,0.0005,13,0.00045138888888888887,0.203125,0.9027777777777777,0.16952385717529556,0.15311027998949098,1.1654361669095046,0.9999851292684723,1.1652802656055163,0.0005983312078656671,0.0005134654945475759,1.026930989095152,0.0002841244096679907,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d14,64,0.0005,14,0.0004861111111111111,0.21875,0.9722222222222222,0.16951229083054656,0.1648823684543754,1.1792341364426615,0.9999828225420965,1.1790656304173897,0.0006474689404414905,0.000549137320042385,1.0982746400847698,0.000281817646328536,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d15,64,0.0005,15,0.0005208333333333333,0.234375,1.0416666666666667,0.16950072578872782,0.1766536537461162,1.193194319684605,0.9999803595211442,1.1930131196084208,0.0006970924827001105,0.0005843125035614991,1.168625007122998,0.00027935458003358615,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d16,64,0.0005,16,0.0005555555555555556,0.25,1.1111111111111112,0.16948916204965733,0.18842413595518828,1.207318612342483,0.9999777420315795,1.2071246285839587,0.0007472102340153212,0.000619000073664184,1.238000147328368,0.00027673703563343977,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d17,64,0.0005,17,0.0005902777777777778,0.265625,1.1805555555555556,0.1694775996131419,0.20019381517205365,1.2216089321351704,0.9999749718696912,1.2214020747767222,0.0007978306304491582,0.000653208838371267,1.306417676742534,0.0002739668082484825,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d18,64,0.0005,18,0.000625,0.28125,1.25,0.1694660384789976,0.21196269148716107,1.2360672190482356,0.9999720508033819,1.2358473979012627,0.0008489621439260561,0.0006869473895950083,1.3738947791900167,0.0002710456645619308,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d19,64,0.0005,19,0.0006597222222222222,0.296875,1.3194444444444444,0.16945447864703497,0.2237307649909464,1.2506954355918305,0.9999689805734052,1.2504625602113333,0.0009006132814374234,0.0007202241075376268,1.4404482150752536,0.00026797534405892387,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d20,64,0.0005,20,0.0006944444444444445,0.3125,1.3888888888888888,0.16944292011706372,0.23549803577383235,1.2654955670615367,0.999965762894548,1.2652495467602138,0.0009527925842350379,0.0007530471650234926,1.5060943300469851,0.0002647575602110208,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d21,64,0.0005,21,0.0007291666666666667,0.328125,1.4583333333333333,0.16943136288890084,0.24726450392622862,1.280469621802205,0.9999623994567639,1.2802103656640351,0.0010055086271159165,0.0007854245318458791,1.5708490636917583,0.00026139400161179216,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d22,64,0.0005,22,0.0007638888888888889,0.34375,1.527777777777778,0.1694198069623529,0.25903016953853186,1.2956196314748187,0.999958891926257,1.2953470483681089,0.00105877001766916,0.0008173639790224628,1.6347279580449257,0.0002578863330630621,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d23,64,0.0005,23,0.0007986111111111112,0.359375,1.5972222222222223,0.1694082523372336,0.2707950327011255,1.3109476513264169,0.999955241946517,1.3106616499163415,0.0011125853956072424,0.0008488730830556138,1.6977461661112276,0.00025423619661152363,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d24,64,0.0005,24,0.0008333333333333333,0.375,1.6666666666666665,0.1693966990133569,0.28255909350438013,1.326455760463112,0.9999514511393088,1.3261562492236958,0.001166963432089733,0.0008799592301230334,1.7599184602460667,0.00025044521254091734,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d25,64,0.0005,25,0.0008680555555555555,0.390625,1.736111111111111,0.16938514699053203,0.2943223520386531,1.342146062126239,0.9999475211056205,1.3418329493518384,0.0012219128291000552,0.0009106296202446738,1.8212592404893475,0.0002465149803212441,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d26,64,0.0005,26,0.0009027777777777777,0.40625,1.8055555555555554,0.16937359626857318,0.3060848083942888,1.3580206839716682,0.9999434534265628,1.357693877787895,0.001277442318849284,0.0009408912714040032,1.8817825428080064,0.00024244707951104338,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d27,64,0.0005,27,0.0009375,0.421875,1.875,0.16936204684729209,0.31784646266161876,1.3740817783523178,0.999939249664231,1.3737411867264369,0.0013335606632015307,0.000970751023618463,1.941502047236926,0.00023824307062075833,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d28,64,0.0005,28,0.0009722222222222222,0.4375,1.9444444444444444,0.1693504987264988,0.329607314930961,1.3903315226039104,0.9999349113625277,1.389977053354697,0.0013902766531540783,0.0010002155429822805,2.000431085964561,0.00023390449593657658,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d29,64,0.0005,29,0.0010069444444444444,0.453125,2.013888888888889,0.16933895190600823,0.3413673652926209,1.4067721193339968,0.9999304400479416,1.4064036801410547,0.0014475991083221047,0.001029291325643373,2.0585826512867462,0.00022943288030208286,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d30,64,0.0005,30,0.0010416666666666667,0.46875,2.0833333333333335,0.16932740638563176,0.3531266138368907,1.4234057967142975,0.9999258372302939,1.4230232951268273,0.0015055368764972752,0.001057984701763504,2.115969403527008,0.0002248297318659942,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d31,64,0.0005,31,0.0010763888888888889,0.484375,2.1527777777777777,0.16931586216518282,0.3648850606540496,1.4402348087763903,0.9999211044034462,1.4398381522214188,0.0015640988332001097,0.0010863018394025596,2.1726036788051193,0.0002200965427910373,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d32,64,0.0005,32,0.0011111111111111111,0.5,2.2222222222222223,0.16930431924446998,0.37664270583436366,1.45726143571079,0.9999162430459745,1.456850531500848,0.001623293881282081,0.001114248748366631,2.228497496733262,0.0002152347899310736,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d33,64,0.0005,33,0.0011458333333333333,0.515625,2.2916666666666665,0.1692927776233108,0.388399549468086,1.4744879841694483,0.9999112546218074,1.4740627395097008,0.001683130950595661,0.0011418312840303527,2.2836625680607052,0.00021024593546942194,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d34,64,0.0005,34,0.0011805555555555556,0.53125,2.361111111111111,0.16928123730151587,0.400155591645457,1.4919167875717247,0.9999061405808344,1.4914771095665473,0.0017436189976306347,0.0011690551510625362,2.3381103021250724,0.00020513142752953684,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d35,64,0.0005,35,0.0012152777777777778,0.546875,2.4305555555555554,0.1692696982788946,0.4119108324567034,1.5095502064138613,0.9999009023594825,1.509096002072848,0.0018047670052628263,0.001195925907154915,2.39185181430983,0.00019989270075315702,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d36,64,0.0005,36,0.00125,0.5625,2.5,0.16925816055526355,0.4236652719920394,1.5273906285819971,0.999895541381259,1.5269218048254527,0.0018665839824837675,0.001222448966662797,2.444897933325594,0.00019453117684375965,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d37,64,0.0005,37,0.0012847222222222223,0.578125,2.5694444444444446,0.1692466241304323,0.43541891034166597,1.5454404696687767,0.9998900590572714,1.5449569333326045,0.0019290789641867414,0.0012486296042088065,2.497259208417613,0.00018904826508903128,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d38,64,0.0005,38,0.0013194444444444445,0.59375,2.638888888888889,0.16923508900421402,0.44717174759577105,1.5637021732935759,0.999884456786713,1.5632038311336223,0.0019922610110056954,0.0012744729582455825,2.548945916491165,0.00018344536284775614,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d39,64,0.0005,39,0.0013541666666666667,0.609375,2.7083333333333335,0.1692235551764195,0.45892378384452953,1.5821782114263996,0.9998787359573258,1.5816649701222592,0.002056139209146956,0.0012999840345379978,2.5999680690759956,0.00017772385601344531,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d40,64,0.0005,40,0.001388888888888889,0.625,2.7777777777777777,0.16921202264686602,0.4706750191781034,1.600871084715487,0.9998728979458351,1.600342850873703,0.002120722670318508,0.001325167709632161,2.6503354192643216,0.0001718851194505988,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d41,64,0.0005,41,0.0014236111111111112,0.640625,2.8472222222222223,0.16920049141536384,0.4824254536866417,1.6197833228186682,0.9998669441183601,1.6192400029753966,0.002186020531630965,0.0013500287342296967,2.700057468459393,0.00016593051740704245,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d42,64,0.0005,42,0.0014583333333333334,0.65625,2.9166666666666665,0.16918896148172702,0.49417508746028044,1.6389174847385144,0.9998608758307996,1.638358985361614,0.002252041955592561,0.0013745717365449652,2.7491434730899305,0.00015986140390072956,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d43,64,0.0005,43,0.0014930555555555556,0.671875,2.986111111111111,0.16917743284576126,0.5059239205891425,1.6582761591613235,0.9998546944291954,1.6577023866518703,0.002318796130107189,0.001398801225587035,2.79760245117407,0.0001536791230843937,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d44,64,0.0005,44,0.0015277777777777779,0.6875,3.055555555555556,0.1691659055072878,0.5176719531633375,1.6778619647999904,0.9998484012500738,1.6772728254932172,0.00238629226851471,0.0014227215943911804,2.845443188782361,0.00014738500958799694,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d45,64,0.0005,45,0.0015625,0.703125,3.125,0.16915437946611533,0.5294191852729625,1.6976775507407968,0.9998419976207629,1.6970729509064841,0.0024545396096749016,0.0014463371232001664,2.892674246400333,0.00014098038883814112,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d46,64,0.0005,46,0.0015972222222222223,0.71875,3.1944444444444446,0.16914285472205798,0.5411656170081015,1.7177255967941738,0.9998354848596925,1.7171054426364385,0.0025235474180902505,0.0014696519825920552,2.93930396518411,0.00013446657735860512,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d47,64,0.0005,47,0.0016319444444444445,0.734375,3.263888888888889,0.16913133127492708,0.5529112484588253,1.7380088138494783,0.9998288642766737,1.7373730115060024,0.0025933249840527093,0.0014926702365456593,2.9853404730913184,0.0001278448830511758,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d48,64,0.0005,48,0.0016666666666666666,0.75,3.333333333333333,0.16911980912453822,0.5646560797151918,1.7585299442338285,0.9998221371731582,1.7578783997744984,0.0026638816238335975,0.001515395845455136,3.030791690910272,0.00012111660545588432,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d49,64,0.0005,49,0.0017013888888888888,0.765625,3.4027777777777777,0.16910828827070068,0.5764001108672461,1.7792917620750468,0.9998153048424793,1.7786243815000364,0.002735226679930961,0.0015378326691013625,3.075665338202725,0.00011428303599447798,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d50,64,0.0005,50,0.001736111111111111,0.78125,3.472222222222222,0.16909676871323306,0.5881433420050199,1.8002970736687565,0.999808368570079,1.7996137629059976,0.002807369521308746,0.0015599844695427505,3.119968939085501,0.00010734545819668373,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d51,64,0.0005,51,0.0017708333333333332,0.796875,3.5416666666666665,0.16908525045193828,0.5998857732185323,1.8215487178496743,0.9998013296337127,1.8208493827517789,0.002880319543700858,0.0015818549139676467,3.1637098279352935,0.00010030514790737577,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d52,64,0.0005,52,0.0018055555555555555,0.8125,3.6111111111111107,0.16907373348664023,0.6116274045977891,1.843049566367159,0.9997941893036438,1.842334112707731,0.002954086169957708,0.0016034475774950522,3.2068951549901046,9.316337348219683e-05,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d53,64,0.0005,53,0.0018402777777777777,0.828125,3.6805555555555554,0.1690622178171448,0.6233682362327833,1.8648025242650481,0.9997869488428185,1.8640708577344232,0.0030286788504240146,0.0016247659459174457,3.2495318918348914,8.592139596275139e-05,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d54,64,0.0005,54,0.001875,0.84375,3.75,0.16905070344326908,0.6351082682134948,1.886810530265845,0.9997796095070284,1.886062556466245,0.0031041070633181468,0.0016458134183704109,3.291626836740822,7.858046924091866e-05,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d55,64,0.0005,55,0.0019097222222222222,0.859375,3.819444444444444,0.16903919036482268,0.6468475006298907,1.909076557159298,0.999772172545058,1.9083121815993984,0.0031803803152028803,0.0016665933099778956,3.333186619955791,7.114184020706737e-05,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d56,64,0.0005,56,0.0019444444444444444,0.875,3.888888888888889,0.1690276785816222,0.658585933571925,1.9316036121954259,0.9997646391988205,1.930822740284333,0.003257508141446169,0.0016871088544184374,3.3742177088368748,6.36067488865022e-05,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d57,64,0.0005,57,0.001979166666666667,0.8906250000000001,3.9583333333333335,0.16901616809347644,0.6703235671295387,1.9543947374820383,0.9997570107034786,1.953597274522672,0.003335500106745811,0.0017073632064524575,3.414726412904915,5.597642856247642e-05,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d58,64,0.0005,58,0.002013888888888889,0.90625,4.027777777777778,0.16900465890020508,0.6820604013926597,1.9774530103867998,0.9997492882875546,1.9766388615686974,0.003414365805667877,0.0017273594443843793,3.4547188887687583,4.8252105885437935e-05,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d59,64,0.0005,59,0.0020486111111111113,0.9218750000000001,4.097222222222222,0.16899315100161458,0.6937964364512031,2.0007815439438965,0.999741473173029,1.9999506143354102,0.0034941148632177594,0.001747100572470318,3.494201144940636,4.0435000974392565e-05,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d60,64,0.0005,60,0.0020833333333333333,0.9375,4.166666666666667,0.16898164439752145,0.7055316723950712,2.0243834872653483,0.9997335665754274,2.023535681805263,0.0035747569354831945,0.00176658952329125,3.5331790465825,3.252632750294637e-05,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d61,64,0.0005,61,0.0021180555555555558,0.9531250000000001,4.236111111111112,0.16897013908774092,0.7172661093141532,2.048262025957026,0.9997255697038957,2.0473972494455883,0.0036563017102639282,0.0017858291600489416,3.571658320097883,2.4527292777465348e-05,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d62,64,0.0005,62,0.0021527777777777778,0.96875,4.305555555555555,0.16895863507208153,0.7289997472983252,2.0724203825394283,0.9997174837612709,2.0715385396287553,0.0037387589077559446,0.0018048222788198645,3.609644557639729,1.643909780635333e-05,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d63,64,0.0005,63,0.0021875,0.9843750000000001,4.375,0.16894713235036068,0.7407325864374502,2.0968618168732616,0.9997093099441335,2.095962812057171,0.0038221382812716437,0.001823571610757848,3.647143221515696,8.262937355785205e-06,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.0005-d64,64,0.0005,64,0.0022222222222222222,1.0,4.444444444444445,0.16893563092238834,0.7524646268213786,2.1215896265898935,0.9997010494428596,2.120673364193148,0.003906449617988422,0.0018420798242423852,3.6841596484847705,0.0,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.00025-d00,64,0.00025,0,0.0,0.0,0.0,0.17004077639128265,0.0,1.0,1.0,1.0,2.156210014722931e-31,2.156210014722931e-31,8.624840058891723e-28,0.0004773502653905304,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
display_trajectory,N64-e0.00025-d01,64,0.00025,1,3.472222222222222e-05,0.015625,0.1388888888888889,0.17002917714033797,0.023615968980142198,1.0238968482835233,0.9999998184650485,1.0238853685099323,4.368401385329781e-05,4.2664945898066176e-05,0.1706597835922647,0.00047716873042267377,,,,,experiments/r073l/adiabatic_diagnostic.json,8bd647eebe0249a5a4d1281d8d32f6fa760eb436aa68a6e56a0cd4ddd6e99fbe
