panel,record,series,x,y,x_unit,y_unit,evidence_class,formula_source
A,a-0.6-0119,D-s-0.6,1.0384709049366261,0.40042335155079112,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0120,D-s-0.6,1.0471975511965976,0.40202195869959634,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0121,D-s-0.6,1.0559241974565694,0.40360453757157499,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0122,D-s-0.6,1.064650843716541,0.40517060609787214,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0123,D-s-0.6,1.0733774899765127,0.40671968723884361,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0124,D-s-0.6,1.0821041362364843,0.40825130912936763,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0125,D-s-0.6,1.090830782496456,0.4097650052225793,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0126,D-s-0.6,1.0995574287564276,0.41126031443198502,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0127,D-s-0.6,1.1082840750163994,0.41273678127191421,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0128,D-s-0.6,1.1170107212763709,0.41419395599626463,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0129,D-s-0.6,1.1257373675363425,0.41563139473549926,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0130,D-s-0.6,1.1344640137963142,0.41704865963185334,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0131,D-s-0.6,1.1431906600562858,0.41844531897270998,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0132,D-s-0.6,1.1519173063162575,0.41982094732210445,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0133,D-s-0.6,1.1606439525762291,0.42117512565031534,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0134,D-s-0.6,1.1693705988362009,0.42250744146150565,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0135,D-s-0.6,1.1780972450961724,0.42381748891937288,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0136,D-s-0.6,1.1868238913561442,0.42510486897077077,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0137,D-s-0.6,1.1955505376161157,0.42636918946726443,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0138,D-s-0.6,1.2042771838760873,0.42761006528458279,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0139,D-s-0.6,1.2130038301360591,0.42882711843993149,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0140,D-s-0.6,1.2217304763960306,0.43001997820712928,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0141,D-s-0.6,1.2304571226560024,0.4311882812295359,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0142,D-s-0.6,1.2391837689159739,0.43233167163073277,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0143,D-s-0.6,1.2479104151759457,0.43344980112292769,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0144,D-s-0.6,1.2566370614359172,0.43454232911304558,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0145,D-s-0.6,1.265363707695889,0.43560892280647723,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0146,D-s-0.6,1.2740903539558606,0.43664925730845122,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0147,D-s-0.6,1.2828170002158321,0.43766301572300031,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0148,D-s-0.6,1.2915436464758039,0.43864988924949105,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0149,D-s-0.6,1.3002702927357754,0.43960957727668704,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0150,D-s-0.6,1.3089969389957472,0.4405417874743186,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0151,D-s-0.6,1.3177235852557188,0.44144623588212889,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0152,D-s-0.6,1.3264502315156905,0.44232264699637147,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0153,D-s-0.6,1.3351768777756621,0.44317075385373078,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0154,D-s-0.6,1.3439035240356338,0.44399029811264246,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0155,D-s-0.6,1.3526301702956054,0.44478103013198594,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0156,D-s-0.6,1.3613568165555769,0.44554270904712828,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0157,D-s-0.6,1.3700834628155487,0.44627510284329336,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0158,D-s-0.6,1.3788101090755203,0.44697798842623593,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0159,D-s-0.6,1.387536755335492,0.44765115169019848,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0160,D-s-0.6,1.3962634015954636,0.44829438758312984,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0161,D-s-0.6,1.4049900478554354,0.4489075001691456,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0162,D-s-0.6,1.4137166941154069,0.44949030268821288,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0163,D-s-0.6,1.4224433403753787,0.45004261761303865,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0164,D-s-0.6,1.4311699866353502,0.45056427670314636,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0165,D-s-0.6,1.4398966328953218,0.45105512105612366,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0166,D-s-0.6,1.4486232791552935,0.451515001156026,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0167,D-s-0.6,1.4573499254152651,0.45194377691891957,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0168,D-s-0.6,1.4660765716752369,0.45234131773555369,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0169,D-s-0.6,1.4748032179352084,0.45270750251114439,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0170,D-s-0.6,1.4835298641951802,0.45304221970226177,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0171,D-s-0.6,1.4922565104551517,0.45334536735080694,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0172,D-s-0.6,1.5009831567151235,0.45361685311506944,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0173,D-s-0.6,1.509709802975095,0.45385659429785569,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0174,D-s-0.6,1.5184364492350666,0.45406451787167867,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0175,D-s-0.6,1.5271630954950384,0.45424056050100392,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0176,D-s-0.6,1.5358897417550099,0.45438466856154103,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0177,D-s-0.6,1.5446163880149817,0.45449679815657873,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0178,D-s-0.6,1.5533430342749532,0.45457691513035631,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0179,D-s-0.6,1.562069680534925,0.45462499507846726,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0180,D-s-0.6,1.5707963267948966,0.45464102335529372,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0181,D-s-0.6,1.5795229730548683,0.45462499507846726,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0182,D-s-0.6,1.5882496193148399,0.45457691513035631,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0183,D-s-0.6,1.5969762655748114,0.45449679815657873,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0184,D-s-0.6,1.6057029118347832,0.45438466856154103,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0185,D-s-0.6,1.6144295580947547,0.45424056050100392,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0186,D-s-0.6,1.6231562043547265,0.45406451787167867,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0187,D-s-0.6,1.6318828506146981,0.45385659429785569,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0188,D-s-0.6,1.6406094968746698,0.45361685311506944,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0189,D-s-0.6,1.6493361431346414,0.45334536735080694,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0190,D-s-0.6,1.6580627893946132,0.45304221970226177,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0191,D-s-0.6,1.6667894356545847,0.45270750251114444,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0192,D-s-0.6,1.6755160819145565,0.45234131773555369,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0193,D-s-0.6,1.684242728174528,0.45194377691891957,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0194,D-s-0.6,1.6929693744344996,0.451515001156026,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0195,D-s-0.6,1.7016960206944713,0.45105512105612378,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0196,D-s-0.6,1.7104226669544429,0.45056427670314636,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0197,D-s-0.6,1.7191493132144147,0.45004261761303865,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0198,D-s-0.6,1.7278759594743862,0.44949030268821288,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0199,D-s-0.6,1.736602605734358,0.4489075001691456,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0200,D-s-0.6,1.7453292519943295,0.44829438758312984,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0201,D-s-0.6,1.7540558982543013,0.44765115169019848,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0202,D-s-0.6,1.7627825445142729,0.44697798842623593,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0203,D-s-0.6,1.7715091907742444,0.44627510284329336,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0204,D-s-0.6,1.7802358370342162,0.44554270904712828,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0205,D-s-0.6,1.7889624832941877,0.44478103013198594,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0206,D-s-0.6,1.7976891295541595,0.44399029811264235,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0207,D-s-0.6,1.806415775814131,0.44317075385373078,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0208,D-s-0.6,1.8151424220741028,0.44232264699637147,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0209,D-s-0.6,1.8238690683340744,0.44144623588212889,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0210,D-s-0.6,1.8325957145940461,0.4405417874743186,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0211,D-s-0.6,1.8413223608540177,0.43960957727668704,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0212,D-s-0.6,1.8500490071139892,0.43864988924949105,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0213,D-s-0.6,1.858775653373961,0.43766301572300031,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0214,D-s-0.6,1.8675022996339325,0.43664925730845122,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0215,D-s-0.6,1.8762289458939043,0.43560892280647717,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0216,D-s-0.6,1.8849555921538759,0.43454232911304558,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0217,D-s-0.6,1.8936822384138476,0.43344980112292769,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0218,D-s-0.6,1.9024088846738192,0.43233167163073277,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0219,D-s-0.6,1.911135530933791,0.43118828122953579,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0220,D-s-0.6,1.9198621771937625,0.43001997820712928,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0221,D-s-0.6,1.9285888234537341,0.42882711843993149,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0222,D-s-0.6,1.9373154697137058,0.42761006528458279,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0223,D-s-0.6,1.9460421159736774,0.42636918946726443,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0224,D-s-0.6,1.9547687622336491,0.42510486897077077,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0225,D-s-0.6,1.9634954084936207,0.42381748891937299,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0226,D-s-0.6,1.9722220547535925,0.42250744146150565,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0227,D-s-0.6,1.980948701013564,0.42117512565031534,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0228,D-s-0.6,1.9896753472735358,0.41982094732210445,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0229,D-s-0.6,1.9984019935335073,0.41844531897270998,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0230,D-s-0.6,2.0071286397934789,0.41704865963185334,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0231,D-s-0.6,2.0158552860534504,0.41563139473549926,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0232,D-s-0.6,2.0245819323134224,0.41419395599626463,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0233,D-s-0.6,2.033308578573394,0.41273678127191421,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0234,D-s-0.6,2.0420352248333655,0.41126031443198502,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0235,D-s-0.6,2.0507618710933371,0.4097650052225793,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0236,D-s-0.6,2.0594885173533091,0.40825130912936763,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0237,D-s-0.6,2.0682151636132806,0.40671968723884361,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0238,D-s-0.6,2.0769418098732522,0.40517060609787214,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0239,D-s-0.6,2.0856684561332237,0.40360453757157499,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0240,D-s-0.6,2.0943951023931953,0.40202195869959634,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0241,D-s-0.6,2.1031217486531673,0.40042335155079112,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0242,D-s-0.6,2.1118483949131388,0.39880920307638307,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0243,D-s-0.6,2.1205750411731104,0.39718000496163414,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0244,D-s-0.6,2.1293016874330819,0.3955362534760723,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0245,D-s-0.6,2.1380283336930539,0.39387844932232347,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0246,D-s-0.6,2.1467549799530254,0.39220709748359256,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0247,D-s-0.6,2.155481626212997,0.39052270706984032,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0248,D-s-0.6,2.1642082724729685,0.38882579116270383,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0249,D-s-0.6,2.1729349187329401,0.38711686665920669,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0250,D-s-0.6,2.1816615649929121,0.3853964541143074,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0251,D-s-0.6,2.1903882112528836,0.38366507758233326,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0252,D-s-0.6,2.1991148575128552,0.38192326445734825,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0253,D-s-0.6,2.2078415037728267,0.38017154531250325,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0254,D-s-0.6,2.2165681500327987,0.37841045373841914,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0255,D-s-0.6,2.2252947962927703,0.37664052618064969,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0256,D-s-0.6,2.2340214425527418,0.3748623017762745,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0257,D-s-0.6,2.2427480888127134,0.37307632218967324,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0258,D-s-0.6,2.2514747350726849,0.37128313144752906,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0259,D-s-0.6,2.2602013813326569,0.36948327577311307,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0260,D-s-0.6,2.2689280275926285,0.36767730341989935,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0261,D-s-0.6,2.2776546738526,0.3658657645045616,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0262,D-s-0.6,2.2863813201125716,0.36404921083940212,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0263,D-s-0.6,2.2951079663725436,0.36222819576426457,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0264,D-s-0.6,2.3038346126325151,0.36040327397798161,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0265,D-s-0.6,2.3125612588924866,0.35857500136940762,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0266,D-s-0.6,2.3212879051524582,0.35674393484809008,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0267,D-s-0.6,2.3300145514124297,0.35491063217462937,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0268,D-s-0.6,2.3387411976724017,0.35307565179077932,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0269,D-s-0.6,2.3474678439323733,0.35123955264934076,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0270,D-s-0.6,2.3561944901923448,0.3494028940438989,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0271,D-s-0.6,2.3649211364523164,0.34756623543845711,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0272,D-s-0.6,2.3736477827122884,0.34573013629701849,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0273,D-s-0.6,2.3823744289722599,0.34389515591316849,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0274,D-s-0.6,2.3911010752322315,0.34206185323970772,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
A,a-0.6-0275,D-s-0.6,2.399827721492203,0.34023078671839019,radian,normalized covariance,analytic exact formula,"frozen commit 1ecc6fe2, Theorem 1.1 equation (1.4)"
